topology,K,seed,R_mean,R_std,cluster_mean,cluster_std,dominant_cluster,dominant_fraction,switching_rate,memory_score,reorganization_score
small_world,0.6,10,0.20934019829462186,0.0787042707384006,0.235,0.47725779197410706,0,0.7865,0.0895,0.124,0.00911956130538377
small_world,0.6,11,0.2501824190190935,0.08070422659209966,0.302,0.5502690251140799,0,0.7375,0.119,0.2045,0.017189028816446687
small_world,0.6,12,0.14314849522342496,0.06768547123626896,0.0975,0.30658400153954546,0,0.9055,0.048,0.2855,0.001390665059955567
small_world,0.6,13,0.1396269794892088,0.0787835586873315,0.1265,0.3556652218027509,0,0.8815,0.054,0.326,0.0022759017964621327
small_world,0.6,14,0.1910698531909121,0.0926427507221697,0.332,0.6194965698048698,0,0.742,0.095,0.325,0.015183861085747473
small_world,0.6,15,0.11178325793097997,0.059792424796435435,0.0435,0.20882468723788383,0,0.9575,0.022,0.7365,0.00019525109144247048
small_world,0.6,16,0.20700202029062506,0.08273832616960256,0.3,0.552268050859363,0,0.743,0.103,0.2625,0.014619087716231088
small_world,0.6,17,0.10511051120481026,0.05635844335529609,0.0765,0.269532465576969,0,0.9245,0.0405,0.309,0.0008241629169676784
small_world,0.6,18,0.0965665083957183,0.04126613423138328,0.04,0.19595917942265426,0,0.96,0.03,0.7355,0.0002351510231455525
small_world,0.6,19,0.18482193780437878,0.051006880018608425,0.118,0.350821892133316,0,0.8915,0.0545,0.3425,0.002074497591721507
small_world,0.65,0,0.17055536592392923,0.08066664635623533,0.1525,0.4015516778697357,0,0.862,0.0575,0.4505,0.003186312619310485
small_world,0.65,1,0.10455008945113696,0.041623497217504295,0.062,0.2591447471973916,0,0.9425,0.0245,0.6415,0.00036507017751514836
small_world,0.65,2,0.10235237975175945,0.051432216614359344,0.052,0.22868318696397427,0,0.9495,0.0285,0.648,0.00032913228838640085
small_world,0.65,3,0.2805745273535481,0.08548656012808567,0.5225,0.7378981975855478,0,0.604,0.1565,0.1055,0.045730503189374425
small_world,0.65,4,0.1330266169048371,0.053378035392970986,0.0995,0.30265450599652405,0,0.9015,0.039,0.3625,0.0011626473145971163
small_world,0.65,5,0.18615533996307432,0.09639691212448791,0.2005,0.4640040409306798,0,0.8265,0.073,0.3235,0.0058768432609122255
small_world,0.65,6,0.1571705751638471,0.11356424996451756,0.196,0.5143772934335262,0,0.848,0.075,0.5135,0.005863901223327548
small_world,0.65,7,0.18935855432042714,0.07125004294947009,0.208,0.45137124409957713,0,0.8115,0.067,0.214,0.005700593212439089
small_world,0.65,8,0.1884420041512729,0.059165372929786846,0.2785,0.5185920843977471,0,0.7535,0.1065,0.134,0.013614209175463705
small_world,0.65,9,0.15953574679514435,0.03466955580968442,0.0795,0.277812436726652,0,0.9225,0.032,0.353,0.000688974864612561
small_world,0.65,10,0.16620597144137947,0.036905469222634955,0.152,0.3922958067581146,0,0.8605,0.055,0.2295,0.003009889632076898
small_world,0.65,11,0.2983464678263013,0.03433244401314589,0.4745,0.6552478538690532,0,0.6115,0.1445,0.0995,0.036784468087028156
small_world,0.65,12,0.1376200587761345,0.045552597913556064,0.055,0.24077998255669014,0,0.948,0.033,0.508,0.00041317846258783977
small_world,0.65,13,0.1783197842337693,0.06498097591375905,0.167,0.4075671723777567,0,0.8465,0.0745,0.326,0.00466083635408049
small_world,0.65,14,0.18532558361114349,0.08813571152604588,0.2365,0.4914954221556901,0,0.792,0.08,0.2395,0.00817848392690173
small_world,0.65,15,0.13453428335197107,0.03804483832761959,0.0595,0.23655813239032808,0,0.9405,0.031,0.386,0.000436331489269169
small_world,0.65,16,0.12051915776041085,0.08402292581970491,0.0685,0.28072718072890623,0,0.939,0.0335,0.7155,0.0005736660109438784
small_world,0.65,17,0.12029172455018568,0.048114460969973884,0.0885,0.28925378130631235,0,0.913,0.045,0.257,0.0011324285789792914
small_world,0.65,18,0.1453149300776548,0.08200732682456084,0.109,0.334841753668804,0,0.8985,0.051,0.473,0.0017333083718530022
small_world,0.65,19,0.17013187753046402,0.06012100811030418,0.1155,0.3334062836840362,0,0.889,0.054,0.2985,0.00199843730141021
small_world,0.7,0,0.17593501365167966,0.09309307937193503,0.2895,0.638505873113161,0,0.7885,0.078,0.4895,0.010533431523791811
small_world,0.7,1,0.15346609507056475,0.06362008038186791,0.133,0.38511167211602404,0,0.8835,0.0405,0.404,0.001817053191826941
small_world,0.7,2,0.1437126142821319,0.08807427644799154,0.149,0.41808970329344397,0,0.8735,0.0605,0.4765,0.003199745074618896
small_world,0.7,3,0.2925090378361,0.077517500101429,0.553,0.7951043956613496,0,0.599,0.1375,0.0995,0.043840068934614534
small_world,0.7,4,0.21373944780346596,0.060106373391136975,0.215,0.46019017807858525,0,0.8065,0.0665,0.315,0.0059216122530175155
small_world,0.7,5,0.22412098492872679,0.08845398938678586,0.404,0.6291136622264693,0,0.6675,0.11,0.184,0.023009832405113406
small_world,0.7,6,0.1562180876366391,0.09952251317329824,0.196,0.4545151262609419,0,0.827,0.0515,0.34,0.0040495025960529795
small_world,0.7,7,0.19883069529657066,0.10803809657590249,0.335,0.6291065092653231,0,0.746,0.078,0.525,0.012463858321357634
small_world,0.7,8,0.23994731632075814,0.06684968629204135,0.383,0.6590227613671625,0,0.702,0.133,0.0995,0.02611970832041491
small_world,0.7,9,0.15324405378104705,0.05370194978742111,0.094,0.3227444809752756,0,0.9155,0.033,0.4405,0.0008999730124714648
small_world,0.7,10,0.2658014097813606,0.06090509048701299,0.4885,0.7013328382444387,0,0.6195,0.126,0.132,0.033624000530810265
small_world,0.7,11,0.3685633698703442,0.06914714100334954,1.0495,1.031043039838784,1,0.385,0.2175,0.0995,0.1379148952505268
small_world,0.7,12,0.17802159205544385,0.07423118812239492,0.217,0.5813011267837006,0,0.8435,0.069,0.34,0.006277180308547417
small_world,0.7,13,0.21981047295504047,0.09286262624056953,0.326,0.5689674858900111,0,0.7245,0.0975,0.267,0.0152831780371136
small_world,0.7,14,0.23109900118633034,0.09733355105369483,0.4085,0.6439159494840923,0,0.669,0.096,0.227,0.020461073423942693
small_world,0.7,15,0.10288318382735673,0.05568161399428948,0.12,0.3340658617698013,0,0.883,0.042,0.2315,0.0016415996838225093
small_world,0.7,16,0.28045216518559096,0.05132475755242343,0.4225,0.6519154469714612,0,0.657,0.127,0.0995,0.028398089009130816
small_world,0.7,17,0.21158108903872114,0.07440905168770169,0.26,0.5407402333838309,0,0.7855,0.0865,0.1655,0.010033029591250724
small_world,0.7,18,0.19272001903875013,0.07157784115151798,0.2035,0.4517607220642362,0,0.815,0.0745,0.3055,0.006226392235426071
small_world,0.7,19,0.19159957323108645,0.07730009889284772,0.2405,0.4905708409597945,0,0.7845,0.0675,0.1465,0.007135966201029427
small_world,0.75,0,0.22221017823719996,0.13399413102103302,0.7725,1.1927882251263215,0,0.5865,0.125,0.205,0.061652241879434674
small_world,0.75,1,0.287621272373351,0.08184646307189151,0.606,0.8141031875628544,0,0.578,0.0975,0.2235,0.03349627599582519
small_world,0.75,2,0.1784108814452392,0.06043696133749428,0.1115,0.3406871732249396,0,0.897,0.042,0.399,0.0014738127464618673
small_world,0.75,3,0.3152573354159828,0.07760399832749809,0.8945,0.9645567634929527,0,0.429,0.146,0.0995,0.0804112396961154
small_world,0.75,4,0.1961680674568943,0.08397293099709031,0.2255,0.4864665970033297,0,0.802,0.061,0.2065,0.005875543654926601
small_world,0.75,5,0.19221257327697397,0.06200356287305718,0.22,0.4578209256903839,0,0.799,0.0595,0.1825,0.005475309452816151
small_world,0.75,6,0.2397728779736445,0.07256292613186652,0.3805,0.6330242886335405,0,0.691,0.1055,0.144,0.020636275492913612
small_world,0.75,7,0.1731148572114906,0.06351424643116615,0.254,0.5800724092731873,0,0.8075,0.05,0.386,0.0055831970509183666
small_world,0.75,8,0.21322246189907607,0.0817713647553044,0.2485,0.4967371035064725,0,0.7805,0.084,0.2455,0.009158838823486136
small_world,0.75,9,0.18558693733731677,0.0902790830074836,0.3035,0.596144068158025,0,0.7625,0.079,0.202,0.011185153220399164
small_world,0.75,10,0.23880877732570696,0.09370951060455919,0.3565,0.5894130555052204,0,0.698,0.0755,0.189,0.013439207256577273
small_world,0.75,11,0.384249671989255,0.08452252158667431,1.389,1.2967956662481566,0,0.314,0.2235,0.0995,0.19882600923443544
small_world,0.75,12,0.2689537628008309,0.12103502441921447,0.851,1.328833699151252,0,0.563,0.136,0.1845,0.07897524498865754
small_world,0.75,13,0.2304089284042476,0.0819979415684483,0.2895,0.596397308847047,0,0.7785,0.086,0.187,0.011360772468329403
small_world,0.75,14,0.20285802301174705,0.07753551871029148,0.3495,0.685820494006996,0,0.744,0.0785,0.3,0.013782248823134637
small_world,0.75,15,0.12891267823199276,0.05909249181903829,0.09,0.28618176042508375,0,0.91,0.031,0.4715,0.0007984471373423418
small_world,0.75,16,0.28636955545030435,0.08928500316117907,0.559,0.749345714607083,0,0.581,0.1175,0.1935,0.03689216320836907
small_world,0.75,17,0.23021839700475982,0.09570649863867116,0.4125,0.8481413502477048,0,0.7465,0.096,0.221,0.02064036811463197
small_world,0.75,18,0.22097572841364285,0.06301286912395093,0.2535,0.4819105207401059,0,0.768,0.0715,0.2115,0.007993931829840116
small_world,0.75,19,0.2124610249466343,0.11117352854932896,0.4375,0.7765911086279574,0,0.6945,0.104,0.366,0.024673852940576044
small_world,0.8,0,0.3040288809721184,0.09947516612840615,1.008,1.3888614041724971,0,0.5175,0.1285,0.117,0.08611114380557568
small_world,0.8,1,0.3752474751600428,0.09878135725648472,1.873,1.430688994855276,2,0.2435,0.154,0.0995,0.16667669967195073
small_world,0.8,2,0.32700326348968434,0.08942324384896529,0.844,1.0670820024721623,0,0.5115,0.111,0.0995,0.057860921482318854
small_world,0.8,3,0.3120192821966042,0.07595439243964888,1.011,1.3747287005078492,0,0.519,0.098,0.147,0.0648019621457835
small_world,0.8,4,0.19509738526204243,0.07707805320390727,0.1735,0.396733852853522,0,0.8335,0.0425,0.3015,0.002807387992310921
small_world,0.8,5,0.23840855149328022,0.09103268464433992,0.4325,0.696737934951155,0,0.672,0.0775,0.2305,0.0177110785349884
small_world,0.8,6,0.3397824218926963,0.06819401284457535,0.805,0.9060767075695081,0,0.455,0.164,0.1775,0.08098513661637444
small_world,0.8,7,0.12515837187570109,0.06658579712042156,0.062,0.24931105069771772,0,0.94,0.021,0.5215,0.00031413193883778767
small_world,0.8,8,0.2571204241133989,0.07640297035129807,0.6335,0.8391529955854297,0,0.56,0.1145,0.0995,0.04227652828682126
small_world,0.8,9,0.16731421835014537,0.08106618209085491,0.2025,0.4631346996285206,0,0.824,0.039,0.398,0.0031789566597618733
small_world,0.8,10,0.25320126123327974,0.0847871506579946,0.711,0.8851434911922473,0,0.5295,0.1075,0.1245,0.0447694517715999
small_world,0.8,11,0.4532528377406776,0.09869685343934174,2.571,1.6428508757644438,3,0.244,0.2355,0.0995,0.2924898854613453
small_world,0.8,12,0.31212003001180255,0.14056964868019795,1.45,1.8845423847714329,0,0.4725,0.1785,0.182,0.17744615626619328
small_world,0.8,13,0.27434241210101534,0.07554993453486278,0.551,0.805852964255887,0,0.6095,0.1285,0.0995,0.0404370976713228
small_world,0.8,14,0.3010922926530541,0.14264479217883627,1.403,1.5380477885943598,0,0.422,0.1465,0.339,0.13023727348379624
small_world,0.8,15,0.16065715773037567,0.05352266974741528,0.179,0.4253927596939092,0,0.838,0.0455,0.231,0.003135570100617432
small_world,0.8,16,0.19618824295654927,0.11747710626153297,0.288,0.5532232822287941,0,0.759,0.0605,0.477,0.008066272199863745
small_world,0.8,17,0.23870395430791377,0.11558146440415876,0.5425,0.9365862213378968,0,0.669,0.0985,0.1845,0.030535989177400157
small_world,0.8,18,0.18759040306980423,0.07750707584100376,0.2475,0.5120974028444198,0,0.786,0.0545,0.1735,0.005972592118963312
small_world,0.8,19,0.20190245306002924,0.1307705324145799,0.4085,0.8594345524820374,0,0.7645,0.0895,0.3095,0.01811451712369886
small_world,0.85,0,0.3508689278789907,0.092866056354529,1.276,1.7052342947524837,0,0.4545,0.1315,0.0995,0.1223219989042589
small_world,0.85,1,0.38920567215712065,0.12553893649428036,2.1875,1.4263042277158124,2,0.2715,0.1095,0.0995,0.11377735901212377
small_world,0.85,2,0.38548592424580824,0.0395192254468015,1.3685,1.1544296210683438,1,0.383,0.177,0.0995,0.12607410519953582
small_world,0.85,3,0.31926095232463125,0.14187668285546728,1.635,1.6259689418928027,0,0.3295,0.137,0.212,0.1493590691390722
small_world,0.85,4,0.19882645625029574,0.06252538402972338,0.174,0.45686321804233715,0,0.853,0.035,0.4505,0.0023505613239867182
small_world,0.85,5,0.17672828702260676,0.07415379600449677,0.293,0.6141262085272049,0,0.782,0.067,0.2545,0.008969927535627868
small_world,0.85,6,0.38551618451412706,0.10419373487042202,1.4335,1.5262954333942038,0,0.401,0.189,0.0995,0.17279343322424218
small_world,0.85,7,0.2919863034472502,0.1691782340606616,1.319,1.9455690684218847,0,0.5955,0.0955,0.3405,0.07515684750785298
small_world,0.85,8,0.19026457288162674,0.08304617306486159,0.305,0.5966364051916377,0,0.764,0.0515,0.2975,0.007251519009505356
small_world,0.85,9,0.26554670442408734,0.1043034917758817,0.8645,1.1163062975724898,0,0.499,0.114,0.1665,0.06375671843882465
small_world,0.85,10,0.33031510677393466,0.15934085558402092,1.8865,1.7057601677844398,0,0.318,0.1745,0.2265,0.2030008129711868
small_world,0.85,11,0.4628123026463808,0.0879940802246158,2.762,2.1364353488931043,1,0.218,0.197,0.0995,0.32912641290907074
small_world,0.85,12,0.3671118570264404,0.16510831751617172,2.34,2.2229259996680053,0,0.3005,0.2105,0.1015,0.32731418464455225
small_world,0.85,13,0.3689056969817955,0.06794002455328665,1.1445,1.1205443989418715,0,0.35,0.164,0.0995,0.11945003365555737
small_world,0.85,14,0.3453249389165336,0.1461219039735979,1.824,1.5359114557812246,0,0.2805,0.1385,0.157,0.15305472960727917
small_world,0.85,15,0.21041645862079897,0.08570932317839455,0.35,0.5945586598477899,0,0.708,0.084,0.1555,0.014583334982357721
small_world,0.85,16,0.21718293628786772,0.11642284334217759,0.4935,1.019292769522084,0,0.726,0.0695,0.2455,0.019410392489295266
small_world,0.85,17,0.28061446086108943,0.10954606474321765,0.6445,0.943991392969237,0,0.5865,0.1115,0.1625,0.04352295956103536
small_world,0.85,18,0.1798065740883245,0.05492749735542383,0.2095,0.4545434522683172,0,0.811,0.057,0.148,0.004896796697195293
small_world,0.85,19,0.2493483489818583,0.16568669757901283,0.9635,1.4398499053720843,0,0.58,0.1175,0.2565,0.07105659343484932
small_world,0.9,0,0.39608518149467353,0.09420046500387247,1.9035,1.839887972133086,1,0.3325,0.148,0.0995,0.1817625339951528
small_world,0.9,1,0.3854528782675359,0.09211249496570086,1.7165,1.7271733410402095,0,0.3375,0.07,0.1045,0.08009766483499206
small_world,0.9,2,0.4607002919146346,0.04179259729013381,2.976,1.4150703162740712,3,0.2815,0.206,0.0995,0.20944597359876957
small_world,0.9,3,0.3718323347606107,0.09780018844078253,2.2105,1.5994341968333676,3,0.2515,0.123,0.1035,0.14725271024573888
small_world,0.9,4,0.21572654380504255,0.06238556151127384,0.1945,0.42739881843542804,0,0.8185,0.048,0.3555,0.0037234985837823345
small_world,0.9,5,0.11200042607180423,0.04918763252487513,0.077,0.3115621928283341,0,0.936,0.0205,0.6195,0.0004087696169307543
small_world,0.9,6,0.3865793709064599,0.10324620737140115,1.4925,1.3453414993970862,0,0.2925,0.15,0.0995,0.1427743675753449
small_world,0.9,7,0.3728391321395791,0.14533707790730033,2.0335,2.2005403313731837,0,0.3645,0.1355,0.0995,0.1894890794680711
small_world,0.9,8,0.16821206071219913,0.1007434361820055,0.232,0.4451696305904077,0,0.778,0.0505,0.2375,0.004990796827376719
small_world,0.9,9,0.2945668753173526,0.14231769009597206,1.516,1.5826383035930858,0,0.3465,0.151,0.169,0.15617237487536445
small_world,0.9,10,0.4242184772450822,0.12662082730350613,2.4635,1.9946598080875846,0,0.2175,0.176,0.117,0.27470455033064345
small_world,0.9,11,0.5386767288829842,0.09079942105103406,3.6285,1.8712262690546007,3,0.2085,0.1655,0.0995,0.24511801194991217
small_world,0.9,12,0.4010724384932029,0.17662449324894414,2.873,2.400598050486587,0,0.2385,0.1585,0.0995,0.2897467851761729
small_world,0.9,13,0.2628386704491023,0.0850470066621675,0.537,0.8016426884840901,0,0.62,0.0735,0.2595,0.02238988059398486
small_world,0.9,14,0.3690553548210777,0.14241345779323994,1.7835,1.6265385793149818,0,0.3115,0.093,0.125,0.10414807962269976
small_world,0.9,15,0.2602996535010007,0.0830012931260346,0.682,0.9251356657269247,0,0.5585,0.103,0.1905,0.04207008223954643
small_world,0.9,16,0.23225879649541742,0.09087468078624221,0.34,0.6126989472816156,0,0.728,0.0565,0.154,0.009415957588477982
small_world,0.9,17,0.3098722133883791,0.11288247294428039,0.8665,1.1919218724396328,0,0.5375,0.1295,0.138,0.07138867119869513
small_world,0.9,18,0.1992874339402326,0.07611946871343846,0.2885,0.5833247380319131,0,0.775,0.058,0.2845,0.007612387962564531
small_world,0.9,19,0.3371168005239608,0.15405453944850614,1.522,1.848111468499668,0,0.425,0.1065,0.1005,0.11317372711491251
small_world,0.95,0,0.43803988517448483,0.09802602116863668,2.499,2.281008329664756,0,0.2415,0.1545,0.0995,0.26730737611898064
small_world,0.95,1,0.5597583651501596,0.02971332674956658,4.462,1.0883730977932153,4,0.348,0.093,0.0995,0.06599459186740866
small_world,0.95,2,0.4880214536162349,0.02369485776623844,3.3215,1.2038013748123066,3,0.3295,0.23,0.0995,0.1856442298238287
small_world,0.95,3,0.4542339455735273,0.05093757077495039,2.938,1.6362016990579127,4,0.2195,0.153,0.0995,0.19538948147260465
small_world,0.95,4,0.23977912029420106,0.09291628955807806,0.4305,0.7156603593884462,0,0.6805,0.055,0.2605,0.012575941894006955
small_world,0.95,5,0.24364666474007005,0.07662063393899933,0.428,0.6346778710495585,0,0.6445,0.074,0.1165,0.01669647097932872
small_world,0.95,6,0.42809137082202003,0.09598946981220324,2.2335,1.5092971046152577,3,0.248,0.2095,0.0995,0.2377807041844976
small_world,0.95,7,0.3517686976405029,0.09030186594110316,1.333,1.447449826418864,0,0.395,0.0825,0.3555,0.0722458403368387
small_world,0.95,8,0.14572912727978593,0.05984640789497307,0.124,0.3295815528818322,0,0.876,0.025,0.387,0.0010217028548017925
small_world,0.95,9,0.41075573956195816,0.14291503757032267,2.708,1.9379721360226003,0,0.1895,0.1475,0.1435,0.23168214796705824
small_world,0.95,10,0.4945226533574866,0.11876573505739021,3.441,1.9234133721069946,4,0.197,0.161,0.0995,0.24866465253060951
small_world,0.95,11,0.5744991631171873,0.09351824770296369,3.7795,1.5905595713458833,4,0.2915,0.1435,0.0995,0.16171179510575456
small_world,0.95,12,0.48714424908572385,0.17933025631849525,3.344,2.3444965344397506,4,0.2015,0.129,0.1615,0.24149838414684865
small_world,0.95,13,0.23559191792491072,0.1448808012160444,0.725,1.0678834206035788,0,0.586,0.0705,0.3505,0.031168313839260386
small_world,0.95,14,0.38363005751087864,0.10313810391262017,2.152,1.9418795019259047,0,0.3125,0.097,0.214,0.12949909061972592
small_world,0.95,15,0.3098485037554616,0.1438288665405041,1.087,1.366539790858649,0,0.4875,0.111,0.1815,0.07773903305282304
small_world,0.95,16,0.35057743427771026,0.07535621159365119,1.1115,1.091360504141505,0,0.353,0.1295,0.184,0.09144127758636247
small_world,0.95,17,0.3996494160924208,0.17515820257843903,2.3375,2.1703902298895468,0,0.3265,0.16,0.1175,0.2338812526346554
small_world,0.95,18,0.3054953475414117,0.07404410495191192,0.758,0.790212629613068,0,0.4395,0.126,0.0995,0.05580718698407788
small_world,0.95,19,0.3967034403265061,0.1300389775587082,2.4605,2.1427645110930875,0,0.2775,0.179,0.0995,0.2771183788565386
small_world,1.0,0,0.4814312722221144,0.1057206258373694,3.2725,2.310463968556965,0,0.1725,0.1765,0.0995,0.3374519287595357
small_world,1.0,1,0.6666223896592784,0.02517255424856936,4.9925,2.094145111972902,4,0.2245,0.043,0.1305,0.06983241160041391
small_world,1.0,2,0.5471245595697248,0.07402003566771552,3.2135,1.5096084757313732,3,0.242,0.167,0.0995,0.19109529965321487
small_world,1.0,3,0.5108733101710933,0.029711716979948576,3.79,1.2976517252329303,4,0.314,0.152,0.0995,0.13530874158367717
small_world,1.0,4,0.2417519951217905,0.1324394192599671,0.344,0.6400499980470276,0,0.7375,0.0445,0.131,0.007476584207699964
small_world,1.0,5,0.2891384595842135,0.0948017946656278,0.8945,1.1284368613263218,0,0.4875,0.098,0.2455,0.0566757419384384
small_world,1.0,6,0.536683334725809,0.04435713655660471,4.4915,1.7346261124519025,4,0.249,0.253,0.0995,0.3295841665469031
small_world,1.0,7,0.4150332274661564,0.05633241105610842,2.1795,0.9911002724245414,2,0.3585,0.1105,0.0995,0.07025488677180874
small_world,1.0,8,0.13145417085861102,0.06069983462147276,0.1455,0.4258283104726599,0,0.8825,0.0305,0.322,0.001526062257691222
small_world,1.0,9,0.41336565057315905,0.15186037667831975,2.4255,2.1143438107365604,0,0.2665,0.149,0.106,0.231079808141986
small_world,1.0,10,0.543776658560796,0.1034232994051136,3.8515,1.6752455790122236,3,0.2465,0.1525,0.0995,0.19250037668961842
small_world,1.0,11,0.5909478071713541,0.10364422579317395,3.5085,1.6697088818114372,5,0.24,0.0875,0.112,0.11103564190943932
small_world,1.0,12,0.594274124628859,0.11266404104679857,4.6345,1.7620754098505547,4,0.313,0.107,0.0995,0.12952840251325023
small_world,1.0,13,0.2606512223613761,0.16962448735444965,1.2105,1.4128657933434443,0,0.4625,0.089,0.2155,0.06758796814848238
small_world,1.0,14,0.40848099598505083,0.08279229092623588,3.0,1.7731328207441202,4,0.235,0.115,0.0995,0.15599136126141058
small_world,1.0,15,0.35313294906682596,0.18345533808124176,1.6005,1.690828125505369,0,0.3885,0.1385,0.1545,0.14320088476033624
small_world,1.0,16,0.402177716203666,0.10209786659150967,1.736,1.5307854193191155,0,0.2995,0.134,0.0995,0.1436902360275426
small_world,1.0,17,0.410664933331588,0.17287664963203173,2.4195,2.1578970665905266,0,0.2965,0.1595,0.191,0.24213385504033705
small_world,1.0,18,0.3412894134063554,0.07717117769706938,1.051,1.0244017766482056,0,0.373,0.1345,0.0995,0.08638933906970807
small_world,1.0,19,0.4489154836829133,0.13155266910074534,3.0035,2.036538177889135,1,0.23,0.129,0.0995,0.2022893387778622
small_world,1.05,0,0.561656564506445,0.06015857770174097,4.2085,1.6700382480649958,4,0.244,0.181,0.0995,0.22852135497477066
small_world,1.05,1,0.7224335520710619,0.033102499025147225,3.4525,0.690466327926279,4,0.564,0.008,0.5745,0.0024083468528501802
small_world,1.05,2,0.5794751701758517,0.04320089705726599,4.2005,1.5634256458175426,4,0.237,0.1305,0.0995,0.15567263788541522
small_world,1.05,3,0.5456995677438999,0.03625132294733088,3.819,1.3828373006250592,4,0.3015,0.1135,0.0995,0.1096309964501414
small_world,1.05,4,0.2602493436634344,0.15122342364613073,0.689,0.9376987789263671,0,0.5775,0.059,0.311,0.023374486707864746
small_world,1.05,5,0.32501609036049994,0.09868632172120528,1.132,1.0288712261502895,1,0.3385,0.137,0.126,0.09324196998608138
small_world,1.05,6,0.5722147641105748,0.04059905711785022,4.3755,1.7246738097391054,4,0.2355,0.208,0.0995,0.27425073184798665
small_world,1.05,7,0.5120981673183597,0.047930259329231735,3.434,1.221328784562126,3,0.354,0.097,0.0995,0.07653090508721033
small_world,1.05,8,0.19415563251090567,0.03149514510430941,0.2205,0.418186262328164,0,0.781,0.043,0.157,0.003938060123927111
small_world,1.05,9,0.40575541937028514,0.16978449350835995,2.5685,2.1737773000010834,0,0.2105,0.1935,0.1025,0.3320841557270877
small_world,1.05,10,0.569049822790994,0.10746780867971496,3.9915,1.7451153973305031,3,0.2675,0.109,0.0995,0.1393343773896577
small_world,1.05,11,0.6168162012503678,0.06867531042489476,4.16,1.392982411949268,4,0.35,0.08,0.1455,0.07243508632680051
small_world,1.05,12,0.6769723570176708,0.06079111476490238,4.6825,1.7397395638428184,3,0.292,0.074,0.1105,0.09114843646058854
small_world,1.05,13,0.39193248066749964,0.11520322307910724,2.4835,1.6681509973620494,4,0.224,0.156,0.115,0.20193968843114543
small_world,1.05,14,0.4721221163788405,0.0803971063606064,4.2055,1.5634160514719042,4,0.3315,0.102,0.0995,0.10660465134685834
small_world,1.05,15,0.35226535243060486,0.17739299233149441,1.595,1.8992037805354118,0,0.461,0.119,0.325,0.12181683071099265
small_world,1.05,16,0.45656593428209646,0.1819312296870312,2.8025,2.2506651794525103,0,0.217,0.142,0.1845,0.25024246040487763
small_world,1.05,17,0.4074319334740374,0.1425504286335597,2.151,1.9215095628177343,0,0.2675,0.1615,0.0995,0.22731218080189017
small_world,1.05,18,0.36603565627723633,0.08022406144851292,1.083,1.1009591273067316,0,0.3575,0.153,0.0995,0.10822703531943623
small_world,1.05,19,0.5144902569394851,0.11633796127903091,3.267,1.8310409607652147,4,0.2885,0.1265,0.0995,0.1648023852162186
small_world,1.1,0,0.6334846279095907,0.07172684698332571,4.3775,1.7609638695896064,4,0.2195,0.0965,0.0995,0.13263271834514967
small_world,1.1,1,0.78339273473355,0.037430755832507503,3.262,1.566,3,0.7095,0.0175,0.665,0.007961152954923
small_world,1.1,2,0.6361137515788311,0.03305961137586119,4.27,1.0512373661547616,5,0.367,0.083,0.1125,0.055230960645838274
small_world,1.1,3,0.5750762790046523,0.03847861905062266,3.7185,1.27132126152283,4,0.2735,0.083,0.0995,0.07666003733281078
small_world,1.1,4,0.33875161157378714,0.13589568360617726,1.443,1.6284197861730865,0,0.441,0.1005,0.1865,0.09148381028759757
small_world,1.1,5,0.22046485770976834,0.07185081352826571,0.3815,0.6032891097972846,0,0.6745,0.0625,0.114,0.012273163023809115
small_world,1.1,6,0.605619526674607,0.039940325493956166,4.7995,1.619042849957962,5,0.271,0.154,0.0995,0.18176346577366279
small_world,1.1,7,0.5845580803891526,0.049450053337851484,3.18,1.3124785712536415,3,0.376,0.099,0.0995,0.08107967703675159
small_world,1.1,8,0.34321184806947463,0.07052854716425894,1.527,1.3027935369812058,0,0.273,0.1205,0.0995,0.11412927456406396
small_world,1.1,9,0.37835940357364656,0.14899892236850845,2.8265,1.9736762019135763,3,0.189,0.1815,0.115,0.2905182306556231
small_world,1.1,10,0.5840944616541731,0.1081126678071504,4.059,1.7200345926753917,3,0.2365,0.107,0.0995,0.1405173673445662
small_world,1.1,11,0.6540292784181367,0.0532652546838097,5.5905,1.742644470338112,7,0.2995,0.0545,0.123,0.06652937482593814
small_world,1.1,12,0.7234687337701811,0.04548846489272405,4.471,2.0303100748407865,3,0.2885,0.073,0.102,0.10545329157675865
small_world,1.1,13,0.494118850718914,0.03709843023915557,3.471,1.3349752806700204,4,0.315,0.126,0.0995,0.11522171738908754
small_world,1.1,14,0.660822379405739,0.010776348408839407,2.7885,0.4083720729922653,3,0.7885,0.004,0.6575,0.00034548286012215
small_world,1.1,15,0.42441067866156645,0.2011896726698394,2.2735,2.225241054357932,0,0.366,0.0975,0.2795,0.1375532771859384
small_world,1.1,16,0.3542849757561603,0.14061917601086812,1.4225,1.214904831663781,1,0.316,0.1155,0.124,0.09597991234209692
small_world,1.1,17,0.3256826679178121,0.11857636207012354,1.399,1.2336121756856975,1,0.3575,0.176,0.0995,0.1394968656191345
small_world,1.1,18,0.38098269622992254,0.06632747467937473,1.3335,1.1332597892804632,1,0.343,0.1555,0.0995,0.11577778722670629
small_world,1.1,19,0.5545721547305937,0.11410742779418827,3.6385,1.547842934538256,3,0.2615,0.1155,0.0995,0.13202597296965798
small_world,1.15,0,0.648337672244139,0.10673263214053545,4.2645,2.4399876536572886,2,0.1885,0.081,0.1235,0.16038405043642406
