seed,K,R_mean,R_std,R_var,R_ac1,recovery_proxy,R_min,R_max,R_range,rolling_var_mean,rolling_var_max,rolling_ac1_mean
17,0.475,0.3096617944462818,0.02233759400899175,0.0004989681061105441,0.999943032233261,0.010689305014664476,0.2646606622741252,0.3432625282069329,0.07860186593280771,6.851785396212727e-05,0.00040566029472907227,0.9997346628232271
17,0.5,0.3773688325014481,0.023346863671864577,0.0005450760433126299,0.9999408936077974,0.01126050047901828,0.3259609365588335,0.41627202948901426,0.09031109293018075,7.92456954802246e-05,0.0002705866161250109,0.9997500106479643
17,0.525,0.4572195765526417,0.017150231512044208,0.0002941304409167142,0.9998816168131808,0.016199622598883197,0.42853410745114107,0.5012138327234839,0.07267972527234279,7.312683183784915e-05,0.0003345751173855294,0.99959244414335
17,0.55,0.4957654568127445,0.029467033545725944,0.000868306065984938,0.999946741569436,0.009868444638016472,0.44642791031296397,0.5516887447781267,0.10526083446516271,0.00011421761725873682,0.0005383001125715255,0.9995697824921305
17,0.575,0.5318726779011266,0.02183772941522391,0.0004768864260125357,0.9999207356442564,0.012219389052065146,0.48282808281823997,0.5636512292879551,0.08082314646971511,6.59184253717652e-05,0.0002746767868569537,0.9993778419171595
17,0.6,0.5332293109994088,0.016192943969402147,0.00026221143439619733,0.9997913931616035,0.023749617508101763,0.500978927879932,0.583809123162293,0.08283019528236102,9.862082059100724e-05,0.0006092867347744782,0.9992201715125295
17,0.625,0.554698610792834,0.022155655239992147,0.0004908730591133916,0.999809578225839,0.01696019856590103,0.514294124200332,0.5976736902135568,0.08337956601322472,0.0001011332312782981,0.0003904876972670953,0.99782359672271
17,0.65,0.5466119392493827,0.024792217522704826,0.0006146540496931122,0.9997946619773546,0.018204433501184877,0.515372461575463,0.6043108917353005,0.08893843015983749,0.0001484928334573925,0.0006034415373691951,0.998651144938103
17,0.675,0.5765556492864322,0.03319846397980407,0.0011021380106183481,0.9997907666141422,0.016876570764404453,0.5058779135573265,0.6322760258732786,0.1263981123159521,0.0002592620314827642,0.0017306293020564053,0.9985644327550905
17,0.7,0.5962082737009797,0.031389513056176606,0.0009853015299038815,0.9997835975187823,0.01698345992898404,0.5264527892667155,0.6647404923806075,0.13828770311389205,0.00022259529279006725,0.000918091501057845,0.99772657395803
17,0.725,0.6172644496512679,0.02167740636005506,0.0004699099464989555,0.9996133207563247,0.025247819677153647,0.5684358042407222,0.6593302093450465,0.09089440510432434,0.00017126800060254067,0.0005398622763622672,0.9977973760157195
17,0.75,0.6543138210644039,0.00800531426370602,6.408505646069507e-05,0.9988152257883429,0.048097049184709716,0.6308036588024255,0.672760080274396,0.04195642147197054,4.363751160776103e-05,0.00022521343168114172,0.99555515190821
17,0.775,0.6967331805915943,0.0052151625138658385,2.719792004603145e-05,0.99733461768063,0.05264463429328539,0.6833657539000485,0.7109508367450507,0.027585082845002162,2.0409603928396805e-05,8.723811729722782e-05,0.9910654845570623
17,0.8,0.733748030791126,0.002575403305118873,6.632702184017214e-06,0.9978548381493858,0.0550673807479216,0.7274071579141348,0.740182430591274,0.012775272677139182,6.2912224378611276e-06,1.8584994823239778e-05,0.9968166504840836
17,0.825,0.7659353349084825,0.0015521955537110505,2.4093110369603543e-06,0.9967507377052417,0.045753025219396073,0.7626733091705066,0.7686418389778572,0.005968529807350631,2.1694406891872807e-06,4.709799953027653e-06,0.9960705063977332
17,0.85,0.7924680021199938,0.0007375628856214576,5.439990102462512e-07,0.9990286272936098,0.04022289830200224,0.7912354902947544,0.7935717956070321,0.0023363053122776867,5.350113620512577e-07,7.997297015789317e-07,0.998965186449772
17,0.875,0.8142524658594125,0.00012651546039876743,1.600616171991209e-08,0.999185525435158,0.040504271703043146,0.8140202640632669,0.8144976784185076,0.00047741435524073506,1.534856264699108e-08,2.9668888943521977e-08,0.9991545832556966
17,0.9,0.8321752627157203,1.233228457115557e-05,1.5208524274396174e-10,0.9992438491466932,0.03929641072538946,0.8321457055369379,0.8322089694980105,6.326396107259047e-05,1.2944267041344596e-10,5.297399623628926e-10,0.9991691905493207
17,0.925,0.8471232279567235,1.1218738558332203e-06,1.2586009484020973e-12,0.9992929999908656,0.03817052335821837,0.8471201926773919,0.8471269106275464,6.717950154500052e-06,9.425783214533864e-13,6.640616431390056e-12,0.9991768364265503
17,0.95,0.8599390998686448,9.542144909032859e-08,9.10525294649817e-15,0.9992398600104607,0.03809754183975531,0.8599388308103163,0.8599394546914257,6.238811094405605e-07,6.4614954746190376e-15,5.77406865937937e-14,0.999192362404326
17,0.975,0.8711095816886196,7.595074046463372e-09,5.76851497712615e-17,0.9990934391441795,0.03900222487488372,0.8711095612311127,0.8711096126962049,5.1465092187896744e-08,3.9491801920918876e-17,3.954599844168185e-16,0.9992050107815524
17,1.0,0.8809019967948136,6.187268971186381e-10,3.828229732180578e-19,0.9992074427162362,0.03680836804831765,0.880901994155667,0.8809019993401134,5.184446427719536e-09,2.1629281498750976e-19,2.366237767785497e-18,0.9992004415573466
17,1.025,0.8895123040077706,4.8314540340766956e-11,2.3342948083395975e-21,0.9994293899367208,0.02839444304679687,0.8895123038767253,0.889512304217747,3.410216553589862e-10,1.1418685278819873e-21,1.560437840968226e-20,0.9992220180596301
17,1.05,0.8971154059191172,5.348943308254033e-12,2.86111945149156e-23,0.9997021910925126,0.015389825959688404,0.8971154059165413,0.8971154059457088,2.916755725834719e-11,5.199068834683881e-24,6.394215800261188e-23,0.9989279724992108
17,1.075,0.9038666717632389,1.2660659248413242e-12,1.6029229260443177e-24,0.9999781590308459,0.00781171097656798,0.9038666717626664,0.9038666717706131,7.946643343359483e-12,7.479340160027702e-26,2.4620397849994315e-24,0.9297584824394919
17,1.1,0.9098975875158881,2.621223481247136e-13,6.870812538641354e-26,0.9999982829831808,0.007404703854101084,0.9098975875157751,0.9098975875172605,1.485367384645997e-12,3.774218241373569e-27,1.090743736697194e-25,0.8159783662087897
17,1.125,0.9153162712970244,4.993193864346885e-14,2.493198496695138e-27,0.9999956952896398,0.009367825573884181,0.9153162712970033,0.9153162712972783,2.750022431996513e-13,3.213684866400118e-28,3.6138768162814614e-27,0.6485126403894814
