seed,branch,K,R_mean,R_std,cluster_mean,cluster_std,cluster_final
5,up,0.725,0.776028626041309,0.0003677616266513495,1.0,0.0,1
5,up,0.75,0.8019104058116929,0.00017920271625154416,1.0,0.0,1
5,up,0.775,0.8224120790579431,8.046308131557861e-05,1.0,0.0,1
5,up,0.8,0.8392170579888963,4.016103177184038e-05,1.0,0.0,1
5,up,0.825,0.8533165900661197,2.1062605635816013e-05,1.0,0.0,1
5,up,0.85,0.8653486963169384,1.1497355207754376e-05,1.026,0.15913516267626085,1
5,up,0.875,0.8757521299265245,6.480793549293901e-06,1.044,0.20509509989270833,1
5,up,0.9,0.884842916324503,3.749971299193362e-06,1.088,0.2832948993540124,2
5,up,0.925,0.8928566562701058,2.217470136600816e-06,1.112,0.31536645351083237,2
5,up,0.95,0.8999737452790028,1.3355040114226678e-06,1.092,0.289025950392002,2
5,up,0.975,0.9063352923132219,8.170649907650307e-07,1.058,0.23374344910606584,2
5,up,1.0,0.9120536295019391,5.067606539014398e-07,1.042,0.20058913230780978,1
5,up,1.025,0.9172195070417484,3.1810616897599493e-07,1.0,0.0,1
5,up,1.05,0.9219071678227575,2.0182844387546397e-07,1.0,0.0,1
5,up,1.075,0.9261780167155191,1.29285360691286e-07,1.0,0.0,1
5,up,1.1,0.930083330066166,8.353399927821734e-08,1.0,0.0,1
5,up,1.125,0.9336662928001808,5.439672668496154e-08,1.0,0.0,1
5,up,1.15,0.9369635540890148,3.567574428070698e-08,1.0,0.0,1
5,up,1.175,0.9400064317357515,2.355033674661221e-08,1.0,0.0,1
5,up,1.2,0.9428218559856866,1.5639005968896587e-08,1.0,0.0,1
5,down,1.2,0.9428218636753061,1.317381490490217e-16,1.0,0.0,1
5,down,1.175,0.9400064546428633,2.213652857459301e-08,1.0,0.0,1
5,down,1.15,0.9369635894661763,3.344589276079754e-08,1.0,0.0,1
5,down,1.125,0.933666347847116,5.084946446050755e-08,1.0,0.0,1
5,down,1.1,0.9300834164276438,7.783741821789026e-08,1.0,0.0,1
5,down,1.075,0.9261781534413015,1.200411661015199e-07,1.0,0.0,1
5,down,1.05,0.9219073864726343,1.8665231603614774e-07,1.0,0.0,1
5,down,1.025,0.9172198606434172,2.928663649825465e-07,1.0,0.0,1
5,down,1.0,0.9120542085775578,4.641656146287201e-07,1.084,0.2773878151613729,1
5,down,0.975,0.9063362541900619,7.439765104274446e-07,1.05,0.21794494717703367,1
5,down,0.95,0.8999753690579573,1.207676530075233e-06,1.09,0.28618176042508375,1
5,down,0.925,0.8928594489324109,1.988904178746059e-06,1.056,0.22992172581119863,1
5,down,0.9,0.8848478245198639,3.33053379191878e-06,1.056,0.22992172581119863,1
5,down,0.875,0.8757609795381106,5.687080358204972e-06,1.088,0.28329489935401236,1
5,down,0.85,0.8653651477490978,9.939243880425424e-06,1.026,0.15913516267626082,1
5,down,0.825,0.8533483317438888,1.7865463168803057e-05,1.0,0.0,1
5,down,0.8,0.8392811935548226,3.323622109823888e-05,1.0,0.0,1
5,down,0.775,0.8225495397247714,6.451943040693165e-05,1.0,0.0,1
5,down,0.75,0.8022290145652883,0.00013212051568896882,1.0,0.0,1
5,down,0.725,0.7768285140023747,0.0002898280162163454,1.0,0.0,1
5,down,0.7,0.7436837210382635,0.0006937964120256676,1.0,0.0,1
5,down,0.675,0.6972020541362977,0.0017888925407852062,1.0,0.0,1
5,down,0.65,0.6234709698958355,0.004694167124053486,1.518,0.8727405112632276,2
5,down,0.625,0.4687916632316053,0.024429664872140457,2.1,0.8520563361656317,2
5,down,0.6,0.5636449479403672,0.052780012154891844,2.672,1.3358203472024222,3
5,down,0.575,0.3631711916933924,0.00928063773381197,0.18,0.4044749683231337,1
5,down,0.55,0.3176599113388712,0.08625087295377501,0.112,0.33978816930552486,1
5,down,0.525,0.21071977482306448,0.021192786098068742,0.008,0.08908422980528033,0
5,down,0.5,0.2591002310734148,0.028325910598736775,0.03,0.1705872210923198,0
5,down,0.475,0.19452926530596826,0.04172945673655,0.0,0.0,0
5,down,0.45,0.1708220372387897,0.04351727978039672,0.016,0.125475097130865,0
5,down,0.425,0.16942046498116656,0.02038757973624178,0.014,0.11749042514179611,0
5,down,0.4,0.05396950369792167,0.01693602460947202,0.0,0.0,0
6,up,0.4,0.047794923569707264,0.019859251795731538,0.0,0.0,0
6,up,0.425,0.12636931497247914,0.024970600317374615,0.0,0.0,0
6,up,0.45,0.11077002488473574,0.02065936512194582,0.0,0.0,0
6,up,0.475,0.1507716805288,0.03663997911822935,0.0,0.0,0
6,up,0.5,0.15196199600885393,0.05606348574687039,0.0,0.0,0
6,up,0.525,0.2174278155178449,0.0330078994890344,0.008,0.08908422980528033,0
6,up,0.55,0.2754863276332984,0.026746066068855295,0.026,0.15913516267626085,0
6,up,0.575,0.2262789340894379,0.03376435753128989,0.022,0.14668333238647127,0
6,up,0.6,0.47007796494360615,0.07709928182254212,1.216,1.0204626401784633,1
6,up,0.625,0.5318858921444332,0.0675959061864516,2.35,1.2130539971493437,0
6,up,0.65,0.3569469439166513,0.06390831094851145,0.684,0.7772670068901677,0
6,up,0.675,0.5922417321333239,0.032270487769612693,2.89,0.9989494481704267,3
6,up,0.7,0.6135497489113609,0.008142150765595518,2.41,1.3014991356124674,3
6,up,0.725,0.7058137531080753,0.0036980274638850974,1.102,0.3026483107502832,1
6,up,0.75,0.75357056633165,0.0008038172280346423,1.024,0.1530490117576719,1
6,up,0.775,0.7844318062895732,0.0002658685408864509,1.0,0.0,1
6,up,0.8,0.8077865355923787,0.00012029568397088298,1.0,0.0,1
6,up,0.825,0.8264577769388288,5.702273081617781e-05,1.0,0.0,1
6,up,0.85,0.8418979558631697,2.8642144066171615e-05,1.0,0.0,1
6,up,0.875,0.8549580178572503,1.508475884751754e-05,1.0,0.0,1
6,up,0.9,0.8661871224771047,8.241358025274717e-06,1.074,0.2617708921939183,1
6,up,0.925,0.8759640657526206,4.638974497668569e-06,1.0,0.0,1
6,up,0.95,0.8845627271178823,2.677415086579977e-06,1.0,0.0,1
6,up,0.975,0.892188181058085,1.5786458461183713e-06,1.112,0.3153664535108324,2
6,up,1.0,0.8989982004517363,9.481033342025843e-07,1.0,0.0,1
6,up,1.025,0.9051168244497827,5.786109459739758e-07,1.0,0.0,1
6,up,1.05,0.9106433174823222,3.581077311935191e-07,1.0,0.0,1
6,up,1.075,0.9156583057346173,2.243958415861525e-07,1.164,0.37027557305336795,1
6,up,1.1,0.9202281090594141,1.42161746917434e-07,1.0,0.0,1
6,up,1.125,0.9244078772905291,9.095020653431332e-08,1.0,0.0,1
6,up,1.15,0.9282439102774861,5.87002351879294e-08,1.0,0.0,1
6,up,1.175,0.9317754061359573,3.81869971707616e-08,1.0,0.0,1
6,up,1.2,0.9350357999980583,2.5021064494076724e-08,1.0,0.0,1
6,down,1.2,0.9350358125189987,1.623357157714821e-16,1.0,0.0,1
6,down,1.175,0.9317754439146306,3.5753054699313174e-08,1.0,0.0,1
6,down,1.15,0.9282439695474041,5.478815049280975e-08,1.0,0.0,1
6,down,1.125,0.9244079711175197,8.459597289092944e-08,1.0,0.0,1
6,down,1.1,0.9202282590805597,1.3171992932241057e-07,1.0,0.0,1
6,down,1.075,0.9156585482856303,2.07012757313796e-07,1.0,0.0,1
6,down,1.05,0.9106437145455563,3.287454182670416e-07,1.118,0.3226081214104815,2
6,down,1.025,0.9051174836365937,5.281962176394069e-07,1.0,0.0,1
6,down,1.0,0.8989993123629546,8.599244009572136e-07,1.0,0.0,1
6,down,0.975,0.8921900910795032,1.421124756911053e-06,1.344,0.4750410508577127,1
6,down,0.95,0.8845660778291378,2.389099923295487e-06,1.0,0.0,1
6,down,0.925,0.8759700900908941,4.096064767390228e-06,1.0,0.0,1
6,down,0.9,0.8661982747030762,7.183789696106884e-06,1.0,0.0,1
6,down,0.875,0.854979407866022,1.2936806137563488e-05,1.0,0.0,1
6,down,0.85,0.8419408432767685,2.4038246902064768e-05,1.0,0.0,1
6,down,0.825,0.8265488857551068,4.640362205151266e-05,1.0,0.0,1
6,down,0.8,0.8079957785405254,9.405476044352417e-05,1.0,0.0,1
6,down,0.775,0.7849623401626395,0.00020381375377451252,1.0,0.0,1
6,down,0.75,0.755045519986425,0.0004882499763694403,1.0,0.0,1
6,down,0.725,0.7130781097366872,0.0013890992327787682,1.0,0.0,1
6,down,0.7,0.6448711726986244,0.005307409094380607,1.442,0.7089682644519429,1
6,down,0.675,0.48187637407716005,0.031394743170934464,2.55,1.0523782589924593,2
6,down,0.65,0.5557326260563484,0.06829419500709427,2.262,1.5090911171960426,4
6,down,0.625,0.3936231246060484,0.024713412587205236,0.764,0.8833481759759285,1
6,down,0.6,0.4509165567158659,0.1378271206157682,0.978,1.130272533506853,1
6,down,0.575,0.34836573795979003,0.03721625489601531,0.14,0.37469987990390385,0
6,down,0.55,0.17390511641900808,0.03534358751625221,0.004,0.063118935352238,0
6,down,0.525,0.1743977480856486,0.01755176761633481,0.0,0.0,0
6,down,0.5,0.05671403139462939,0.04484131701551695,0.0,0.0,0
6,down,0.475,0.21049366839966296,0.03743020371490421,0.016,0.125475097130865,0
6,down,0.45,0.05097907700385222,0.028746962118513058,0.0,0.0,0
6,down,0.425,0.09773014101394295,0.05366789287217124,0.0,0.0,0
6,down,0.4,0.052388072830487936,0.02431602901751531,0.0,0.0,0
7,up,0.4,0.08655592415339473,0.018890356300807924,0.0,0.0,0
7,up,0.425,0.17325095667873167,0.01388231875079064,0.036,0.18629009635512025,0
7,up,0.45,0.3267491380392174,0.009088760508667275,0.038,0.19119623427254,0
7,up,0.475,0.3912932153669653,0.03135065335501998,0.246,0.5074288127412554,1
7,up,0.5,0.37442231488906713,0.014079282442944187,0.062,0.24115555146004825,0
7,up,0.525,0.40331887304453734,0.051445537791413885,0.404,0.6846780265204951,0
7,up,0.55,0.46392647347016536,0.051625158141817847,1.256,1.1791793756676716,0
7,up,0.575,0.4573349423309212,0.052120446854341494,1.608,1.267413113392788,1
7,up,0.6,0.5126299397093825,0.026423359775629908,2.338,0.8624128941522152,2
7,up,0.625,0.5806160703766964,0.005909719528417097,2.004,0.6033108651433354,2
7,up,0.65,0.675828438960249,0.0050769769312759274,1.33,0.5376802023508026,2
7,up,0.675,0.7367658928173928,0.0021418523978547544,1.094,0.2918287168871494,1
7,up,0.7,0.7751648557559154,0.001252987089541279,1.0,0.0,1
7,up,0.725,0.8029718730080305,0.0005223339308744583,1.0,0.0,1
7,up,0.75,0.8246073023530578,0.00012995136890222957,1.0,0.0,1
7,up,0.775,0.8420796771327087,5.076595632484914e-05,1.0,0.0,1
7,up,0.8,0.8565526558067347,2.6428226010038245e-05,1.0,0.0,1
7,up,0.825,0.8687833689029854,1.4400013451518454e-05,1.0,0.0,1
7,up,0.85,0.8792765949007948,8.076071946576215e-06,1.0,0.0,1
7,up,0.875,0.8883881645237931,4.638732046568736e-06,1.0,0.0,1
7,up,0.9,0.8963786351908273,2.7199896075868624e-06,1.0,0.0,1
7,up,0.925,0.9034444141743977,1.624290667255817e-06,1.0,0.0,1
7,up,0.95,0.9097370537761693,9.858863948255085e-07,1.0,0.0,1
7,up,0.975,0.9153757809425946,6.071625581207818e-07,1.0,0.0,1
7,up,1.0,0.9204559385884997,3.7881902452323216e-07,1.0,0.0,1
7,up,1.025,0.925054846941357,2.3912044118358703e-07,1.0,0.0,1
7,up,1.05,0.9292359781869794,1.525243232223623e-07,1.0,0.0,1
7,up,1.075,0.9330519953717651,9.820699143022792e-08,1.0,0.0,1
7,up,1.1,0.9365470070158698,6.377162053515155e-08,1.0,0.0,1
7,up,1.125,0.9397582681184883,4.1729726120568684e-08,1.0,0.0,1
7,up,1.15,0.9427174827460815,2.7497393821950486e-08,1.0,0.0,1
7,up,1.175,0.9454518148973968,1.823465763523285e-08,1.0,0.0,1
7,up,1.2,0.9479846824293441,1.2162633317595812e-08,1.0,0.0,1
7,down,1.2,0.9479846883442354,2.682056184997641e-16,1.0,0.0,1
7,down,1.175,0.9454518324404851,1.7168106605682588e-08,1.0,0.0,1
7,down,1.15,0.9427175096922766,2.5824487828377374e-08,1.0,0.0,1
7,down,1.125,0.9397583098063838,3.908387507622903e-08,1.0,0.0,1
7,down,1.1,0.9365470720202891,5.9548785479271875e-08,1.0,0.0,1
7,down,1.075,0.9330520976153323,9.139977193292313e-08,1.0,0.0,1
7,down,1.05,0.9292361405461402,1.4143027129437594e-07,1.0,0.0,1
7,down,1.025,0.9250551075021345,2.2082072931683396e-07,1.0,0.0,1
7,down,1.0,0.9204563616886547,3.4822983659815416e-07,1.0,0.0,1
7,down,0.975,0.9153764770395763,5.552748742674677e-07,1.0,0.0,1
7,down,0.95,0.9097382159673061,8.964278631963506e-07,1.0,0.0,1
7,down,0.925,0.9034463869642141,1.4672355893354387e-06,1.0,0.0,1
7,down,0.9,0.8963820476125165,2.438563171375414e-06,1.0,0.0,1
7,down,0.875,0.8883941963565253,4.1224185801760174e-06,1.0,0.0,1
7,down,0.85,0.8792875303884925,7.101835701402333e-06,1.0,0.0,1
7,down,0.825,0.8688038060595064,1.2495797524425899e-05,1.0,0.0,1
7,down,0.8,0.8565923188926418,2.2525064473300866e-05,1.0,0.0,1
7,down,0.775,0.8421608523608731,4.180626560768977e-05,1.0,0.0,1
7,down,0.75,0.8247891902246733,8.06455295274253e-05,1.0,0.0,1
7,down,0.725,0.8033649127501048,0.0001651683370860774,1.0,0.0,1
7,down,0.7,0.7760458187958229,0.0003892375772734469,1.0,0.0,1
7,down,0.675,0.7396533201581068,0.0014680019940291641,1.0,0.0,1
7,down,0.65,0.686939099980031,0.0027184059768116616,1.034,0.18122913673027302,1
7,down,0.625,0.6007346885261461,0.007746271680939682,1.272,0.44498988752554813,2
7,down,0.6,0.45302034028036947,0.03393765493719018,1.902,0.946781917867045,3
7,down,0.575,0.5148090751221934,0.122050519461057,2.008,1.7787456254338336,4
7,down,0.55,0.4518279844035947,0.02568176355815875,1.366,0.8989126765153554,2
7,down,0.525,0.5536402058426898,0.06852416891462974,1.976,1.275705295121095,0
7,down,0.5,0.37826706498493984,0.02477340934587806,0.176,0.3911828217087248,1
7,down,0.475,0.4010260578838071,0.06583284032915104,0.202,0.4660429164787295,1
7,down,0.45,0.2728259807930392,0.04086238790374827,0.02,0.13999999999999996,0
7,down,0.425,0.22291427626209537,0.01945566071321122,0.002,0.044676615807377355,0
7,down,0.4,0.24207666695918456,0.06573072930599577,0.008,0.08908422980528033,0
8,up,0.4,0.11031218087611303,0.0511005641256941,0.0,0.0,0
8,up,0.425,0.07286072918009041,0.03993795914212417,0.002,0.044676615807377355,0
8,up,0.45,0.05515491265345144,0.037757729823113526,0.0,0.0,0
8,up,0.475,0.06312821322816636,0.04589978485922314,0.0,0.0,0
8,up,0.5,0.1456093123115342,0.03638769258188208,0.002,0.044676615807377355,0
8,up,0.525,0.08349089622511392,0.04460942939146392,0.0,0.0,0
8,up,0.55,0.31535185498636037,0.0558074633591291,0.1,0.3,0
8,up,0.575,0.24407238190321498,0.035216615569100794,0.014,0.11749042514179613,0
8,up,0.6,0.43366582377249907,0.12231684235840481,1.334,1.2784537535632645,0
8,up,0.625,0.40975557789951167,0.0860357283216284,1.238,1.1425217722214311,0
8,up,0.65,0.42837543156685887,0.027039073995151437,1.636,0.9505282741717891,1
8,up,0.675,0.48245380335940546,0.014937585190643981,2.346,0.875376490431403,4
8,up,0.7,0.6168007011170545,0.007074336215270975,1.908,0.8506091934607808,3
8,up,0.725,0.699786089630222,0.003951402033805612,1.01,0.09949874371066199,1
8,up,0.75,0.7459117384265044,0.0012432786322107863,1.0,0.0,1
8,up,0.775,0.7775981781328847,0.00032015645059879416,1.0,0.0,1
8,up,0.8,0.8018180989449466,0.00011143310574752634,1.0,0.0,1
8,up,0.825,0.8212263839905928,5.470964070401072e-05,1.0,0.0,1
8,up,0.85,0.8372769251214183,2.822667861082214e-05,1.0,0.0,1
8,up,0.875,0.8508391650051113,1.5077896331452521e-05,1.0,0.0,1
8,up,0.9,0.8624840260009623,8.31559458860728e-06,1.0,0.0,1
8,up,0.925,0.8726086429589213,4.708396462348293e-06,1.0,0.0,1
8,up,0.95,0.8815012577343438,2.7261788949785968e-06,1.0,0.0,1
8,up,0.975,0.8893779551729337,1.609388781367007e-06,1.0,0.0,1
8,up,1.0,0.8964049140616601,9.664605517963274e-07,1.0,0.0,1
8,up,1.025,0.9027126150993463,5.892323566205378e-07,1.0,0.0,1
8,up,1.05,0.9084052972142672,3.6412717839541684e-07,1.0,0.0,1
8,up,1.075,0.9135674659009321,2.277528940994126e-07,1.0,0.0,1
8,up,1.1,0.9182684989034506,1.4400539022272846e-07,1.0,0.0,1
8,up,1.125,0.9225659831706592,9.194444157620375e-08,1.0,0.0,1
8,up,1.15,0.9265081821611759,5.922305544747801e-08,1.0,0.0,1
8,up,1.175,0.9301358927483365,3.8451407626764556e-08,1.0,0.0,1
8,up,1.2,0.9334838647297213,2.5146115463982747e-08,1.0,0.0,1
8,down,1.2,0.9334838772912806,1.8079940199042606e-16,1.0,0.0,1
8,down,1.175,0.9301359307165751,3.600600746113644e-08,1.0,0.0,1
8,down,1.15,0.9265082418293539,5.5287445628749596e-08,1.0,0.0,1
8,down,1.125,0.9225660777849958,8.554515994092506e-08,1.0,0.0,1
8,down,1.1,0.9182686504239339,1.334819626185289e-07,1.0,0.0,1
8,down,1.075,0.9135677112333495,2.1023025623319222e-07,1.0,0.0,1
8,down,1.05,0.9084056993294034,3.3454432775028204e-07,1.0,0.0,1
8,down,1.025,0.9027132832770165,5.385154269804029e-07,1.0,0.0,1
8,down,1.0,0.8964060415974369,8.780026372986884e-07,1.0,0.0,1
8,down,0.975,0.889379891463588,1.4520744542148157e-06,1.0,0.0,1
8,down,0.95,0.8815046503184883,2.440094012562354e-06,1.0,0.0,1
8,down,0.925,0.8726147276193306,4.1743444407746195e-06,1.0,0.0,1
8,down,0.9,0.8624952455762854,7.2867484963350555e-06,1.0,0.0,1
8,down,0.875,0.8508605622205687,1.301695284608614e-05,1.0,0.0,1
8,down,0.85,0.8373194956904001,2.389238896197554e-05,1.0,0.0,1
8,down,0.825,0.8213157516757094,4.533146741108398e-05,1.0,0.0,1
8,down,0.8,0.8020183768595034,8.976105049431927e-05,1.0,0.0,1
8,down,0.775,0.7781012737434814,0.00018839811707709264,1.0,0.0,1
8,down,0.75,0.7472446962203966,0.00042980865113762754,1.0,0.0,1
8,down,0.725,0.7048504987747295,0.0011082296161037616,1.0,0.0,1
8,down,0.7,0.6403584385943063,0.003379079630961462,1.0,0.0,1
8,down,0.675,0.517541899596356,0.015274980948883762,2.338,1.1982303618253043,1
8,down,0.65,0.3749836570166252,0.044509094598100714,1.27,1.2981140165640306,0
8,down,0.625,0.4629958352208275,0.06071112890324396,1.9,1.2288205727444508,0
8,down,0.6,0.4587700680638983,0.05904450335590367,1.026,0.951485154902587,0
8,down,0.575,0.4232796119529719,0.07817532006320262,0.468,0.7162234288265081,1
8,down,0.55,0.2985711572489902,0.07231607000186076,0.022,0.14668333238647124,0
8,down,0.525,0.13052259379913653,0.07386344496150177,0.008,0.08908422980528033,0
8,down,0.5,0.09881316321332352,0.03230792826554096,0.0,0.0,0
8,down,0.475,0.23946135925372966,0.026366747532435352,0.028,0.16497272501841023,0
8,down,0.45,0.11194835210829186,0.035105003598340026,0.0,0.0,0
8,down,0.425,0.20015853997649605,0.005593661497520353,0.0,0.0,0
8,down,0.4,0.0545073281190742,0.022611958269373494,0.0,0.0,0
9,up,0.4,0.08254919509120476,0.029331042389643666,0.0,0.0,0
9,up,0.425,0.09275023321449412,0.031710321574256246,0.0,0.0,0
9,up,0.45,0.09614426405337108,0.019461295396571338,0.0,0.0,0
9,up,0.475,0.227751346188801,0.023645005678074555,0.01,0.099498743710662,0
9,up,0.5,0.1375230612656482,0.03578277498088948,0.0,0.0,0
9,up,0.525,0.36551108261582577,0.01903594357059296,0.086,0.30757763247674563,1
9,up,0.55,0.21251749982976115,0.06803632787681187,0.022,0.14668333238647124,0
9,up,0.575,0.41769475199918077,0.0854537831165239,0.746,0.7081553501880785,0
9,up,0.6,0.46692888082552586,0.0666831576502701,1.278,1.06241046681591,1
9,up,0.625,0.47208512721645834,0.048388185847679295,1.706,1.2031475387499242,0
9,up,0.65,0.43784781776916837,0.01395157122337958,1.772,0.9423460086401385,1
9,up,0.675,0.583005304823562,0.014440250128388607,2.578,1.033400212889469,1
9,up,0.7,0.6942923521759076,0.003840418152688335,1.302,0.4677563468302701,1
9,up,0.725,0.744204253805387,0.0018541310842384077,1.058,0.23374344910606581,1
9,up,0.75,0.7769804901487598,0.0004017092345841319,1.0,0.0,1
9,up,0.775,0.8019381563898441,0.0001360952888762711,1.0,0.0,1
9,up,0.8,0.8218128085905759,6.839929489313408e-05,1.0,0.0,1
9,up,0.825,0.8381907062603345,3.430552872704605e-05,1.0,0.0,1
9,up,0.85,0.8519914199983377,1.804261411441971e-05,1.0,0.0,1
9,up,0.875,0.8638130385189023,9.84876946740299e-06,1.0,0.0,1
9,up,0.9,0.8740690083433664,5.54325260187558e-06,1.0,0.0,1
9,up,0.925,0.8830583701607172,3.2010233519341236e-06,1.0,0.0,1
9,up,0.95,0.8910048665728679,1.889053411354633e-06,1.0,0.0,1
9,up,0.975,0.8980803744317905,1.1356814969575335e-06,1.0,0.0,1
9,up,1.0,0.9044197519322353,6.937706114691729e-07,1.0,0.0,1
9,up,1.025,0.9101306701756393,4.297558103160819e-07,1.0,0.0,1
9,up,1.05,0.9153003600811725,2.6948727981206435e-07,1.0,0.0,1
9,up,1.075,0.9200003808293732,1.7082774318462385e-07,1.0,0.0,1
9,up,1.1,0.9242900742242521,1.0933918499054194e-07,1.0,0.0,1
9,up,1.125,0.928219120132907,7.059327286145854e-08,1.0,0.0,1
9,up,1.15,0.9318294613177045,4.593632076955892e-08,1.0,0.0,1
9,up,1.175,0.9351567761746098,3.0105086704550635e-08,1.0,0.0,1
9,up,1.2,0.9382316211734724,1.9858211650731625e-08,1.0,0.0,1
9,down,1.2,0.9382316310260034,1.2716779685529959e-16,1.0,0.0,1
9,down,1.175,0.935156805715733,2.8244620627063607e-08,1.0,0.0,1
9,down,1.15,0.9318295073010641,4.2974759521985694e-08,1.0,0.0,1
9,down,1.125,0.9282191922978036,6.583410538069164e-08,1.0,0.0,1
9,down,1.1,0.9242901885044487,1.016107662040741e-07,1.0,0.0,1
9,down,1.075,0.9200005636233568,1.5813049360408875e-07,1.0,0.0,1
9,down,1.05,0.9153006557440504,2.4835306224630285e-07,1.0,0.0,1
9,down,1.025,0.9101311544183516,3.9405923529722317e-07,1.0,0.0,1
9,down,1.0,0.9044205563104072,6.324693460979896e-07,1.0,0.0,1
9,down,0.975,0.8980817322123007,1.0284025287558715e-06,1.0,0.0,1
9,down,0.95,0.8910072010683829,1.6972052192520256e-06,1.0,0.0,1
9,down,0.925,0.8830624703751347,2.849271369875263e-06,1.0,0.0,1
9,down,0.9,0.8740763913773023,4.879351762492754e-06,1.0,0.0,1
9,down,0.875,0.863826730485762,8.552304393304777e-06,1.0,0.0,1
9,down,0.85,0.8520177288207696,1.5405378846038093e-05,1.0,0.0,1
9,down,0.825,0.8382435153982978,2.866161832064884e-05,1.0,0.0,1
9,down,0.8,0.8219248889379749,5.543195546180177e-05,1.0,0.0,1
9,down,0.775,0.8021918374222575,0.00011248691713707277,1.0,0.0,1
9,down,0.75,0.777643828232226,0.00024334928721868492,1.0,0.0,1
9,down,0.725,0.7457955199388753,0.0005786938542371238,1.0,0.0,1
9,down,0.7,0.7015465730737483,0.0016208491127960546,1.0,0.0,1
9,down,0.675,0.6329681527796412,0.004986276524068998,1.104,0.3117434842943794,1
9,down,0.65,0.49366210187382026,0.020351800493640593,3.076,1.0441379219241105,3
9,down,0.625,0.5047620071900372,0.05085441249311328,2.17,1.3315780112332884,5
9,down,0.6,0.49479008597185015,0.06942852777956814,1.466,1.142297684493845,1
9,down,0.575,0.4059359889390475,0.04779551861432884,0.264,0.5350738266818889,1
9,down,0.55,0.24458450650184807,0.0639487498325044,0.096,0.3267782122480016,0
9,down,0.525,0.28276814760259833,0.05681816738505999,0.074,0.26177089219391836,0
9,down,0.5,0.2244459837564231,0.010077940244175342,0.024,0.1530490117576719,0
9,down,0.475,0.1698031291236221,0.04248029943923908,0.0,0.0,0
9,down,0.45,0.18462998539822073,0.03492451269048113,0.0,0.0,0
9,down,0.425,0.10373346063096776,0.03524154671385357,0.0,0.0,0
9,down,0.4,0.16559709931643274,0.02409444440204778,0.0,0.0,0
10,up,0.4,0.14336136594702625,0.020989617758668963,0.002,0.044676615807377355,0
10,up,0.425,0.21367104165278078,0.04726640120314419,0.012,0.10888526071052962,0
10,up,0.45,0.22874290354870022,0.02003246513418607,0.0,0.0,0
10,up,0.475,0.17420195806297892,0.025412844766793397,0.0,0.0,0
10,up,0.5,0.24998012076454282,0.019629069118882046,0.018,0.132951118836962,0
10,up,0.525,0.29832925386519216,0.048896487803755544,0.024,0.1530490117576719,0
10,up,0.55,0.44658598581836445,0.019717120223650086,0.57,0.6819824044651005,0
10,up,0.575,0.4151764863109862,0.027759696677173984,0.582,0.6093242158325894,0
10,up,0.6,0.5066629871188032,0.028184868282182526,1.618,0.8967028493319289,1
10,up,0.625,0.54049163892558,0.015028795352836851,2.178,0.9520063025001463,4
10,up,0.65,0.6313945288917835,0.011029658255452471,1.44,0.5782732917920383,2
10,up,0.675,0.699661355969646,0.004169119110091467,1.362,0.5281628536729935,2
10,up,0.7,0.7461628998936672,0.003372886009261788,1.368,0.6757040772409176,1
10,up,0.725,0.7785651596022977,0.0010679777969435456,1.0,0.0,1
10,up,0.75,0.8034641518582771,0.00028089911919408514,1.0,0.0,1
10,up,0.775,0.8233853562182766,6.508574281709774e-05,1.0,0.0,1
10,up,0.8,0.8398071641326599,3.458566635995516e-05,1.0,0.0,1
10,up,0.825,0.8536293591919546,1.863446835598118e-05,1.0,0.0,1
10,up,0.85,0.8654552836302695,1.0326486642870943e-05,1.0,0.0,1
10,up,0.875,0.8757046790812005,5.8904164698484355e-06,1.032,0.25095019426173,1
10,up,0.9,0.8846804240561446,3.4390305173428528e-06,1.0,0.0,1
10,up,0.925,0.8926086121733084,2.0466051467941644e-06,1.0,0.0,1
10,up,0.95,0.8996625968877866,1.2379087598677911e-06,1.29,0.4537620521815371,1
10,up,0.975,0.9059781991127411,7.594600515085405e-07,1.382,0.4858765275252551,2
10,up,1.0,0.9116637456318937,4.7184914926803094e-07,1.314,0.5398184880124058,1
10,up,1.025,0.9168069343722131,2.9650548236577505e-07,1.34,0.4737087712930805,1
10,up,1.05,0.9214796712782091,1.8824589510726377e-07,1.274,0.44600896851969246,2
10,up,1.075,0.9257415649456205,1.2063463221431517e-07,1.24,0.4270831300812524,1
10,up,1.1,0.9296425063190368,7.796661785788733e-08,1.274,0.44600896851969246,1
10,up,1.125,0.9332246085646436,5.078213500151505e-08,1.222,0.4155911452377204,2
10,up,1.15,0.936523689469967,3.3311038111004374e-08,1.192,0.48901533718279216,1
10,up,1.175,0.9395704203572348,2.1992764426834088e-08,1.2,0.4,1
10,up,1.2,0.9423912277212637,1.4606698242322997e-08,1.212,0.40872484632084705,1
10,down,1.2,0.9423912348721423,2.422729488182717e-16,1.194,0.39542888108988705,2
10,down,1.175,0.9395704416546358,2.068810740394367e-08,1.206,0.4044304637388237,2
10,down,1.15,0.9365237223385703,3.1255930125614116e-08,1.208,0.48655523838511905,2
10,down,1.125,0.933224659665778,4.7517957267549046e-08,1.226,0.4182391660282428,2
10,down,1.1,0.9296425864086217,7.273495990334925e-08,1.254,0.4352975993501457,2
10,down,1.075,0.9257416915821597,1.1216629725089576e-07,1.286,0.4518893669915237,2
