seed,K,R_before,R_after_final,R_min_after_perturb,recovery_time,cluster_final
10,1.05,0.9245638231823535,0.9245638231823534,0.8506193294875658,0.26,1
10,1.075,0.9286507577425405,0.9286507577425407,0.8588232929270428,0.28,1
10,1.1,0.9323924350303983,0.9323924350303981,0.8502633362158901,0.34,1
10,1.125,0.9358289669539736,0.9358289669539733,0.8573650247257842,0.24,1
10,1.15,0.9389945169032974,0.9389945169032977,0.8783797694154828,0.12,1
10,1.175,0.9419183699726081,0.9419183699726081,0.86710269340344,0.22,1
10,1.2,0.944625778026615,0.9446257780266147,0.8676271441501154,0.26,1
11,0.4,0.13006253764302836,0.1314266937036746,0.014129394954041113,0.74,1
11,0.425,0.07685565433487726,0.07737538031176615,0.006760277956118521,0.36,1
11,0.45,0.11366313995250069,0.18900379127385208,0.010949856921036283,3.38,1
11,0.475,0.2672503875430113,0.1105345712718097,0.009872196001925545,0.06,1
11,0.5,0.15204829842752005,0.09920279835893875,0.013167638103359223,4.18,1
11,0.525,0.28625728864809297,0.3045764606586504,0.1737398929010906,0.0,2
11,0.55,0.2577099467008275,0.4176814882900409,0.11077060927629552,0.0,1
11,0.575,0.3631985415545834,0.35181361534349204,0.17731312467100527,0.04,1
11,0.6,0.4650692317603219,0.3595200032711796,0.25944746473183355,8.96,3
11,0.625,0.3797189291644676,0.33410996346578686,0.30829374871383836,0.0,1
11,0.65,0.567274402941872,0.4682327196836185,0.437373975501405,2.72,1
11,0.675,0.5863317989696667,0.5931992569103832,0.49378629214430786,2.68,1
11,0.7,0.6931938688761758,0.6930974954588508,0.6147456336405119,1.9000000000000001,1
11,0.725,0.7441328376815151,0.7441464378874506,0.6435059230778547,2.58,1
11,0.75,0.7794171694516339,0.7794170929804097,0.685069537786005,1.08,1
11,0.775,0.8054387284731427,0.8054387284999001,0.713915571636554,1.56,1
11,0.8,0.8258237187324068,0.8258237187235222,0.7511196898154319,1.18,1
11,0.825,0.8423990882071177,0.8423990882062248,0.7554608024732512,1.1,1
11,0.85,0.8562258264964214,0.8562258264963537,0.786468464806932,0.4,1
11,0.875,0.8679781329058351,0.8679781329058311,0.7670958105748927,0.8,1
11,0.9,0.8781125760163352,0.8781125760163351,0.7993037609332023,0.64,1
11,0.925,0.8869532883444722,0.8869532883444723,0.820077126555268,0.24,1
11,0.95,0.8947388755870785,0.8947388755870784,0.8148860188191065,0.54,1
11,0.975,0.9016500852372369,0.9016500852372368,0.8327119773539637,0.28,1
11,1.0,0.907827044602911,0.9078270446029111,0.8329357621828564,0.38,1
11,1.025,0.9133804881393182,0.913380488139318,0.8439698721953209,0.26,1
11,1.05,0.918399342444011,0.9183993424440112,0.8258250190523773,0.36,1
11,1.075,0.922956009448285,0.922956009448285,0.8587723843297712,0.2,1
11,1.1,0.9271101425370195,0.9271101425370196,0.8575263151416643,0.22,1
11,1.125,0.9309114057383411,0.9309114057383413,0.8580000266448301,0.2,1
11,1.15,0.9344015287108984,0.9344015287108985,0.8635658762761579,0.18,1
11,1.175,0.9376158630081567,0.9376158630081566,0.8604587530709777,0.22,1
11,1.2,0.9405845781306579,0.9405845781306579,0.8645456629720518,0.2,1
12,0.4,0.07889770680921532,0.04712497118065543,0.0023979201085097776,0.1,1
12,0.425,0.1258163105665992,0.13796124584858183,0.00600448104627631,0.0,1
12,0.45,0.09899080172381479,0.10907445744954619,0.03452170106162092,1.8800000000000001,1
12,0.475,0.14914379234688566,0.16571720837787557,0.024882446283796,0.22,1
12,0.5,0.23841134015350451,0.21993373387435805,0.0109695215448252,0.38,1
12,0.525,0.12882640054170091,0.0157193376270625,0.005887091456152113,0.0,1
12,0.55,0.4125827058596967,0.33128786818483236,0.01673813177155687,0.32,1
12,0.575,0.5326770065487418,0.07097175187965477,0.025378664918876342,38.04,1
12,0.6,0.1214671624327089,0.24374137733888804,0.1192159309969679,0.0,1
12,0.625,0.44390371436175635,0.3623561812721754,0.08176362923172235,1.8800000000000001,1
12,0.65,0.38531204738849884,0.5508874521469597,0.2527144106212546,0.0,1
12,0.675,0.6507868461175306,0.6443224896907018,0.5872300518174647,1.3800000000000001,1
12,0.7,0.7135622300008048,0.7102268574971126,0.6273166239728896,2.82,1
12,0.725,0.7565829872433024,0.7568031394021678,0.6831860033114041,0.72,1
12,0.75,0.7852736171375143,0.7852637995517926,0.7343418019824584,0.18,1
12,0.775,0.8081808920434612,0.8081807013100345,0.7114646244791073,1.6,1
12,0.8,0.8266862439642315,0.8266862634129173,0.7342981643296137,0.72,1
12,0.825,0.8420725868471489,0.8420725865683041,0.7750670679661824,0.32,1
12,0.85,0.8551301228216143,0.8551301228131162,0.7657829984172109,0.86,1
12,0.875,0.8663815923997532,0.8663815923995936,0.7907483413069142,0.42,1
12,0.9,0.8761927237297404,0.8761927237297394,0.813774017253135,0.22,1
12,0.925,0.8848303667183822,0.8848303667183822,0.8082105027512034,0.42,1
12,0.95,0.8924956327773805,0.8924956327773804,0.8225326572703487,0.28,1
12,0.975,0.8993440343690003,0.8993440343690003,0.8369170988335087,0.18,1
12,1.0,0.9054983556948129,0.9054983556948127,0.8317267512568612,0.32,1
12,1.025,0.9110572220644257,0.9110572220644259,0.8551339971551436,0.1,1
12,1.05,0.9161010034473734,0.9161010034473733,0.8245246693602695,0.52,1
12,1.075,0.9206960006437374,0.9206960006437372,0.8523954218355794,0.22,1
12,1.1,0.9248974879064761,0.9248974879064762,0.8622224747166326,0.14,1
12,1.125,0.9287519719889554,0.9287519719889554,0.8332739391639199,0.4,1
12,1.15,0.9322989006520688,0.9322989006520689,0.8704454576618461,0.16,1
12,1.175,0.9355719757396916,0.9355719757396916,0.8650564750209103,0.18,1
12,1.2,0.9386001766523814,0.9386001766523815,0.8372463062795668,0.3,1
13,0.4,0.07633160786547112,0.033117116266227604,0.019806204633710255,11.1,1
13,0.425,0.06629666737366975,0.05581707779019245,0.012314827403352414,0.0,1
13,0.45,0.2124210360146378,0.09651339771922918,0.000558815211064232,39.46,1
13,0.475,0.1334556510775758,0.12236363842316063,0.007681166714873022,0.0,1
13,0.5,0.055178415676434014,0.18992486347630758,0.03863727601228758,0.0,1
13,0.525,0.23803064556936868,0.16116808965251653,0.03407256289872416,19.28,1
13,0.55,0.19524764406121864,0.3213700408292361,0.06869335003281175,0.0,1
13,0.575,0.44187313873974554,0.2158478808523962,0.15511648581437398,0.0,1
13,0.6,0.5785379359408918,0.4060203457143012,0.1998062978890421,4.42,2
13,0.625,0.559001594000114,0.47332741194751277,0.47332741194751277,0.3,1
13,0.65,0.6786515676629425,0.6758337273266669,0.6269793543820463,2.18,1
13,0.675,0.7349552139628267,0.7364778870454562,0.6623833159284666,1.84,1
13,0.7,0.7701157180063292,0.7693711729861551,0.6952151549117468,1.1400000000000001,1
13,0.725,0.7975408858781816,0.7992143888430523,0.7003797926489534,0.84,1
13,0.75,0.8197446478863053,0.819791825125674,0.7531046475818725,0.62,1
13,0.775,0.8374160934655438,0.8374185356638436,0.7354385122239844,1.34,1
13,0.8,0.8520705010063198,0.8520704575523842,0.7913807912424643,0.32,1
13,0.825,0.8644957641964301,0.8644957669417379,0.7855515390504005,0.5,1
13,0.85,0.875187224144188,0.875187223993866,0.814411780496637,0.24,1
13,0.875,0.8844941387010793,0.8844941387024224,0.8077922862362769,0.46,1
13,0.9,0.892673493467652,0.8926734934677015,0.8255361697723179,0.28,1
13,0.925,0.8999198260527749,0.8999198260527752,0.8340947364941562,0.28,1
13,0.95,0.9063838225005239,0.9063838225005239,0.8231157619978505,0.48,1
13,0.975,0.9121844367515973,0.9121844367515974,0.8475491889271536,0.2,1
13,1.0,0.9174170887466333,0.9174170887466335,0.8441425647794342,0.28,1
13,1.025,0.9221593796581614,0.9221593796581615,0.8598639873614363,0.14,1
13,1.05,0.9264751776353697,0.9264751776353695,0.8462881441581872,0.32,1
13,1.075,0.9304176019022123,0.9304176019022122,0.8730796791096399,0.1,1
13,1.1,0.9340312431907439,0.9340312431907437,0.8729389156675594,0.12,1
13,1.125,0.9373538432784239,0.937353843278424,0.8610893590417963,0.32,1
13,1.15,0.940417584114457,0.9404175841144571,0.8667286429257982,0.22,1
13,1.175,0.9432500903775672,0.9432500903775674,0.8812782119887709,0.12,1
13,1.2,0.9458752184791492,0.9458752184791492,0.8624750533148441,0.26,1
14,0.4,0.1641084005535874,0.1442909083850158,0.022203793522275125,0.0,1
14,0.425,0.1571578740902918,0.06759786816274861,0.044706670059369104,2.08,1
14,0.45,0.2089530507558685,0.2570087419265044,0.05201510911024418,9.64,1
14,0.475,0.20447128122861719,0.19025217387274695,0.13999793260479468,0.62,1
14,0.5,0.19654057269797284,0.3283826410288465,0.2108241622181507,0.0,1
14,0.525,0.3759870932013035,0.29430048303970835,0.21298302199058144,5.42,1
14,0.55,0.40477201385974354,0.2534446773964461,0.2534446773964461,0.34,1
14,0.575,0.3757112677294174,0.3335927257614305,0.28729257366602384,2.66,1
14,0.6,0.45398955604101265,0.41752581877220935,0.3831895648516897,0.08,1
14,0.625,0.5184735651594292,0.4991064585561572,0.45211475790161104,2.62,2
14,0.65,0.5670261589856322,0.5521544306189772,0.5074531247776004,1.62,1
14,0.675,0.6478741575992714,0.6405314482889922,0.6264418706259363,0.0,1
14,0.7,0.6930501500630819,0.699012526994811,0.6492233176928089,0.18,1
14,0.725,0.7392137139239374,0.7394960808041778,0.6622627914079849,1.3800000000000001,1
14,0.75,0.7687110105084374,0.7683564505879418,0.7022857846777382,0.98,1
14,0.775,0.7930254563056761,0.7930228502080189,0.7177568178915235,0.6,1
14,0.8,0.8130495719449025,0.8130494643451036,0.7310786012452675,1.26,1
14,0.825,0.8297214898568828,0.8297214922356296,0.763781728974832,0.36,1
14,0.85,0.8438657437496727,0.8438657436566198,0.7797391566654447,0.24,1
14,0.875,0.8560436642419476,0.8560436642412559,0.7814900761630281,0.52,1
14,0.9,0.8666533434856809,0.8666533434857178,0.7846621612172408,0.62,1
14,0.925,0.8759867759550077,0.8759867759550091,0.8167694849682475,0.16,1
14,0.95,0.884264235763565,0.8842642357635652,0.8058717511601524,0.34,1
14,0.975,0.8916558579827077,0.8916558579827079,0.8174432278842615,0.28,1
14,1.0,0.8982957025079648,0.8982957025079648,0.8351284357621477,0.24,1
14,1.025,0.9042912166673697,0.9042912166673698,0.8280937762448567,0.32,1
14,1.05,0.9097297829296748,0.9097297829296749,0.8443372341159986,0.2,1
14,1.075,0.914683363978367,0.914683363978367,0.8202836180500194,0.5,1
14,1.1,0.9192118724297378,0.9192118724297377,0.8357667350379469,0.24,1
14,1.125,0.9233656648686246,0.9233656648686246,0.840776153623611,0.28,1
14,1.15,0.9271874212775058,0.927187421277506,0.8643855836927526,0.12,1
14,1.175,0.9307135843233845,0.9307135843233845,0.839583579894332,0.32,1
14,1.2,0.9339754775706142,0.9339754775706144,0.8561985256304203,0.28,1
15,0.4,0.10610170165193014,0.11221789003125986,0.0578155953344046,0.12,1
15,0.425,0.12539981509179923,0.07468756649342384,0.002341524619301642,21.78,1
15,0.45,0.08418713094848804,0.15784211665207426,0.006556541921455253,0.0,1
15,0.475,0.29157273460774746,0.061380436374774354,0.005733183143243628,80.0,1
15,0.5,0.3522241654427697,0.1949294244576584,0.05566694271841117,0.06,1
15,0.525,0.15234045275490565,0.37875939324899693,0.050085671825920684,0.0,2
15,0.55,0.3638730457780169,0.19407175693248443,0.10207992874812559,0.0,1
15,0.575,0.35642694078402337,0.23043884205850063,0.19158776217039528,0.0,1
15,0.6,0.37370976486086366,0.41341820846967425,0.18766234686111927,2.52,2
15,0.625,0.48498720100071857,0.4104952872281234,0.33945060822188694,0.86,2
15,0.65,0.5298303555643504,0.5281347642411314,0.5089098899423193,0.0,1
15,0.675,0.6527660780682059,0.6539726538973679,0.5906295631999479,1.44,1
15,0.7,0.7140983371239001,0.7129276415089879,0.6746640517062588,0.04,1
15,0.725,0.7571486888443258,0.7570063640354184,0.682922896078747,1.2,1
15,0.75,0.7851223012764943,0.7849980690808419,0.7198823694729739,0.64,1
15,0.775,0.8079779299274765,0.8079791377102059,0.7392424045542689,0.66,1
15,0.8,0.826556842478763,0.8265581074202709,0.7453094543264123,0.8,1
15,0.825,0.8420342270862365,0.842034209368849,0.7734823471386144,0.46,1
15,0.85,0.8551749688983618,0.8551749686998712,0.7577668791624881,0.74,1
15,0.875,0.86649539724658,0.866495397257008,0.7922096278614577,0.46,1
15,0.9,0.8763601267869555,0.8763601267865323,0.7932280894990946,0.6,1
15,0.925,0.8850374800990327,0.8850374800990309,0.8135773051648495,0.38,1
15,0.95,0.8927308557339075,0.8927308557339072,0.8039003526134435,0.38,1
15,0.975,0.899598103081359,0.8995981030813591,0.795559948680781,0.6,1
15,1.0,0.9057640863089874,0.9057640863089874,0.8134933484902627,0.5,1
15,1.025,0.9113291610317,0.9113291610317001,0.8308830820816809,0.28,1
15,1.05,0.9163750815521238,0.9163750815521239,0.8614415848686248,0.08,1
15,1.075,0.9209692292672953,0.9209692292672953,0.8536626473057805,0.2,1
15,1.1,0.9251677081944095,0.9251677081944094,0.8561278247801141,0.2,1
15,1.125,0.9290176549861797,0.9290176549861794,0.8428393557738975,0.34,1
15,1.15,0.9325589915700394,0.9325589915700393,0.8619672824237344,0.16,1
15,1.175,0.93582577434807,0.9358257743480702,0.8563166666715762,0.26,1
15,1.2,0.9388472462752615,0.9388472462752614,0.8694846596711716,0.2,1
16,0.4,0.08814797433788908,0.1919256582928926,0.00847283689891091,5.82,1
16,0.425,0.178522332222809,0.06064882245189767,0.021733435275617774,0.0,1
16,0.45,0.10472066375675436,0.20109753082351364,0.005111715470014087,0.16,1
16,0.475,0.1881190388463496,0.14201181781927671,0.01385856295373132,0.0,1
16,0.5,0.27748757247257033,0.1708450233153165,0.022160960800864528,59.46,1
16,0.525,0.15255327530600613,0.16105354278460401,0.02719325164267797,18.5,1
16,0.55,0.2196634828667847,0.3634271305646545,0.0748843025721215,0.0,1
16,0.575,0.26329480636697344,0.2397295772739489,0.060343379153350626,0.0,1
16,0.6,0.31642063165678,0.36662232527542304,0.17371853034732063,0.0,3
16,0.625,0.5100560858599559,0.46915201654823463,0.3467339049357679,0.26,2
16,0.65,0.61683377872036,0.6245434683353992,0.5438683849401353,2.48,1
16,0.675,0.7083121508917924,0.7072522918792407,0.6704583322143963,0.04,1
16,0.7,0.7528797497487186,0.753928135031225,0.6834879128429981,0.66,1
16,0.725,0.7863634290644373,0.7863493860642095,0.7057055924981996,0.96,1
16,0.75,0.811094910806771,0.8110949045387509,0.7346381309844784,0.86,1
16,0.775,0.8306945324170552,0.8306945307339918,0.7431092769315477,0.98,1
16,0.8,0.8467400961223247,0.8467400960923819,0.7814709544497561,0.38,1
16,0.825,0.8601839152255837,0.8601839152257904,0.794221331895435,0.26,1
16,0.85,0.8716439896588736,0.871643989658856,0.7967028068381791,0.56,1
16,0.875,0.8815454191337286,0.8815454191337272,0.8256725816465558,0.12,1
16,0.9,0.890193595578246,0.8901935955782458,0.8141487125706729,0.46,1
16,0.925,0.8978154096583998,0.8978154096583996,0.8328849496391563,0.22,1
16,0.95,0.904583995031409,0.9045839950314091,0.8376145125922096,0.24,1
16,0.975,0.9106343691160761,0.9106343691160759,0.8208253524629088,0.48,1
16,1.0,0.9160737413626637,0.9160737413626637,0.846885513828721,0.26,1
16,1.025,0.9209885463968107,0.9209885463968109,0.8501521490344907,0.24,1
16,1.05,0.925449384179056,0.9254493841790559,0.8546176832132953,0.26,1
16,1.075,0.9295145767886736,0.9295145767886733,0.8708623311206174,0.1,1
16,1.1,0.9332327840544145,0.9332327840544143,0.8726411832388609,0.1,1
16,1.125,0.9366449627052688,0.9366449627052686,0.8662293661105801,0.2,1
16,1.15,0.9397858575493686,0.9397858575493687,0.8563323737827803,0.28,1
16,1.175,0.9426851526428357,0.9426851526428356,0.8632956753801956,0.28,1
16,1.2,0.9453683712299807,0.9453683712299805,0.8674885214958296,0.26,1
17,0.4,0.12024826986550871,0.074319218820388,0.006123172292380113,0.0,1
17,0.425,0.12765583357696195,0.10797699762259073,0.022137011960245135,0.0,1
17,0.45,0.024020245481011022,0.1093216064525677,0.0002660049050128171,0.0,1
17,0.475,0.20180376264711972,0.15535324634320322,0.00633694172538851,0.0,1
17,0.5,0.2626122418705628,0.24505715829861982,0.034216517460849354,0.04,1
17,0.525,0.33727014034684977,0.20860423776466366,0.14040902032173935,0.0,1
17,0.55,0.19338392306874944,0.13467231350519612,0.13467231350519612,0.0,1
17,0.575,0.30941625264431716,0.45837154767661087,0.1509466825805197,0.02,4
17,0.6,0.31652590385278206,0.5058757618879718,0.26468354147148304,0.0,1
17,0.625,0.6516589690490824,0.3353139901402569,0.3183146723137314,3.62,1
17,0.65,0.5690976842304183,0.5595840064494436,0.5098640801784429,3.4,1
17,0.675,0.6744078235255135,0.6743658401646997,0.6210939519152894,0.44,1
17,0.7,0.7311773973309718,0.7285006424023476,0.6516418390574481,1.34,1
17,0.725,0.7645558014305532,0.763055509474411,0.6998380007444794,0.7000000000000001,1
17,0.75,0.7915189402304921,0.7912713793771087,0.7243019999406038,0.48,1
17,0.775,0.8126581942934018,0.812671835573744,0.7502596577620789,0.46,1
17,0.8,0.830247469697323,0.8302476981871177,0.7528561011860204,0.78,1
17,0.825,0.8449732507381338,0.8449732674304475,0.7380812185946303,1.06,1
17,0.85,0.8575367254461251,0.8575367251973195,0.7821126427853241,0.48,1
17,0.875,0.8684057136657832,0.8684057136643346,0.7958810713146931,0.48,1
17,0.9,0.8779133679059266,0.8779133679057235,0.7917838838890852,0.54,1
17,0.925,0.8863058047191938,0.8863058047191938,0.8030007669022059,0.5,1
17,0.95,0.8937701743426079,0.893770174342608,0.816320340627679,0.42,1
17,0.975,0.9004521570586249,0.9004521570586248,0.8185099898168473,0.36,1
17,1.0,0.906467363952482,0.9064673639524818,0.8091325775295971,0.54,1
17,1.025,0.9119090399179139,0.911909039917914,0.8484215611837423,0.18,1
17,1.05,0.9168534303243328,0.9168534303243329,0.8447722851042089,0.28,1
17,1.075,0.92136361945458,0.92136361945458,0.8526982024993032,0.18,1
17,1.1,0.9254923389130647,0.9254923389130648,0.8583871863639955,0.16,1
17,1.125,0.9292840634084418,0.9292840634084417,0.8635763818633527,0.16,1
17,1.15,0.9327766020512669,0.9327766020512666,0.8589845059367623,0.2,1
17,1.175,0.9360023251864878,0.9360023251864877,0.8712287092762424,0.14,1
17,1.2,0.9389891231197302,0.9389891231197302,0.8589410017385918,0.26,1
18,0.4,0.13288658354616031,0.03993310950004689,0.0027437146275985243,14.84,1
18,0.425,0.07320767403600013,0.1524796583766134,0.0010286720139709553,0.22,1
18,0.45,0.07637065521881362,0.07644821445029736,0.02712825368643176,0.0,1
18,0.475,0.13138966266733765,0.13192776592166064,0.043695284387301116,0.0,1
18,0.5,0.22832545550749928,0.14996185818296678,0.028907953298007633,7.28,1
18,0.525,0.16085382645061969,0.33802534849288757,0.13469177313099534,0.02,1
18,0.55,0.39088667561165696,0.38053666813126014,0.166231807959969,0.0,2
18,0.575,0.3886180682281747,0.3080874765794421,0.18768775417521327,0.0,1
18,0.6,0.48477630456216375,0.23478881845635394,0.23478881845635394,9.700000000000001,1
18,0.625,0.4418444609831563,0.5438091587750133,0.24153712851169767,3.54,2
18,0.65,0.4791594413360386,0.3940480773568944,0.28236081363240256,0.0,2
18,0.675,0.518199671096008,0.5189127019171165,0.46416306536152907,2.32,1
18,0.7,0.6533246713713008,0.6464277037562971,0.5926755384113762,0.68,1
18,0.725,0.7099924142588897,0.7150493168599514,0.6472977209469563,0.6,1
18,0.75,0.7525985596183735,0.74848826458514,0.6440544138803562,1.86,1
18,0.775,0.7796054515798966,0.7798443673511026,0.7035684411805404,0.7000000000000001,1
18,0.8,0.8041227207588775,0.80412817455655,0.7324123480838636,0.8200000000000001,1
18,0.825,0.8231282766546014,0.8231148173273436,0.7398312315941594,0.5,1
18,0.85,0.8388097995574144,0.8388095948676082,0.7914031731867901,0.08,1
18,0.875,0.852100505702179,0.8521004877156126,0.7890674393459989,0.32,1
18,0.9,0.863529801373591,0.8635298020330542,0.7768517630170221,0.64,1
18,0.925,0.8734785721463388,0.8734785720875374,0.7927376620134634,0.46,1
18,0.95,0.8822254228151478,0.88222542281516,0.8196786588856074,0.26,1
18,0.975,0.8899800755936216,0.8899800755935791,0.7994012999570085,0.52,1
18,1.0,0.8969041675870683,0.8969041675870748,0.842962481812597,0.08,1
18,1.025,0.9031247630817292,0.9031247630817291,0.815761148047067,0.52,1
18,1.05,0.9087434370582858,0.9087434370582858,0.8256505685063048,0.42,1
18,1.075,0.9138425660192326,0.9138425660192325,0.8276060316704708,0.32,1
18,1.1,0.9184897968299497,0.9184897968299497,0.82606338437253,0.44,1
18,1.125,0.9227412920138598,0.9227412920138598,0.8493557672482007,0.22,1
18,1.15,0.9266441324495429,0.9266441324495427,0.8452528251826534,0.26,1
18,1.175,0.9302381268294247,0.9302381268294249,0.843100170422004,0.28,1
18,1.2,0.933557195167803,0.9335571951678029,0.8684290967332444,0.16,1
19,0.4,0.055143043277975826,0.06683427061157202,0.012358735083628532,0.0,1
19,0.425,0.15510283799809838,0.07834074308631989,0.003844091543957604,0.48,1
19,0.45,0.1135958037055463,0.14730223894607886,0.013929258308353473,0.0,1
19,0.475,0.16051825512793325,0.17410656114965453,0.03461035782447118,0.22,1
19,0.5,0.1555288775919808,0.2593214314194223,0.05200338567758317,0.0,1
19,0.525,0.1585509072737026,0.2418366875138721,0.06179996380272247,11.36,1
19,0.55,0.3033397200575671,0.40161306263766605,0.1955742427414712,5.4,2
19,0.575,0.29443965864376187,0.3895796766765545,0.21809457651373762,1.96,2
19,0.6,0.47126994472116457,0.3618003467929836,0.217296560920491,5.46,1
19,0.625,0.5554078457199226,0.545843117378099,0.3040947314172582,7.5600000000000005,1
19,0.65,0.5368267424660096,0.5402948570527976,0.45522210782425326,2.3000000000000003,1
19,0.675,0.6746462589293225,0.67301934816385,0.5950687819433675,2.92,1
19,0.7,0.7277104757024666,0.7320214942032726,0.6354900525372262,1.6400000000000001,1
19,0.725,0.7721208901804413,0.7719983355788494,0.6895650644607182,1.74,1
19,0.75,0.7979315088434191,0.7983805184854067,0.7332454067137596,0.54,1
19,0.775,0.8193536851457436,0.8193999164361124,0.7503411733250621,0.5,1
19,0.8,0.8367595907689026,0.8367586833766669,0.7539269158724736,0.66,1
19,0.825,0.8512115415224105,0.8512115354085512,0.7686008027295407,0.62,1
19,0.85,0.8634790704035231,0.8634790693874536,0.7800581744604341,0.54,1
19,0.875,0.874047587186548,0.8740475871585621,0.8043547695135648,0.38,1
19,0.9,0.8832605016572084,0.8832605016572429,0.8231977745685792,0.2,1
19,0.925,0.8913695637185799,0.8913695637185736,0.8272488715258243,0.18,1
19,0.95,0.8985648479338639,0.8985648479338644,0.8278831054002203,0.2,1
19,0.975,0.9049933284854784,0.9049933284854783,0.8484856756428663,0.12,1
19,1.0,0.9107709206987986,0.9107709206987988,0.8449678483983201,0.22,1
19,1.025,0.9159905794523667,0.9159905794523667,0.843861888133789,0.24,1
19,1.05,0.9207279149238853,0.9207279149238854,0.8526315074422179,0.18,1
19,1.075,0.9250451892264162,0.9250451892264163,0.8502927587092732,0.3,1
19,1.1,0.9289942251750571,0.928994225175057,0.8588976374476429,0.24,1
19,1.125,0.9326185650970829,0.9326185650970827,0.8510763922977798,0.3,1
19,1.15,0.9359551008856688,0.9359551008856688,0.8523190348658488,0.3,1
19,1.175,0.9390353237700658,0.9390353237700657,0.8727662504549577,0.16,1
19,1.2,0.941886295692005,0.9418862956920047,0.8628174978092366,0.26,1
