topology,K,R_mean_mean,R_mean_std,R_std_mean,R_std_std,cluster_mean_mean,cluster_mean_std,cluster_std_mean,cluster_std_std,dominant_fraction_mean,dominant_fraction_std,switching_rate_mean,switching_rate_std,memory_score_mean,memory_score_std,reorganization_score_mean,reorganization_score_std
modular,1.2,0.8838196029476691,0.016676345740179944,0.004129725293986275,0.0028167692554944583,4.4905,1.1166117651833407,1.0538464716027882,0.27214230213781265,0.3756521739130435,0.08462856392176082,0.07123913043478261,0.05002124212984436,0.10271739130434783,0.05662934221550889,0.05636460171781129,0.05631318088923211
modular,1.3,0.908988672999962,0.01258319235781284,0.0018288184473042317,0.0010389835893836118,3.537239130434783,1.0241581887202942,0.6305716896678486,0.371364279206123,0.6260869565217392,0.22522291326734675,0.023456521739130435,0.026816078747555264,0.33408695652173914,0.34198640182750234,0.01221570832278948,0.019188011459422723
modular,1.4,0.9260403428763094,0.009935026419327442,0.0006223143129620137,0.0010731868313993967,2.593804347826087,1.059062702149345,0.21208400655859436,0.35339633855731173,0.8555869565217391,0.23530682535680209,0.006956521739130435,0.015588479606687581,0.7611304347826087,0.38025308246705763,0.0035209321088816537,0.009913973762827991
modular,1.5,0.9382375575662584,0.007784603591316075,0.00014937282402015996,0.0004571668566345644,2.1654347826086955,0.621061567719673,0.046814653839460506,0.14716028113631135,0.9670434782608697,0.1138209140604855,0.0011521739130434783,0.003743531548535435,0.9379130434782608,0.1911004530239414,0.0001559024392908927,0.0005158874073745024
modular,1.6,0.9473766874309394,0.006267585574177593,5.947122584074277e-07,1.2794155020225274e-06,2.2,0.8335087534664907,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
modular,1.7,0.9544285082912319,0.0052760852660162574,1.3682559230368507e-07,2.469586299628177e-07,1.9,0.7880689256524124,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
modular,1.8,0.9600419509064444,0.004538418356706661,3.983900012133112e-08,6.109362119943769e-08,1.8,0.6958523739384594,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
modular,1.9,0.9646208518151861,0.003962624529497771,1.3451506105106475e-08,1.7906723291497406e-08,1.7,0.7326950970650465,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
modular,2.0,0.9684205762249659,0.0034994415058932963,5.083919918682333e-09,7.153058934789115e-09,1.5,0.7608859102526822,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
modular,2.1,0.971616912335206,0.003118777009535193,1.8040856888459006e-09,2.735464005090959e-09,1.4,0.7539370349250519,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
modular,2.2,0.9743361874461522,0.0028007424115440707,6.941214550884669e-10,9.346851652481936e-10,1.2,0.5231483637805969,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scale_free,0.2,0.056837282957598254,0.009040960119886221,0.02762290917541287,0.0052309544297910885,0.028630434782608693,0.006843002550931028,0.16705601608158852,0.02000721602543129,0.9716304347826087,0.006801585551423463,0.020608695652173915,0.004008249378257379,0.7617173913043478,0.1158464735427682,0.00010601377062491187,5.43707938267972e-05
scale_free,0.3,0.07093344708231514,0.010664698455554433,0.03328374031608283,0.006210023375293125,0.02984782608695652,0.008645478821288521,0.1706878393068812,0.024659251392198853,0.9705652173913043,0.008439122241120678,0.020978260869565217,0.00457066254757106,0.7824565217391305,0.11933564605040205,0.00011751393797532653,7.574713417781273e-05
scale_free,0.4,0.08692632782323872,0.01519602980477011,0.04119607608654911,0.008938804865767948,0.043673913043478264,0.018211481103296453,0.20342022534727494,0.039820938019715965,0.9570434782608694,0.01729412206629685,0.028891304347826087,0.010002959466564995,0.651804347826087,0.14979601923405814,0.0003262688571148473,0.00039464747202122303
scale_free,0.5,0.11215806620688695,0.026281533756084434,0.051085979743481905,0.010168896764189337,0.06321739130434782,0.02735637597229717,0.24460324587887908,0.05267351121616069,0.9387391304347826,0.025371540221841814,0.03697826086956522,0.012862570769226261,0.5040869565217391,0.1707784677477347,0.0007223839387121339,0.0007216485361440618
scale_free,0.6,0.16651620289469946,0.05286758570037336,0.06779360263432059,0.014510316471789696,0.15871739130434784,0.14566836038342146,0.38653493272555817,0.1409429246447498,0.8642608695652173,0.09816104364007448,0.0768695652173913,0.04281684552219599,0.3010869565217391,0.10989892336090006,0.008753327226596202,0.023335793410919667
scale_free,0.7,0.2529414567696624,0.1027505360541533,0.07565413542609938,0.023947815131119935,0.5808478260869565,0.8071416687086812,0.682085228731268,0.32538309345544303,0.6878478260869565,0.20325294469309738,0.1627608695652174,0.11483991314512122,0.2217608695652174,0.1684790935241844,0.07632400132586063,0.1365425657650493
scale_free,0.8,0.4408174490529923,0.12925589671875304,0.05864064829489711,0.02817929112063782,2.2322391304347824,1.741386255954897,1.2162270488419744,0.3138813762080123,0.38458695652173913,0.1461636550184532,0.37432608695652175,0.13625712049388483,0.0925217391304348,0.021344053039179075,0.3385379633916685,0.22921633641047284
scale_free,0.9,0.6243201351425605,0.10675074988582746,0.03260675903183301,0.018291102742601394,5.037173913043478,1.8347220293229969,1.5607591252429474,0.19257981363998053,0.25630434782608696,0.028740863073815955,0.4803260869565218,0.06778248833440317,0.08652173913043479,0.0,0.5619017341508282,0.12319454543032195
scale_free,1.0,0.7523399579604988,0.06022108070693348,0.017797490701731387,0.009732621923436316,6.573217391304349,0.5484031757564712,1.5931071256456486,0.10963297466123287,0.2530434782608696,0.015075177247973075,0.397304347826087,0.12071781462190183,0.08652173913043479,0.0,0.4721114030711055,0.1436938497096571
scale_free,1.1,0.8253530456607143,0.03503115122772206,0.009231522678283057,0.0036444892291022167,6.1437608695652175,1.0528981307250056,1.5472683251423807,0.21494102485678923,0.2682608695652174,0.03735190303361814,0.23580434782608695,0.12279140475490707,0.08695652173913045,0.001944406936956337,0.2792933033295222,0.15993474124585796
scale_free,1.2,0.8689764698316542,0.0239945791869585,0.0052033892077849074,0.0030081081190471873,4.475521739130435,1.431106441603588,1.2015038857880167,0.37865943435329236,0.3497826086956522,0.09570120440893554,0.09810869565217392,0.07664051980962085,0.10600000000000001,0.06553949443513317,0.10124742935991482,0.09899247900422982
scale_free,1.3,0.8980239287160867,0.016344039936316397,0.0024345287808512626,0.001998867140813482,3.400521739130435,1.2374085881102337,0.7408640645181348,0.45153592479244564,0.5570652173913043,0.25331446776712396,0.0325,0.03495121463180334,0.31484782608695655,0.3567881260480326,0.02446142086153043,0.0366167141820261
scale_free,1.4,0.918104321245802,0.01119167984491096,0.001073067539656247,0.0012348558430104596,2.6895869565217394,0.937180060885177,0.3650538684621308,0.4028065309115311,0.7660652173913044,0.2544772685935284,0.006804347826086956,0.00932214021986251,0.6253913043478261,0.41404879223109087,0.0030137145991286944,0.005093369449671542
scale_free,1.5,0.9319785636791927,0.008487319975494371,0.00020100964100870267,0.00047574249078609755,2.162413043478261,0.9167226349957119,0.0767535594131061,0.18833232482212728,0.9443260869565216,0.1389842248771422,0.0007608695652173913,0.0019128094302429152,0.9038043478260869,0.24395763837286513,0.0001502248441347154,0.00039749690763931045
scale_free,1.6,0.9422502059733027,0.0067390337868393595,4.451344175209976e-09,6.695136220747023e-09,1.95,0.7591546545162482,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scale_free,1.7,0.9500462049080742,0.005626119442992088,2.292105190989759e-10,5.584808983791069e-10,1.7,0.7326950970650467,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scale_free,1.8,0.9562318162204843,0.0048094007744768396,2.2858690454566364e-11,3.927400751175804e-11,1.7,0.7326950970650467,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scale_free,1.9,0.9612660175093426,0.004178978524035076,6.5061201928644685e-12,1.5910755467251354e-11,1.5,0.6882472016116853,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scale_free,2.0,0.9654374543936315,0.0036764309977219433,1.3623494908716995e-12,4.888695091259141e-12,1.45,0.6863327411532597,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scale_free,2.1,0.9689430000927214,0.003266434782755896,3.7710264643306214e-13,1.324765447541454e-12,1.35,0.670820393249937,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scale_free,2.2,0.9719232550302571,0.002925939402368068,6.392805654981951e-14,2.2510612842243057e-13,1.25,0.44426165831931935,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
small_world,0.2,0.05691795289009549,0.007148887252657495,0.02869358526168504,0.004927555740256097,0.030565217391304345,0.00911800396025806,0.1723071587599092,0.025160061408769367,0.9698043478260869,0.009063693082035841,0.022021739130434783,0.004831814689195695,0.7407826086956522,0.14594649725733538,0.00012799383820568915,8.065667744245219e-05
small_world,0.3,0.0642322025306186,0.011275067282746508,0.033521608798988516,0.007747111162686231,0.02908695652173913,0.00888903950833599,0.16709891934428767,0.02495508493184115,0.9710869565217392,0.008894186672289701,0.019543478260869565,0.005086995638332658,0.7695652173913043,0.1058940550288762,0.0001077295309970767,7.282882623495962e-05
