run,direction,K,R_mean,R_std
1,backward,0.7,0.9918505343740223,5.0403655576145596e-11
1,backward,0.65,0.998244611323615,4.4163281908071225e-11
1,backward,0.6000000000000001,0.9962794139210704,2.609134182177721e-11
1,backward,0.55,0.9931370468274219,6.233324113332523e-10
1,backward,0.5,0.9966479101855256,4.794439346772116e-09
1,backward,0.45,0.9904446643954206,4.390606608644953e-08
1,backward,0.4,0.9956517069950594,1.2424264744294581e-08
1,backward,0.35000000000000003,0.9928409596625893,5.813407192163519e-08
1,backward,0.30000000000000004,0.9899720836113399,1.9823703329959695e-06
1,backward,0.25,0.9475002493879892,3.520307166966284e-05
1,backward,0.2,0.9658237271460479,2.453873839749057e-05
2,backward,1.2,0.9995230645499157,1.0007415106216802e-16
2,backward,1.1500000000000001,0.9995682523089597,2.5412145715897406e-16
2,backward,1.1,0.9989126072344864,1.080211440246498e-16
2,backward,1.05,0.9993254624244922,1.8135530771650703e-16
2,backward,1.0,0.9973896619924193,3.056307743166147e-16
2,backward,0.95,0.9965249900983156,5.278505457593978e-14
2,backward,0.9000000000000001,0.9979875199248217,1.7690692860221348e-13
2,backward,0.8500000000000001,0.9970248580038454,3.650305165937995e-13
2,backward,0.8,0.9976085331885164,1.566849419895295e-14
2,backward,0.75,0.9976706496242194,3.1320256937732597e-12
2,backward,0.7,0.9970686212453741,3.6460801249874945e-11
2,backward,0.65,0.9917129398314624,1.4681632057184653e-11
2,backward,0.6000000000000001,0.9960889441046054,4.538825753976857e-11
2,backward,0.55,0.9964581367046681,8.335382040611578e-11
2,backward,0.5,0.9953610436168412,4.52649852749064e-09
2,backward,0.45,0.996447897873886,1.1255481789961156e-08
2,backward,0.4,0.991106077527506,5.027489324973992e-09
2,backward,0.35000000000000003,0.9952313985817276,6.410213963955739e-08
2,backward,0.30000000000000004,0.9846145433559417,4.2337825150179395e-06
2,backward,0.25,0.983810936592361,1.680878105404804e-06
2,backward,0.2,0.9726154501226225,3.459723584933844e-05
3,backward,1.2,0.9996848402821108,1.6123736025696766e-16
3,backward,1.1500000000000001,0.9979532087184634,2.0999069504787625e-16
3,backward,1.1,0.9973816568063694,2.3589779239109664e-15
3,backward,1.05,0.99912659818141,2.6253116566064664e-16
3,backward,1.0,0.9987660416999802,9.787084578739808e-16
3,backward,0.95,0.9977445414813718,5.656587881192655e-14
3,backward,0.9000000000000001,0.997952109234969,6.401777733622541e-14
3,backward,0.8500000000000001,0.9971147761889916,4.789093004469115e-15
3,backward,0.8,0.9984797665198376,4.103926202610955e-13
3,backward,0.75,0.9985682798054578,7.95022131088075e-14
3,backward,0.7,0.9967363636062322,5.722193726125477e-12
3,backward,0.65,0.9981365311784002,5.763559003641778e-11
3,backward,0.6000000000000001,0.9960335160608438,5.418806519509107e-10
3,backward,0.55,0.9973148988873468,4.196872148468193e-10
3,backward,0.5,0.9892023801730848,2.553366710621899e-08
3,backward,0.45,0.9941234563231947,1.9038591197645607e-08
3,backward,0.4,0.9963660080220533,2.836988574433533e-08
3,backward,0.35000000000000003,0.9879157118361256,2.4638145984789704e-07
3,backward,0.30000000000000004,0.9871287167658326,3.3178492468315986e-07
3,backward,0.25,0.9848152060621014,1.530093608186947e-07
3,backward,0.2,0.9810706348419335,4.3817445965704704e-05
4,backward,1.2,0.9994553828561711,2.0767898094873256e-16
4,backward,1.1500000000000001,0.9990787508744491,1.9290957036587486e-16
4,backward,1.1,0.9993978682585172,1.360495156876995e-16
4,backward,1.05,0.9990350001098951,1.1776347627148075e-15
4,backward,1.0,0.9985805572613348,2.5495758703238423e-15
4,backward,0.95,0.9995604617958153,3.7102647447373034e-15
4,backward,0.9000000000000001,0.9978139100224386,9.849484245688052e-14
4,backward,0.8500000000000001,0.9987939410146707,7.88820049208766e-14
4,backward,0.8,0.9989362371359685,6.254020417839033e-15
4,backward,0.75,0.9977691953239768,3.0615126536217254e-13
4,backward,0.7,0.9943100201664767,5.3039561041637355e-11
4,backward,0.65,0.9972068592974828,1.0604746589447932e-11
4,backward,0.6000000000000001,0.9941475224891042,4.475112755781182e-11
4,backward,0.55,0.9945141631448658,1.0005311160945754e-10
4,backward,0.5,0.9972468219919347,2.3587497641399253e-09
4,backward,0.45,0.9912372368566802,8.918339521317654e-09
4,backward,0.4,0.9950540513705252,9.56046870870041e-09
4,backward,0.35000000000000003,0.9760742529459009,3.030622152297413e-06
4,backward,0.30000000000000004,0.9889253154289925,4.859483564137404e-06
4,backward,0.25,0.9696727732971165,1.175870565758204e-05
4,backward,0.2,0.9497623845497751,7.701303158646286e-05
5,backward,1.2,0.9990122468596185,1.2187194808943674e-16
5,backward,1.1500000000000001,0.9983129747804496,2.521127207777581e-16
5,backward,1.1,0.9977019594012466,7.274714659960913e-16
5,backward,1.05,0.9988106718655716,2.1597095949795274e-16
5,backward,1.0,0.9983304934684476,3.1871861749127783e-15
5,backward,0.95,0.9982649079837215,3.5547326123880496e-15
5,backward,0.9000000000000001,0.9976130557044339,7.24569601397253e-15
5,backward,0.8500000000000001,0.9986315154214616,5.07036315991433e-14
5,backward,0.8,0.9987476852853848,4.641758134091766e-14
5,backward,0.75,0.9970532348288592,2.977979083220388e-13
5,backward,0.7,0.9974500985560523,1.652681812746326e-11
5,backward,0.65,0.9979745517856452,1.0117208877437714e-11
5,backward,0.6000000000000001,0.9974686420942385,1.9231971677109165e-11
5,backward,0.55,0.9935443121313879,1.1378806018258426e-09
5,backward,0.5,0.990556569497381,6.196459102289403e-10
5,backward,0.45,0.9874109035306865,3.331742961491864e-08
5,backward,0.4,0.9900017835205919,2.1390393859247895e-07
5,backward,0.35000000000000003,0.995292998093574,7.091203240732493e-08
5,backward,0.30000000000000004,0.9750583646336279,4.111047540115126e-06
5,backward,0.25,0.9234185836380336,0.00011676172823909433
5,backward,0.2,0.9481227224567238,0.00018665599563809528
6,backward,1.2,0.999170190534079,1.8321483285305604e-16
6,backward,1.1500000000000001,0.9987996541665561,1.2441599953256953e-16
6,backward,1.1,0.9985009109473233,4.954920922651539e-16
6,backward,1.05,0.9987689873520079,3.281267858786052e-16
6,backward,1.0,0.9991397488954987,1.4196101907942206e-16
6,backward,0.95,0.9982196307132934,1.7525898756003532e-14
6,backward,0.9000000000000001,0.998116290045807,1.8947158225627325e-13
6,backward,0.8500000000000001,0.9981744164312575,3.307417096183973e-13
6,backward,0.8,0.997852709931248,7.974162318700587e-14
6,backward,0.75,0.9978351485623036,2.2045462489628765e-12
6,backward,0.7,0.9983867091603561,8.35135941941923e-12
6,backward,0.65,0.9979227169863255,8.411008928343068e-12
6,backward,0.6000000000000001,0.9909005478065657,8.549039850332089e-10
6,backward,0.55,0.9975855752928665,2.1758253717348937e-10
6,backward,0.5,0.9980749987177162,2.4899778174113527e-10
6,backward,0.45,0.9938968237391095,1.0462960765771383e-09
6,backward,0.4,0.987973157561179,2.4904433725520777e-07
6,backward,0.35000000000000003,0.9892673931707573,7.739898239984363e-07
6,backward,0.30000000000000004,0.985489464714546,6.643950100227651e-08
6,backward,0.25,0.9723936447965158,9.291297213504738e-06
6,backward,0.2,0.9765748435532108,7.432057918902236e-06
7,backward,1.2,0.9992672924434256,1.8569289088252427e-16
7,backward,1.1500000000000001,0.9991277779080963,1.790180836524724e-16
7,backward,1.1,0.9994384098706753,1.564850065221444e-16
7,backward,1.05,0.9971673457754787,3.860353912318135e-15
7,backward,1.0,0.9989051455811352,8.866679258541073e-16
7,backward,0.95,0.9975792259505952,1.8388587849837363e-14
7,backward,0.9000000000000001,0.9982978190127582,2.1043900862383107e-15
7,backward,0.8500000000000001,0.9972321444865493,1.6804043668066257e-14
7,backward,0.8,0.9964248125420638,1.2019928588913056e-14
7,backward,0.75,0.9963479509108364,7.28408840222521e-12
7,backward,0.7,0.9965386036686692,8.535362754394816e-12
7,backward,0.65,0.9980010276580977,8.673378907122178e-12
7,backward,0.6000000000000001,0.9957434196469505,3.786290995195365e-10
7,backward,0.55,0.9980651854040025,3.913720707601196e-10
7,backward,0.5,0.9931692275565782,1.0139377117263668e-08
7,backward,0.45,0.9971928636792404,5.5146168536366346e-09
7,backward,0.4,0.9855306141715945,1.36387827228672e-07
7,backward,0.35000000000000003,0.9728351741087969,6.658100176432147e-07
7,backward,0.30000000000000004,0.9855733655483478,2.7516709732276434e-06
7,backward,0.25,0.9783447850739676,5.126698119847291e-06
7,backward,0.2,0.9632567934906479,0.00012443758421235962
8,backward,1.2,0.9991606863380185,1.0658526523536063e-16
8,backward,1.1500000000000001,0.9994162305886676,1.6901299634984133e-16
8,backward,1.1,0.9988586306862934,4.092669192796483e-16
8,backward,1.05,0.9987713126783213,1.1638470314750327e-15
8,backward,1.0,0.9981754848324852,1.3314994652864476e-14
8,backward,0.95,0.9967803385296854,8.770812838168816e-15
8,backward,0.9000000000000001,0.9991036962705787,9.130297463009231e-15
8,backward,0.8500000000000001,0.9978987367039012,3.8589030769620697e-13
8,backward,0.8,0.9985968279937595,1.3710822779966146e-13
8,backward,0.75,0.9973302269245012,8.411340191291454e-12
8,backward,0.7,0.9983900452947372,7.2240126253311985e-12
8,backward,0.65,0.9977586609990584,2.9316243185007475e-12
8,backward,0.6000000000000001,0.9980580394762628,1.3700159668045426e-10
8,backward,0.55,0.9983218854147468,3.138908397842583e-10
8,backward,0.5,0.9931376631025334,2.21198772756528e-09
8,backward,0.45,0.9949786199935227,3.241928302283977e-08
8,backward,0.4,0.9893298336597036,3.547594495976686e-08
8,backward,0.35000000000000003,0.9829257067213183,1.2212374376354272e-06
8,backward,0.30000000000000004,0.9717044004141914,5.337458954395052e-07
8,backward,0.25,0.9737998649201224,6.700636871663895e-06
8,backward,0.2,0.9847117532241357,2.3019550323955095e-05
9,backward,1.2,0.9991182181924891,1.336885555457667e-16
9,backward,1.1500000000000001,0.9992294646212887,1.9415681491552001e-16
9,backward,1.1,0.9991237812729094,1.6708764309139492e-16
9,backward,1.05,0.9987257543554467,1.8839419398324377e-15
9,backward,1.0,0.9986554519844204,1.0031967305133246e-15
9,backward,0.95,0.997625487117245,1.0493603640402445e-14
9,backward,0.9000000000000001,0.998972054499608,1.0479955028842446e-14
9,backward,0.8500000000000001,0.9990160876370089,2.1583357989009495e-13
9,backward,0.8,0.9986804941183081,1.1597601706270306e-13
9,backward,0.75,0.997370843965805,5.251430141354378e-12
9,backward,0.7,0.9976499847390763,3.5370460303460605e-12
9,backward,0.65,0.9975048258380976,7.2525910998590026e-12
9,backward,0.6000000000000001,0.9972816655758528,1.4014350361412487e-10
9,backward,0.55,0.9879095625919464,8.368145354177864e-09
9,backward,0.5,0.9965628813400569,7.412242321648951e-09
9,backward,0.45,0.9967031871293109,8.536517631356076e-10
9,backward,0.4,0.9961112518777208,3.412619559569317e-09
9,backward,0.35000000000000003,0.9854827542107013,2.568018936246276e-07
9,backward,0.30000000000000004,0.9884199210134975,2.0310186886294593e-07
9,backward,0.25,0.9793199228109176,2.226801624382407e-05
9,backward,0.2,0.977882345602621,8.660942036199498e-06
10,backward,1.2,0.9983822735591171,1.2951280192442973e-16
10,backward,1.1500000000000001,0.9986773255899183,1.9160060711441713e-16
10,backward,1.1,0.9993486622800188,2.1981294421572852e-16
10,backward,1.05,0.9984735665471491,1.4824942089343057e-15
10,backward,1.0,0.9988611662537454,6.17439400042605e-16
10,backward,0.95,0.9966870768020726,7.153834721756797e-15
10,backward,0.9000000000000001,0.9979354003853879,6.275713487727891e-14
10,backward,0.8500000000000001,0.9967762260023331,1.9042809764771838e-14
10,backward,0.8,0.9976250583547267,8.546348904308847e-13
10,backward,0.75,0.9981466611545634,1.8902379197580695e-13
10,backward,0.7,0.9972093766995745,1.3280257511164676e-11
10,backward,0.65,0.9933394704113508,1.4175435676717719e-11
10,backward,0.6000000000000001,0.9969799194837081,2.3145818334943553e-10
10,backward,0.55,0.9926123905245144,6.847069485572945e-10
10,backward,0.5,0.9982698269140561,7.098133581252231e-10
10,backward,0.45,0.992604805511707,3.867808710530867e-09
10,backward,0.4,0.9974129684397155,3.8897364400523425e-09
10,backward,0.35000000000000003,0.9913379689611984,1.2568311220359624e-07
10,backward,0.30000000000000004,0.9851798070703247,6.216892602424235e-08
10,backward,0.25,0.9825873867477188,1.0694744627784266e-05
10,backward,0.2,0.9754202420998391,3.185639431871946e-05
11,backward,1.2,0.9990306905963583,1.2666601908184346e-16
11,backward,1.1500000000000001,0.9990209000150363,1.4933084359706696e-16
11,backward,1.1,0.9983858806250566,1.2391965713012429e-16
11,backward,1.05,0.9994806231716745,1.3050040812797558e-16
11,backward,1.0,0.9993015946907402,1.841654426703215e-16
11,backward,0.95,0.9986954957081405,2.847161913953195e-14
11,backward,0.9000000000000001,0.9986581674976774,6.299961246166927e-14
11,backward,0.8500000000000001,0.9983091814463781,1.0663698990480856e-13
11,backward,0.8,0.9970068025144402,3.9177681491533715e-13
11,backward,0.75,0.9960581399622817,2.0923213379361027e-11
11,backward,0.7,0.9964881576735191,2.5569074636075393e-11
11,backward,0.65,0.9961569736260348,2.5953797499680046e-12
11,backward,0.6000000000000001,0.9977939475033998,1.2217713142408614e-11
11,backward,0.55,0.9963829234092014,1.6192876707198386e-10
11,backward,0.5,0.9953653683674255,1.2163382430270031e-09
11,backward,0.45,0.9960455755447829,2.8165646684627352e-09
11,backward,0.4,0.9928349781628092,8.580423026615098e-08
11,backward,0.35000000000000003,0.993321491401709,1.4613997269129836e-07
11,backward,0.30000000000000004,0.9893649608364997,9.350838344002248e-07
11,backward,0.25,0.9789419625170421,1.0369847864773855e-05
11,backward,0.2,0.9363569589882873,0.000377116945240262
12,backward,1.2,0.9994996746059122,1.2951280192442973e-16
12,backward,1.1500000000000001,0.9992814567334873,2.256922576632916e-16
12,backward,1.1,0.9989742126189727,1.0610232090577247e-16
12,backward,1.05,0.9990770561988569,1.88056400029711e-16
12,backward,1.0,0.9982395047441456,2.0927630391838216e-15
12,backward,0.95,0.99885030418005,1.3338549197014432e-15
12,backward,0.9000000000000001,0.9982626376688368,1.0271398717509869e-13
12,backward,0.8500000000000001,0.9983869168045792,5.234029967017505e-13
12,backward,0.8,0.9957783477929737,9.19943331718753e-13
12,backward,0.75,0.9987550802769867,1.1168637468483515e-13
12,backward,0.7,0.9987604907438741,7.27690001641772e-12
12,backward,0.65,0.9973492181348547,8.60121421087181e-12
12,backward,0.6000000000000001,0.9941211062036321,1.485386301828506e-10
12,backward,0.55,0.9945327318152825,1.1153069018533143e-09
12,backward,0.5,0.9934385281568187,1.72179130286832e-08
12,backward,0.45,0.9939532691188349,2.6140262841725388e-08
12,backward,0.4,0.9953758171914816,1.3129463888255103e-08
12,backward,0.35000000000000003,0.9692212755623347,5.104364033313517e-06
12,backward,0.30000000000000004,0.964247846406912,2.3402597939007197e-05
12,backward,0.25,0.9866572928344545,6.918539297842494e-06
12,backward,0.2,0.9134175788226545,0.0005501794842078111
13,backward,1.2,0.9992477763416029,1.0190492755571722e-16
13,backward,1.1500000000000001,0.9994946577332606,9.609470384307694e-17
13,backward,1.1,0.9994862842030435,1.8285005833896365e-16
13,backward,1.05,0.9989073610219725,7.186997114730683e-16
13,backward,1.0,0.998761842048267,5.946692800781008e-16
13,backward,0.95,0.9986441649306181,2.9788047889923376e-15
13,backward,0.9000000000000001,0.9990316871599263,5.437369241390818e-14
13,backward,0.8500000000000001,0.9971148148483777,5.837221551397547e-13
13,backward,0.8,0.9978167407266687,1.6498829830408088e-12
13,backward,0.75,0.9975167716635392,3.0781970721367226e-13
13,backward,0.7,0.9989039252489694,9.84073645450636e-13
13,backward,0.65,0.9915838412424253,4.974564430727142e-10
13,backward,0.6000000000000001,0.9976750559828134,1.369378210386951e-10
13,backward,0.55,0.9922795989092136,3.491532265739776e-10
13,backward,0.5,0.9964101237443913,6.559190503240743e-10
13,backward,0.45,0.993271742360716,1.4732608885020422e-08
13,backward,0.4,0.994149204780969,5.96525338642791e-08
13,backward,0.35000000000000003,0.9911353018938068,4.313588392218695e-09
13,backward,0.30000000000000004,0.9889575095635715,3.6250131455327353e-07
13,backward,0.25,0.9843265777550152,5.910106715178897e-06
13,backward,0.2,0.9236798119997736,0.0002830007227794298
14,backward,1.2,0.9991892627141954,1.422501456907112e-16
14,backward,1.1500000000000001,0.9994005492134723,1.1308481255558257e-16
14,backward,1.1,0.9996591287910082,1.0551987009635075e-16
14,backward,1.05,0.9983916404206434,3.30568944422854e-15
14,backward,1.0,0.9971898832522326,2.203446512692749e-14
14,backward,0.95,0.9986251746243537,2.3535285966241748e-14
14,backward,0.9000000000000001,0.9972379537132845,3.887930387764167e-15
14,backward,0.8500000000000001,0.9989643715947377,5.641641932405039e-15
14,backward,0.8,0.9980042355042864,1.4329456736355728e-12
14,backward,0.75,0.9980569201512833,1.5514140981500416e-12
14,backward,0.7,0.9972255709147868,4.108724293367481e-12
14,backward,0.65,0.9979356257090679,7.085224384398098e-12
14,backward,0.6000000000000001,0.9971275767714921,1.0147877012816719e-10
14,backward,0.55,0.9940434778538932,2.4312195437569355e-09
14,backward,0.5,0.9951971717759946,4.687007802673918e-10
14,backward,0.45,0.9966314664739324,5.577510507834374e-10
14,backward,0.4,0.9919514504009673,1.632073729636872e-07
14,backward,0.35000000000000003,0.9784580579481038,5.075282270525658e-07
14,backward,0.30000000000000004,0.9899847512547668,5.456014955676471e-08
14,backward,0.25,0.9687195519625682,1.7657266882936517e-05
14,backward,0.2,0.9844766892768405,1.1630802538644061e-05
15,backward,1.2,0.9996501671605829,1.6873929091299659e-16
15,backward,1.1500000000000001,0.9995408814616004,1.5377023087675398e-16
15,backward,1.1,0.9977767389515373,3.464595586220455e-16
15,backward,1.05,0.9990542606569485,2.504162115144473e-16
15,backward,1.0,0.9988742579546372,3.0470667075959e-15
15,backward,0.95,0.9991785884916686,6.588310763361256e-16
15,backward,0.9000000000000001,0.9985248428447276,2.6515338407149106e-14
15,backward,0.8500000000000001,0.9984278999007296,4.582926908105498e-14
15,backward,0.8,0.9978992309807253,3.538375225267646e-13
15,backward,0.75,0.9957368470548882,1.6470098320079006e-11
15,backward,0.7,0.9976115151983151,3.2787802302920895e-12
15,backward,0.65,0.9973550116130171,3.6380510933225166e-11
15,backward,0.6000000000000001,0.9938077915784921,1.2363319032150145e-09
15,backward,0.55,0.9950219888769527,1.4766077182168026e-09
15,backward,0.5,0.9877625585158232,5.9883428329079584e-09
15,backward,0.45,0.9904258453731339,6.241544950863759e-09
15,backward,0.4,0.9880366504585197,1.1292160930422773e-07
15,backward,0.35000000000000003,0.9928801476439036,1.776891659139197e-08
15,backward,0.30000000000000004,0.9881119884008285,9.036562999642153e-07
15,backward,0.25,0.9827531431785717,7.820307410477563e-07
15,backward,0.2,0.9574210412314988,8.625876343363101e-05
16,backward,1.2,0.9986804248330081,1.8674092086731165e-16
16,backward,1.1500000000000001,0.9983870463774907,2.859408083952332e-16
16,backward,1.1,0.9995093515391441,2.0999069504787625e-16
16,backward,1.05,0.9992066158131899,1.9431546139296248e-16
16,backward,1.0,0.9987829718219245,2.814877010078476e-16
16,backward,0.95,0.9977815116556208,4.382446294696594e-14
16,backward,0.9000000000000001,0.9976203500222185,2.7298124920415185e-14
16,backward,0.8500000000000001,0.9991043458406642,2.961612868859695e-14
16,backward,0.8,0.9985489205719387,3.3149596630187956e-13
16,backward,0.75,0.9961816313735081,1.4524151356127277e-11
16,backward,0.7,0.997805631546872,2.7208630926104357e-12
16,backward,0.65,0.9974829023334072,1.379849937895356e-11
16,backward,0.6000000000000001,0.9970779087365558,7.152859057395564e-11
16,backward,0.55,0.9941324439195698,2.0993993931766275e-09
16,backward,0.5,0.9966735122525368,1.724854412691687e-09
16,backward,0.45,0.9913946787812116,6.453793629228032e-08
16,backward,0.4,0.9916415122648292,7.413216145706528e-08
16,backward,0.35000000000000003,0.9910924461815553,8.030879934763137e-08
16,backward,0.30000000000000004,0.974217137739712,4.872824811627995e-06
16,backward,0.25,0.9713984367297299,4.311328473155212e-05
16,backward,0.2,0.9663500877665647,6.0506895026567756e-06
17,backward,1.2,0.9994835818752572,1.2482811062973355e-16
17,backward,1.1500000000000001,0.9990860399029577,2.128329680570841e-16
17,backward,1.1,0.9993044634831093,1.1055874176372331e-16
17,backward,1.05,0.9985153880935661,4.692690036086222e-16
17,backward,1.0,0.9991259208821055,1.229857040929538e-15
17,backward,0.95,0.9988965858877323,2.567953295833453e-16
17,backward,0.9000000000000001,0.9989841108253639,2.7743077426589685e-14
17,backward,0.8500000000000001,0.99895521580154,1.5790055701111197e-13
17,backward,0.8,0.997250090645369,1.4140571981520326e-12
17,backward,0.75,0.996727930251864,8.470183475547518e-13
17,backward,0.7,0.9982487359032461,4.3881653602433705e-12
17,backward,0.65,0.99660996279258,3.698131116226143e-12
17,backward,0.6000000000000001,0.9940129581592002,5.324654199448062e-10
17,backward,0.55,0.9945094300372677,2.2232487705294466e-10
17,backward,0.5,0.9942536781465704,4.697410436566023e-10
17,backward,0.45,0.9920598547682321,3.564928750058315e-08
17,backward,0.4,0.995539491531653,8.070676812750954e-08
17,backward,0.35000000000000003,0.9938555606835382,8.024546644369576e-09
17,backward,0.30000000000000004,0.966962375020759,1.1803878972375037e-05
17,backward,0.25,0.979318344526799,2.4266076110570318e-05
17,backward,0.2,0.9466824210353275,0.00024414729374046317
18,backward,1.2,0.99891684358413,1.422140370099186e-16
18,backward,1.1500000000000001,0.9994137007687819,1.2951280192442973e-16
18,backward,1.1,0.9997659457987402,1.8027597131866044e-16
18,backward,1.05,0.9984377484243032,1.548810859728295e-15
18,backward,1.0,0.9994328080627194,1.1919740661551897e-15
18,backward,0.95,0.9982448772505671,2.110236779776116e-14
18,backward,0.9000000000000001,0.9989924060366585,9.885768739208253e-15
18,backward,0.8500000000000001,0.9983837174877529,2.3516530268241875e-13
18,backward,0.8,0.9984595735500087,8.300978694538581e-13
18,backward,0.75,0.9963731073662154,7.634390252498999e-13
18,backward,0.7,0.9982803432010341,1.8166703536698619e-12
18,backward,0.65,0.9972961695994581,7.108090214865144e-11
18,backward,0.6000000000000001,0.9933112073529878,2.8683631245552227e-10
18,backward,0.55,0.9961050547698683,5.326950592636604e-10
18,backward,0.5,0.9886563522174419,4.72753898910113e-10
18,backward,0.45,0.9966155182391481,4.340070003624016e-10
18,backward,0.4,0.9946241441911234,7.632755829107871e-09
18,backward,0.35000000000000003,0.9844900337331816,4.2442136988614107e-07
18,backward,0.30000000000000004,0.9837135600184729,2.2633115655647236e-06
18,backward,0.25,0.9850580040901025,2.9071521099120517e-06
18,backward,0.2,0.9922569304062842,4.391289740443689e-06
19,backward,1.2,0.9985135917144711,2.0401134784983022e-16
19,backward,1.1500000000000001,0.9991720881829773,1.796481284476547e-16
19,backward,1.1,0.9993309988124802,1.123100938582109e-16
19,backward,1.05,0.9974522795839691,4.958443796130819e-16
19,backward,1.0,0.9974145379577642,1.6449851521282836e-14
19,backward,0.95,0.9982257181870473,1.1469807508016929e-14
19,backward,0.9000000000000001,0.9962951436179757,1.8282150383402402e-13
19,backward,0.8500000000000001,0.9988523253692045,7.10595839443712e-14
19,backward,0.8,0.9990919715844621,4.9598336062792296e-15
19,backward,0.75,0.9981248068807611,1.1445475353201262e-12
19,backward,0.7,0.9983937582411606,1.2513864368059332e-11
19,backward,0.65,0.9990469156023394,3.028867887664118e-12
19,backward,0.6000000000000001,0.9936034004936118,4.100047968735127e-11
19,backward,0.55,0.9972182704467658,7.691113934648347e-11
19,backward,0.5,0.9945469737727727,4.404085550010953e-09
19,backward,0.45,0.996897230060875,2.475827954573689e-09
19,backward,0.4,0.9941633613131408,1.6085048270914313e-08
19,backward,0.35000000000000003,0.9902152978000942,4.2970387064928103e-07
19,backward,0.30000000000000004,0.9866669246960358,5.675415367472901e-06
19,backward,0.25,0.936312960530131,0.00012406098138988768
19,backward,0.2,0.934940178861774,0.0005789291961085209
