seed,K,init_kind,R_mean,R_std,cluster_mean,cluster_std,cluster_final,single_cluster_fraction,multi_cluster_fraction
1,1.0,two_clusters,0.9243934196980248,2.536076017764464e-16,1.0485,0.21482027371735654,1,0.9515,0.0485
1,1.025,two_clusters,0.9286550318439215,1.798424230098713e-16,1.029,0.16780643611018023,1,0.971,0.029
1,1.05,two_clusters,0.9325441163259516,1.167055121521967e-16,1.008,0.08908422980528034,1,0.992,0.008
1,1.075,two_clusters,0.9361052445744493,1.7251379725873254e-16,1.0,0.0,1,1.0,0.0
1,1.1,two_clusters,0.9393761949199354,1.2959208739370123e-16,1.0,0.0,1,1.0,0.0
1,1.125,two_clusters,0.9423892110132169,1.2585248453105972e-16,1.0,0.0,1,1.0,0.0
1,1.15,two_clusters,0.9451719860986889,1.978877165799757e-16,1.0,0.0,1,1.0,0.0
1,1.175,two_clusters,0.9477484416384313,1.1476183743604698e-16,1.0,0.0,1,1.0,0.0
1,1.2,two_clusters,0.9501393495514578,1.1196201508559785e-16,1.0,0.0,1,1.0,0.0
2,0.4,two_clusters,0.07536201096151558,0.028764819085586656,0.0,0.0,0,1.0,0.0
2,0.425,two_clusters,0.08307642390082716,0.02764437240762586,0.0015,0.03870077518603471,0,1.0,0.0
2,0.45,two_clusters,0.09724145957872923,0.03078816547296634,0.0005,0.02235508890610816,0,1.0,0.0
2,0.475,two_clusters,0.1200838115324043,0.03255067357943984,0.001,0.03160696125855822,0,1.0,0.0
2,0.5,two_clusters,0.14219213091745683,0.04215883195436308,0.002,0.044676615807377355,0,1.0,0.0
2,0.525,two_clusters,0.1540702594964214,0.08084280210664216,0.003,0.054690035655501276,0,1.0,0.0
2,0.55,two_clusters,0.17298366073511606,0.07209437549930231,0.017,0.12927103310486848,0,1.0,0.0
2,0.575,two_clusters,0.19708430180997294,0.09834086216351305,0.0075,0.08627716963368699,0,1.0,0.0
2,0.6,two_clusters,0.3043782906659793,0.1210177483284959,0.3995,0.8607553368989355,0,0.877,0.123
2,0.625,two_clusters,0.3336375767069832,0.1371212339880547,0.703,1.0764715509478178,0,0.788,0.212
2,0.65,two_clusters,0.3788892842056424,0.08243800639143108,1.1015,1.1883592680666903,3,0.684,0.316
2,0.675,two_clusters,0.4378379675592398,0.06484177312145491,2.9275,1.0199234039867897,1,0.0715,0.9285
2,0.7,two_clusters,0.661534615432717,0.003026083346434188,1.7825,0.9122465401414247,1,0.501,0.499
2,0.725,two_clusters,0.7214751549046154,0.00022795215465146656,1.0,0.0,1,1.0,0.0
2,0.75,two_clusters,0.7604827237227829,2.803275649007166e-06,1.0,0.0,1,1.0,0.0
2,0.775,two_clusters,0.7890668033587999,5.461485876681669e-08,1.0,0.0,1,1.0,0.0
2,0.8,two_clusters,0.81141005314356,3.1099393077755676e-09,1.0,0.0,1,1.0,0.0
2,0.825,two_clusters,0.8295532867267669,4.470006384906549e-10,1.0,0.0,1,1.0,0.0
2,0.85,two_clusters,0.8446692465166276,6.792151663540626e-11,1.0,0.0,1,1.0,0.0
2,0.875,two_clusters,0.8575014459313031,1.10207359530037e-11,1.0,0.0,1,1.0,0.0
2,0.9,two_clusters,0.8685534091359336,1.9177695944335773e-12,1.0,0.0,1,1.0,0.0
2,0.925,two_clusters,0.8781827765918588,3.5509436474046357e-13,1.0,0.0,1,1.0,0.0
2,0.95,two_clusters,0.8866529132682723,6.934842663191571e-14,1.0,0.0,1,1.0,0.0
2,0.975,two_clusters,0.8941633379079305,1.4181266175461944e-14,1.0,0.0,1,1.0,0.0
2,1.0,two_clusters,0.9008687006237348,3.024933994282178e-15,1.0,0.0,1,1.0,0.0
2,1.025,two_clusters,0.9068911607653544,7.400367271278118e-16,1.0,0.0,1,1.0,0.0
2,1.05,two_clusters,0.9123287606655224,3.575624888438415e-16,1.0,0.0,1,1.0,0.0
2,1.075,two_clusters,0.9172612650260212,2.2846059230609026e-16,1.0,0.0,1,1.0,0.0
2,1.1,two_clusters,0.9217543384018186,2.0609519491122023e-16,1.0,0.0,1,1.0,0.0
2,1.125,two_clusters,0.9258625997055199,1.9759162895380473e-16,1.0,0.0,1,1.0,0.0
2,1.15,two_clusters,0.9296318981296852,2.252412417099194e-16,1.0,0.0,1,1.0,0.0
2,1.175,two_clusters,0.9331010371134401,1.236790442649893e-16,1.0,0.0,1,1.0,0.0
2,1.2,two_clusters,0.936303099327002,1.710248030298466e-16,1.0,0.0,1,1.0,0.0
3,0.4,two_clusters,0.09576798296250824,0.024647822757843454,0.0,0.0,0,1.0,0.0
3,0.425,two_clusters,0.10903560143822962,0.040027301217707874,0.0,0.0,0,1.0,0.0
3,0.45,two_clusters,0.10979866553059169,0.032567624154134625,0.002,0.044676615807377355,0,1.0,0.0
3,0.475,two_clusters,0.14500307761016457,0.059837795453855806,0.011,0.10430244484191156,0,1.0,0.0
3,0.5,two_clusters,0.22859702842056864,0.0736564776527674,0.008,0.08908422980528033,0,1.0,0.0
3,0.525,two_clusters,0.2734416302488993,0.08064399675309471,0.046,0.21185844330590176,0,0.9995,0.0005
3,0.55,two_clusters,0.32038625823135236,0.1252326134819444,0.2425,0.5706958471900773,5,0.9625,0.0375
3,0.575,two_clusters,0.37783464395640515,0.14294587937566106,0.6515,1.0606826811068426,0,0.8025,0.1975
3,0.6,two_clusters,0.3844756517634006,0.07331789547487982,0.5655,0.8594822569430971,2,0.849,0.151
3,0.625,two_clusters,0.43345401380356635,0.06303626090680811,1.5255,1.0678715980865865,1,0.516,0.484
3,0.65,two_clusters,0.5984871410041342,0.006484691289319157,3.4365,0.9954736309918009,3,0.02,0.98
3,0.675,two_clusters,0.6736023700275972,0.003973509743405899,1.371,0.601131433215732,2,0.684,0.316
3,0.7,two_clusters,0.722085757292043,0.002406710888625244,1.0205,0.15192020932055092,1,0.981,0.019
3,0.725,two_clusters,0.7572017996535444,0.0010309963089669273,1.0,0.0,1,1.0,0.0
3,0.75,two_clusters,0.7845151017787069,9.494743015894754e-05,1.0,0.0,1,1.0,0.0
3,0.775,two_clusters,0.8065175237049538,4.260233094128761e-06,1.0,0.0,1,1.0,0.0
3,0.8,two_clusters,0.8246482181299364,2.235434691592177e-07,1.0,0.0,1,1.0,0.0
3,0.825,two_clusters,0.8399104463899086,1.2625176958476067e-08,1.0,0.0,1,1.0,0.0
3,0.85,two_clusters,0.8529649591721973,7.525721562135599e-10,1.0,0.0,1,1.0,0.0
3,0.875,two_clusters,0.8642719254217441,4.759795204290253e-11,1.0,0.0,1,1.0,0.0
3,0.9,two_clusters,0.8741655865925566,3.3064484940483675e-12,1.0,0.0,1,1.0,0.0
3,0.925,two_clusters,0.8828965572565888,2.781733183804689e-13,1.0,0.0,1,1.0,0.0
3,0.95,two_clusters,0.8906575155446942,3.2628282875542155e-14,1.0,0.0,1,1.0,0.0
3,0.975,two_clusters,0.8975996456881067,5.355238182016112e-15,1.0,0.0,1,1.0,0.0
3,1.0,two_clusters,0.9038436031694864,1.1025023335254843e-15,1.0,0.0,1,1.0,0.0
3,1.025,two_clusters,0.9094870740580029,3.724214962579244e-16,1.0,0.0,1,1.0,0.0
3,1.05,two_clusters,0.9146101319381664,3.286241399069644e-16,1.0,0.0,1,1.0,0.0
3,1.075,two_clusters,0.9192791237357413,2.852970761884375e-16,1.0,0.0,1,1.0,0.0
3,1.1,two_clusters,0.9235495456499964,2.3143556958545135e-16,1.0,0.0,1,1.0,0.0
3,1.125,two_clusters,0.9274682092745756,1.9091317139354098e-16,1.0,0.0,1,1.0,0.0
3,1.15,two_clusters,0.9310748984418112,1.3001939347594805e-16,1.0,0.0,1,1.0,0.0
3,1.175,two_clusters,0.934403653962102,1.3236819958757962e-16,1.0,0.0,1,1.0,0.0
3,1.2,two_clusters,0.9374837820430013,9.328516420481494e-17,1.0,0.0,1,1.0,0.0
4,0.4,two_clusters,0.1549265434330518,0.026337254241957365,0.0025,0.04993746088859545,0,1.0,0.0
4,0.425,two_clusters,0.2067629666910425,0.021078148679680945,0.009,0.09444045743218316,0,1.0,0.0
4,0.45,two_clusters,0.2499173640788098,0.020169205469279146,0.008,0.08908422980528034,0,1.0,0.0
4,0.475,two_clusters,0.2718920234569055,0.043695677179173914,0.017,0.12927103310486845,0,1.0,0.0
4,0.5,two_clusters,0.2976909220570499,0.04477545846750349,0.0375,0.18998355191963334,0,1.0,0.0
4,0.525,two_clusters,0.316081005759439,0.05597591913386473,0.069,0.27246834678545695,0,0.995,0.005
4,0.55,two_clusters,0.3500744133446369,0.09135227748013307,0.353,0.7445743750626932,0,0.9035,0.0965
4,0.575,two_clusters,0.368511219737511,0.08563752317167359,0.645,1.004975124070243,3,0.8235,0.1765
4,0.6,two_clusters,0.40824222704984986,0.12066275715073592,1.272,1.241779368487011,0,0.5905,0.4095
4,0.625,two_clusters,0.45949701285518574,0.09118316810526747,1.8985,1.3000760554675252,1,0.3705,0.6295
4,0.65,two_clusters,0.5155304701808763,0.011891339598845642,2.671,1.020175965213845,1,0.133,0.867
4,0.675,two_clusters,0.6440709812184193,0.004300510581053923,1.312,0.5269307354861738,2,0.719,0.281
4,0.7,two_clusters,0.7056818709763126,0.0028782155118680496,1.1525,0.3595048678390878,1,0.8475,0.1525
4,0.725,two_clusters,0.7464546448525177,0.0006991295893438468,1.002,0.044676615807377355,1,0.998,0.002
4,0.75,two_clusters,0.7769124469441782,6.427726648165862e-05,1.0,0.0,1,1.0,0.0
4,0.775,two_clusters,0.8007797205510246,2.7040012807632833e-06,1.0,0.0,1,1.0,0.0
4,0.8,two_clusters,0.8201234764684302,1.247808070212168e-07,1.0,0.0,1,1.0,0.0
4,0.825,two_clusters,0.8362247728498061,6.054614380836668e-09,1.0,0.0,1,1.0,0.0
4,0.85,two_clusters,0.8498874901348376,3.0922208590814136e-10,1.0,0.0,1,1.0,0.0
4,0.875,two_clusters,0.8616519565953441,1.7361385379652356e-11,1.1745,0.3795388649400744,2,0.8255,0.1745
4,0.9,two_clusters,0.8719001837660737,1.2409907742803985e-12,1.148,0.35509998591945907,1,0.852,0.148
4,0.925,two_clusters,0.8809127284279868,1.5055567626256705e-13,1.227,0.4188925876641887,1,0.773,0.227
4,0.95,two_clusters,0.8889018454689942,2.814117879815205e-14,1.1635,0.369821240601456,1,0.8365,0.1635
4,0.975,two_clusters,0.8960319902815759,6.014457375443242e-15,1.232,0.4221089906647334,1,0.768,0.232
4,1.0,two_clusters,0.9024331019432438,1.34428479406802e-15,1.2485,0.4321432054307923,1,0.7515,0.2485
4,1.025,two_clusters,0.908209540875816,3.488645102810391e-16,1.21,0.4073082370883261,2,0.79,0.21
4,1.05,two_clusters,0.9134462949232975,1.9852513790938514e-16,1.216,0.41151427678757396,2,0.784,0.216
4,1.075,two_clusters,0.9182134052416636,1.5926960941596221e-16,1.2315,0.42179112129109597,1,0.7685,0.2315
4,1.1,two_clusters,0.9225691958183563,9.060399436534878e-17,1.218,0.4128873938497033,1,0.782,0.218
4,1.125,two_clusters,0.9265626773035817,9.914608633805195e-17,1.204,0.4029689814365369,1,0.796,0.204
4,1.15,two_clusters,0.9302353675628686,1.2959208739370123e-16,1.188,0.3907121702737195,1,0.812,0.188
4,1.175,two_clusters,0.9336226916475644,2.5618260973160327e-16,1.171,0.3765089640367145,1,0.829,0.171
4,1.2,two_clusters,0.9367550729310995,9.265541171513158e-17,1.1475,0.3546036519834504,1,0.8525,0.1475
5,0.4,two_clusters,0.14168792577397032,0.05455933584520308,0.0035,0.05905717568594016,0,1.0,0.0
5,0.425,two_clusters,0.13067300919301764,0.04796327693906012,0.001,0.03160696125855822,0,1.0,0.0
5,0.45,two_clusters,0.18265819067394076,0.03893322471674006,0.012,0.1088852607105296,0,1.0,0.0
5,0.475,two_clusters,0.22337798735770656,0.0486361198991853,0.006,0.0772269383052313,0,1.0,0.0
5,0.5,two_clusters,0.24585648712316568,0.039529581847357484,0.0175,0.13112494041943354,0,1.0,0.0
5,0.525,two_clusters,0.28486133774988265,0.0730586927495019,0.064,0.27368595141146723,1,0.9935,0.0065
5,0.55,two_clusters,0.3368335740569405,0.11181625662152654,0.41,0.7816009211867653,0,0.9015,0.0985
5,0.575,two_clusters,0.39015975297180805,0.13095790765253243,0.8845,1.3176341487681624,0,0.744,0.256
5,0.6,two_clusters,0.4143680153167853,0.09930425971110295,1.2245,1.4529624048818333,3,0.677,0.323
5,0.625,two_clusters,0.43459319049966527,0.03642405651286205,2.033,1.1184413261320416,2,0.329,0.671
5,0.65,two_clusters,0.6128910627182381,0.004211364679904157,2.185,1.1669511557901642,5,0.3435,0.6565
5,0.675,two_clusters,0.6957049920369418,0.001792713661943735,1.056,0.22992172581119863,1,0.944,0.056
5,0.7,two_clusters,0.742766744131536,0.00036571834050381136,1.0,0.0,1,1.0,0.0
5,0.725,two_clusters,0.7764850711389679,5.089762124346914e-06,1.0,0.0,1,1.0,0.0
5,0.75,two_clusters,0.8020908695375719,1.0961523879084806e-07,1.0,0.0,1,1.0,0.0
5,0.775,two_clusters,0.8224883357842646,2.8857228323558805e-09,1.0,0.0,1,1.0,0.0
5,0.8,two_clusters,0.8392521147011034,2.569873276543255e-10,1.0,0.0,1,1.0,0.0
5,0.825,two_clusters,0.8533337511338386,4.3380353703946036e-11,1.0,0.0,1,1.0,0.0
5,0.85,two_clusters,0.8653575157356748,7.467116196893049e-12,1.039,0.19359493795035032,1,0.961,0.039
5,0.875,two_clusters,0.8757568422021926,1.3497056798633135e-12,1.0665,0.2491540688008125,1,0.9335,0.0665
5,0.9,two_clusters,0.8848455155429458,2.5765827866757767e-13,1.0675,0.2508859302551659,1,0.9325,0.0675
5,0.925,two_clusters,0.8928581284558529,5.1669494018003086e-14,1.0705,0.25598779267769783,1,0.9295,0.0705
5,0.95,two_clusters,0.8999745980026003,1.0816596168914492e-14,1.0605,0.23841088481862563,2,0.9395,0.0605
5,0.975,two_clusters,0.9063357957944349,2.350431557125378e-15,1.075,0.2633913438213185,1,0.925,0.075
5,1.0,two_clusters,0.9120539317586529,5.634094716012047e-16,1.064,0.24475293665245373,1,0.936,0.064
5,1.025,two_clusters,0.9172196911563358,1.6841025720847348e-16,1.0,0.0,1,1.0,0.0
5,1.05,two_clusters,0.9219072814241742,2.535589946649743e-16,1.0,0.0,1,1.0,0.0
5,1.075,two_clusters,0.9261780876162463,1.4661671005472935e-16,1.0,0.0,1,1.0,0.0
5,1.1,two_clusters,0.9300833747729985,1.0385185452638061e-16,1.0,0.0,1,1.0,0.0
5,1.125,two_clusters,0.9336663212523033,2.4786832385342896e-16,1.0,0.0,1,1.0,0.0
5,1.15,two_clusters,0.9369635723487881,2.0071714662347597e-16,1.0,0.0,1,1.0,0.0
5,1.175,two_clusters,0.9400064435440675,2.263602902110561e-16,1.0,0.0,1,1.0,0.0
5,1.2,two_clusters,0.9428218636753061,1.435368530137013e-16,1.0,0.0,1,1.0,0.0
6,0.4,two_clusters,0.09383610622236853,0.043286243286428765,0.0005,0.02235508890610816,0,1.0,0.0
6,0.425,two_clusters,0.10588898813661866,0.04620422726695952,0.001,0.03160696125855822,0,1.0,0.0
6,0.45,two_clusters,0.12291257934880433,0.0651853231907132,0.0,0.0,0,1.0,0.0
6,0.475,two_clusters,0.17224416120742705,0.05789336329384958,0.0005,0.02235508890610816,0,1.0,0.0
6,0.5,two_clusters,0.20848080907104088,0.05430478637414833,0.0075,0.08627716963368699,0,1.0,0.0
6,0.525,two_clusters,0.20703046518703158,0.06836280631301206,0.0135,0.11540255629751016,0,1.0,0.0
6,0.55,two_clusters,0.21373957302425056,0.03650354903702736,0.0065,0.08036012692872008,0,1.0,0.0
6,0.575,two_clusters,0.32592727913006575,0.11367971827951451,0.2455,0.5293673110421534,0,0.9615,0.0385
6,0.6,two_clusters,0.35948208555295086,0.15145973174068617,0.694,1.1377011909987613,2,0.817,0.183
6,0.625,two_clusters,0.3807066687487154,0.12553202915967596,0.8525,1.106681413054362,1,0.7325,0.2675
6,0.65,two_clusters,0.4173245730345076,0.10616661124592942,1.469,1.2239440346682522,1,0.532,0.468
6,0.675,two_clusters,0.4551245418460178,0.15156289704077724,2.45,1.5441826316857732,2,0.2805,0.7195
6,0.7,two_clusters,0.6334068012373778,0.0026111960500831703,1.791,0.9593325804954193,2,0.509,0.491
6,0.725,two_clusters,0.7112331542726422,0.000889668162638756,1.004,0.063118935352238,1,0.996,0.004
6,0.75,two_clusters,0.754398782241527,4.522446861171257e-05,1.0,0.0,1,1.0,0.0
6,0.775,two_clusters,0.7847367915696113,1.0165047547365777e-06,1.0,0.0,1,1.0,0.0
6,0.8,two_clusters,0.8079044926732422,3.897646187935335e-08,1.0,0.0,1,1.0,0.0
6,0.825,two_clusters,0.8265081005431768,2.0567216006754178e-09,1.0,0.0,1,1.0,0.0
6,0.85,two_clusters,0.8419213002496927,1.6584271920240207e-10,1.0,0.0,1,1.0,0.0
6,0.875,two_clusters,0.8549695391173382,2.0113323748564173e-11,1.0,0.0,1,1.0,0.0
6,0.9,two_clusters,0.8661930819865745,3.099421959472345e-12,1.0185,0.1347506957310425,1,0.9815,0.0185
6,0.925,two_clusters,0.8759672650648914,5.430547475179761e-13,1.049,0.21586801523152988,1,0.951,0.049
6,0.95,two_clusters,0.8845644976071153,1.0305567178274983e-13,1.071,0.25682484303509273,1,0.929,0.071
6,0.975,two_clusters,0.8921891860742708,2.071573721627104e-14,1.086,0.2803640490505157,1,0.914,0.086
6,1.0,two_clusters,0.8989987834423884,4.358243375552684e-15,1.0,0.0,1,1.0,0.0
6,1.025,two_clusters,0.9051171690161743,9.590553495937612e-16,1.0775,0.2673831520496383,1,0.9225,0.0775
6,1.05,two_clusters,0.9106435244819483,3.399893741253782e-16,1.053,0.22403347964087864,1,0.947,0.053
6,1.075,two_clusters,0.9156584318880013,1.1105005456955143e-16,1.0915,0.28831883393215924,1,0.9085,0.0915
6,1.1,two_clusters,0.9202281869258508,1.8916193492021414e-16,1.066,0.2482820976228451,1,0.934,0.066
6,1.125,two_clusters,0.924407925900432,1.2177076754223982e-16,1.0,0.0,1,1.0,0.0
6,1.15,two_clusters,0.9282439409332764,1.735999762954231e-16,1.0,0.0,1,1.0,0.0
6,1.175,two_clusters,0.9317754256468032,1.0700845329855371e-16,1.0,0.0,1,1.0,0.0
6,1.2,two_clusters,0.9350358125189987,1.390883931368139e-16,1.0,0.0,1,1.0,0.0
7,0.4,two_clusters,0.24467715101332968,0.037830786593441225,0.019,0.13652472303579302,0,1.0,0.0
7,0.425,two_clusters,0.25663654569111427,0.03675707833683714,0.0115,0.1066196510967842,0,1.0,0.0
7,0.45,two_clusters,0.2934273385318677,0.03038259310638386,0.018,0.132951118836962,0,1.0,0.0
7,0.475,two_clusters,0.3481357137666505,0.0319613692267118,0.054,0.228219192882632,0,0.9995,0.0005
7,0.5,two_clusters,0.38447376666877203,0.05581956944112397,0.258,0.5826113627453553,1,0.945,0.055
7,0.525,two_clusters,0.4099486323197824,0.0690533977629798,0.5245,0.8912910579603053,1,0.863,0.137
7,0.55,two_clusters,0.45406496320472334,0.07492885406598929,1.261,1.3110602579591832,0,0.627,0.373
7,0.575,two_clusters,0.46280256275912823,0.0693994426543068,1.606,1.4049071143673522,4,0.5115,0.4885
7,0.6,two_clusters,0.48686843968638305,0.01996512007196456,2.8005,1.17162269950697,1,0.1415,0.8585
7,0.625,two_clusters,0.5841027810083188,0.004924824598576338,1.861,0.8041635405811433,2,0.3725,0.6275
7,0.65,two_clusters,0.6834532109241265,0.002449386015435723,1.0935,0.2911318429852702,1,0.9065,0.0935
7,0.675,two_clusters,0.7385932428016777,0.0017687263586807572,1.0,0.0,1,1.0,0.0
7,0.7,two_clusters,0.7757761608330267,0.0009350440696981518,1.0,0.0,1,1.0,0.0
7,0.725,two_clusters,0.8031893022221278,8.407411088570438e-05,1.0,0.0,1,1.0,0.0
7,0.75,two_clusters,0.8247115674527203,3.201024208431325e-06,1.0,0.0,1,1.0,0.0
7,0.775,two_clusters,0.842124338600042,1.3904019009391132e-07,1.0,0.0,1,1.0,0.0
7,0.8,two_clusters,0.8565741280637258,6.516885408835285e-09,1.0,0.0,1,1.0,0.0
7,0.825,two_clusters,0.8687943320011493,3.2691785316648025e-10,1.0,0.0,1,1.0,0.0
7,0.85,two_clusters,0.8792824203432599,1.734434459251436e-11,1.0,0.0,1,1.0,0.0
7,0.875,two_clusters,0.8883913601148427,9.446812530853997e-13,1.0,0.0,1,1.0,0.0
7,0.9,two_clusters,0.8963804349547042,8.393520303801819e-14,1.0,0.0,1,1.0,0.0
7,0.925,two_clusters,0.9034454507471321,1.9060351600038575e-14,1.0,0.0,1,1.0,0.0
7,0.95,two_clusters,0.9097376624680655,4.5542818098050464e-15,1.0,0.0,1,1.0,0.0
7,0.975,two_clusters,0.9153761444997586,1.0671316790785976e-15,1.0,0.0,1,1.0,0.0
7,1.0,two_clusters,0.9204561590207098,2.910817610249641e-16,1.0,0.0,1,1.0,0.0
7,1.025,two_clusters,0.9250549823947781,3.3141598498017834e-16,1.0,0.0,1,1.0,0.0
7,1.05,two_clusters,0.9292360624249056,1.1952312728291023e-16,1.0,0.0,1,1.0,0.0
7,1.075,two_clusters,0.9330520483262356,1.085807199624358e-16,1.0,0.0,1,1.0,0.0
7,1.1,two_clusters,0.9365470406297796,1.1088343773967379e-16,1.0,0.0,1,1.0,0.0
7,1.125,two_clusters,0.9397582896442952,1.1040999128699109e-16,1.0,0.0,1,1.0,0.0
7,1.15,two_clusters,0.9427174966416327,2.9065799931966904e-16,1.0,0.0,1,1.0,0.0
7,1.175,two_clusters,0.9454518239330962,1.2719202621569003e-16,1.0,0.0,1,1.0,0.0
7,1.2,two_clusters,0.9479846883442353,3.7659314865882123e-16,1.0,0.0,1,1.0,0.0
8,0.4,two_clusters,0.1290388823502235,0.05119276379921007,0.0,0.0,0,1.0,0.0
8,0.425,two_clusters,0.14052223444996254,0.06522388355339447,0.002,0.044676615807377355,0,1.0,0.0
8,0.45,two_clusters,0.15425381788830625,0.06368163323175965,0.0,0.0,0,1.0,0.0
8,0.475,two_clusters,0.16013063556515084,0.08439143557850474,0.004,0.063118935352238,0,1.0,0.0
8,0.5,two_clusters,0.2011601375196367,0.0869719499595766,0.0155,0.1235303606406134,0,1.0,0.0
8,0.525,two_clusters,0.18061036715477677,0.046145372266690146,0.002,0.044676615807377355,0,1.0,0.0
8,0.55,two_clusters,0.28746023112953334,0.06510413525507312,0.0515,0.23632128554152718,0,0.9965,0.0035
8,0.575,two_clusters,0.3543566565500755,0.09024597727721237,0.293,0.6419898753095721,0,0.9295,0.0705
8,0.6,two_clusters,0.3704946976101576,0.06884351484674418,0.4595,0.8199754569497797,2,0.8835,0.1165
8,0.625,two_clusters,0.41025331242690594,0.0785074263722039,0.821,0.9684828341276887,0,0.7485,0.2515
8,0.65,two_clusters,0.40541380495372015,0.058055793114104776,0.997,0.9792808585896081,1,0.729,0.271
8,0.675,two_clusters,0.4352939334079257,0.038444850541014486,2.6645,1.0430435034072165,3,0.129,0.871
8,0.7,two_clusters,0.6330398989503628,0.0031177161034135624,1.214,0.4256806314597835,2,0.7925,0.2075
8,0.725,two_clusters,0.7035379873173218,0.0013615393005746547,1.0,0.0,1,1.0,0.0
8,0.75,two_clusters,0.7466793056475167,0.0003702601681969118,1.0,0.0,1,1.0,0.0
8,0.775,two_clusters,0.7778841709034288,1.2719580411598054e-05,1.0,0.0,1,1.0,0.0
8,0.8,two_clusters,0.8019293180400762,4.963496824470084e-07,1.0,0.0,1,1.0,0.0
8,0.825,two_clusters,0.8212755201588016,2.1561773994012876e-08,1.0,0.0,1,1.0,0.0
8,0.85,two_clusters,0.8373000449210961,9.768395748286627e-10,1.0,0.0,1,1.0,0.0
8,0.875,two_clusters,0.8508506703129106,4.575087650846754e-11,1.0,0.0,1,1.0,0.0
8,0.9,two_clusters,0.8624900130390224,3.0906988988002124e-12,1.0,0.0,1,1.0,0.0
8,0.925,two_clusters,0.8726118705525231,4.903355133276323e-13,1.0,0.0,1,1.0,0.0
8,0.95,two_clusters,0.8815030486633219,9.605421100831346e-14,1.0,0.0,1,1.0,0.0
8,0.975,two_clusters,0.8893789732520249,1.944881155933216e-14,1.0,0.0,1,1.0,0.0
8,1.0,two_clusters,0.8964055049016804,4.08434965939701e-15,1.0,0.0,1,1.0,0.0
8,1.025,two_clusters,0.9027129642101688,9.013547862612889e-16,1.0,0.0,1,1.0,0.0
8,1.05,two_clusters,0.908405506776912,2.36101919327955e-16,1.0,0.0,1,1.0,0.0
8,1.075,two_clusters,0.9135675934685052,2.433390057063442e-16,1.0,0.0,1,1.0,0.0
8,1.1,two_clusters,0.918268577533027,2.0271833360936323e-16,1.0,0.0,1,1.0,0.0
8,1.125,two_clusters,0.9225660321813663,2.3887861590410417e-16,1.0,0.0,1,1.0,0.0
8,1.15,two_clusters,0.9265082130195453,1.918631141857128e-16,1.0,0.0,1,1.0,0.0
8,1.175,two_clusters,0.9301359123554103,2.1342575828772729e-16,1.0,0.0,1,1.0,0.0
8,1.2,two_clusters,0.9334838772912806,1.9390800780334184e-16,1.0,0.0,1,1.0,0.0
9,0.4,two_clusters,0.12780156575359397,0.03802572615264011,0.003,0.054690035655501276,0,1.0,0.0
9,0.425,two_clusters,0.15309791324126745,0.04472798130065133,0.007,0.08337265738837882,0,1.0,0.0
9,0.45,two_clusters,0.17810457232662383,0.057995918355889534,0.002,0.044676615807377355,0,1.0,0.0
9,0.475,two_clusters,0.1808000485366773,0.06744851692213431,0.0095,0.09700386590234432,0,1.0,0.0
9,0.5,two_clusters,0.18223317665199085,0.03376886795462585,0.0075,0.08627716963368699,0,1.0,0.0
9,0.525,two_clusters,0.2727093143639745,0.05007557669629111,0.0295,0.17784754707332906,1,0.9985,0.0015
9,0.55,two_clusters,0.30013021350496033,0.05469597112790092,0.1,0.33166247903553997,0,0.993,0.007
9,0.575,two_clusters,0.3769878906574481,0.10389471692714014,0.541,0.8662095589405603,0,0.8865,0.1135
9,0.6,two_clusters,0.3998578079854297,0.07725321302513227,0.752,1.0180844758663203,2,0.782,0.218
9,0.625,two_clusters,0.41711015494630693,0.08700557305842001,1.273,1.134227049580462,0,0.6405,0.3595
9,0.65,two_clusters,0.4677033414081808,0.15605859430917357,2.0265,1.3736075676844532,2,0.3525,0.6475
9,0.675,two_clusters,0.6259020594600857,0.005608859192928657,2.065,1.2160489299366208,2,0.4135,0.5865
9,0.7,two_clusters,0.6998738303676155,0.002651058228582183,1.1415,0.348536583445698,1,0.8585,0.1415
9,0.725,two_clusters,0.7450386838459261,0.00036660539992286695,1.0,0.0,1,1.0,0.0
9,0.75,two_clusters,0.7773707993057781,7.959285056947452e-06,1.0,0.0,1,1.0,0.0
9,0.775,two_clusters,0.802080122930435,2.2997040767241423e-07,1.0,0.0,1,1.0,0.0
9,0.8,two_clusters,0.8218747488398462,7.814074574594834e-09,1.0,0.0,1,1.0,0.0
9,0.825,two_clusters,0.8382194793339375,3.718615984903222e-10,1.0,0.0,1,1.0,0.0
9,0.85,two_clusters,0.8520056075653957,3.652095319147078e-11,1.0,0.0,1,1.0,0.0
9,0.875,two_clusters,0.8638203641275863,5.466007747515505e-12,1.0,0.0,1,1.0,0.0
9,0.9,two_clusters,0.8740729336865499,9.499556071635188e-13,1.0,0.0,1,1.0,0.0
9,0.925,two_clusters,0.8830605388971414,1.7996613156513615e-13,1.0,0.0,1,1.0,0.0
9,0.95,two_clusters,0.8910060960426286,3.6217853013490384e-14,1.0,0.0,1,1.0,0.0
9,0.975,two_clusters,0.8980810868949025,7.635622514873697e-15,1.0,0.0,1,1.0,0.0
9,1.0,two_clusters,0.9044201726833203,1.67314145985001e-15,1.0,0.0,1,1.0,0.0
9,1.025,two_clusters,0.9101309227798727,3.9020035582182306e-16,1.0,0.0,1,1.0,0.0
