replication,K,R_mean_mean,R_mean_std,R_std_mean,R_std_std,cluster_mean_mean,cluster_mean_std,cluster_std_mean,cluster_std_std,dominant_fraction_mean,dominant_fraction_std,switching_rate_mean,switching_rate_std,memory_score_mean,memory_score_std,reorganization_score_mean,reorganization_score_std
baseline_shifted_seeds,0.65,0.4732783606610765,0.08233135734708437,0.06430901631563353,0.04968264821511891,4.39075,0.7349344736475188,1.757678833380525,0.40921841992602465,0.2426,0.045294591288585435,0.4035,0.08294610030348355,0.0995,0.0,0.5537435109194662,0.20052922543409563
baseline_shifted_seeds,0.675,0.5991971885159401,0.07248031853662075,0.023865842037670233,0.05283178127357429,3.7887500000000003,1.195765125813222,1.232335896677973,0.3202479295776542,0.34665,0.09698741327271976,0.20005,0.1195794598675802,0.0995,0.0,0.19446980557455656,0.14699517645576463
baseline_shifted_seeds,0.7,0.6913388430924992,0.034479449290403516,0.0022448099122188503,0.0010788052515338692,2.0631,0.608601803772841,0.7753468947944684,0.23499182664882304,0.47985,0.13206607142723,0.0522,0.03770366914063757,0.0995,0.0,0.028411724923793808,0.027342932217142155
baseline_shifted_seeds,0.725,0.74050242928845,0.02424832404028435,0.0009567547506687012,0.0007549652281419934,1.3323,0.30423895944544066,0.38228879267814303,0.27106124562682177,0.72445,0.2224961235617376,0.01185,0.010929191288573104,0.4138,0.41781948521128387,0.0032720653240741167,0.004195729942800347
baseline_shifted_seeds,0.75,0.7743830302206469,0.018857076163243055,0.0005154095089054071,0.0006583133786604642,1.1773,0.22071552832649644,0.226239961678501,0.23766545053384602,0.8227,0.2207155283264964,0.00585,0.007075191399060051,0.6295,0.4569710664315144,0.00120727216862524,0.0015853758360004275
baseline_shifted_seeds,0.775,0.7999816643150498,0.01545493676470302,0.00020404011729158173,0.0003148063384211161,1.13345,0.2066793611692598,0.16779617309724942,0.2334305018960983,0.8665499999999999,0.20667936116925978,0.00465,0.0070555336832556865,0.7165,0.4277590832855958,0.0009535697421252945,0.0015380482544012188
baseline_shifted_seeds,0.8,0.8203656431093183,0.013091563368724718,3.905303242621865e-05,6.391800964342498e-05,1.189,0.34985703429321596,0.1068889954366953,0.18765746766836802,0.9391999999999999,0.1246520044853761,0.0025499999999999997,0.0048330459684688834,0.8398,0.308592701721145,0.0003144875853176677,0.0007316999932627335
baseline_shifted_seeds,0.825,0.837118772528574,0.011336587082130216,7.39996098606412e-06,1.2563461103484271e-05,1.20535,0.41914940653661914,0.02250283315496073,0.07116020657642864,0.99465,0.01691818548190083,0.00030000000000000003,0.0009486832980505138,0.9850999999999999,0.04711793713650886,3.6117059252727703e-06,1.1421216962587847e-05
baseline_shifted_seeds,0.85,0.851189515923527,0.009973611055624223,1.411581697033462e-06,2.4748784770788338e-06,1.3042500000000001,0.4802922287524544,0.020172691937369185,0.06379165305900135,0.9957499999999999,0.013439680055715606,0.00015000000000000001,0.0004743416490252569,0.9916,0.026563132345414367,1.2860099683466925e-06,4.06672059365659e-06
baseline_shifted_seeds,0.875,0.8632063267639716,0.008881942457046712,2.6268672415258383e-07,4.6970448843364583e-07,1.4,0.5163977794943222,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
baseline_shifted_seeds,0.9,0.8736045138545894,0.007987099737954903,4.7934298834392615e-08,8.639134170049366e-08,1.4,0.5163977794943222,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
higher_noise,0.4,0.07850777001928202,0.014169003444530356,0.03175164430601406,0.0035850418502863597,0.040150000000000005,0.010734290847559516,0.19832462931531394,0.025854645121940197,0.9606,0.010561460336735865,0.03055,0.005325254297527334,0.6244500000000001,0.1112263582869536,0.0002599913026750004,0.00014706502270219948
higher_noise,0.425,0.08346790452610453,0.015501123623754918,0.035625400931656434,0.004021079237025724,0.04065,0.01476867932107976,0.1990581922800592,0.03616491679630017,0.96035,0.014245954591469915,0.029699999999999997,0.008866917289691061,0.66045,0.1510219722792386,0.00028082700821839237,0.00021198538916286384
higher_noise,0.45,0.09296763583696618,0.018906835974576163,0.04199327044995937,0.005702185287091455,0.05225,0.015622722056173327,0.22458471916206593,0.03593170866605421,0.94885,0.014406884928163109,0.03725,0.010525762046838541,0.6016999999999999,0.14034227999984739,0.0004923453027174572,0.00034314802212082496
