replication,N,dt,omega_std,K,seed,actual_seed,R_mean,R_std,cluster_mean,cluster_std,dominant_cluster,dominant_fraction,switching_rate,memory_score,reorganization_score
baseline_shifted_seeds,400,0.03,0.4,0.65,5,1005,0.15622758890500893,0.08885645607205024,0.19086956521739132,0.4526291604612002,0,0.8326086956521739,0.09478260869565218,0.22130434782608696,0.007181316793631694
baseline_shifted_seeds,400,0.03,0.4,0.65,6,1006,0.34035389502956626,0.04148990614649359,0.6882608695652174,0.7850458428813765,0,0.4826086956521739,0.27304347826086955,0.08652173913043479,0.11090367891319108
baseline_shifted_seeds,400,0.03,0.4,0.65,7,1007,0.16036277901100818,0.05897663528989497,0.12173913043478261,0.3348672958951253,0,0.8808695652173913,0.07,0.18478260869565216,0.002792502098705279
baseline_shifted_seeds,400,0.03,0.4,0.65,8,1008,0.2591656632888531,0.07379230189970779,0.32304347826086954,0.5759599531867283,0,0.7291304347826087,0.15739130434782608,0.09130434782608696,0.024554621026027047
baseline_shifted_seeds,400,0.03,0.4,0.65,9,1009,0.22251196733952908,0.060358340521108375,0.2182608695652174,0.5014904062883395,0,0.8143478260869565,0.10782608695652174,0.22,0.010038908989947772
baseline_shifted_seeds,400,0.03,0.4,0.675,0,1000,0.4761925538164026,0.028808823450014977,2.0569565217391306,1.240886551177121,2,0.3339130434782609,0.4647826086956522,0.08652173913043479,0.38416064958933244
baseline_shifted_seeds,400,0.03,0.4,0.675,1,1001,0.3188478558945334,0.060377385810088176,0.5743478260869566,0.8006210963287056,0,0.5808695652173913,0.22391304347826088,0.08652173913043479,0.07513730647608437
baseline_shifted_seeds,400,0.03,0.4,0.675,2,1002,0.5297764284849227,0.032942271549427304,2.933478260869565,1.4474598701222658,3,0.27260869565217394,0.5078260869565218,0.08652173913043479,0.5346747125180106
baseline_shifted_seeds,400,0.03,0.4,0.675,3,1003,0.3804728199120247,0.04135721450066822,1.06,1.021022505394342,1,0.3556521739130435,0.3491304347826087,0.08652173913043479,0.2296906903468379
baseline_shifted_seeds,400,0.03,0.4,0.675,4,1004,0.26233182869170163,0.07972832332253747,0.2891304347826087,0.5302699316179184,0,0.7452173913043478,0.14347826086956522,0.1191304347826087,0.01938442345765045
baseline_shifted_seeds,400,0.03,0.4,0.675,5,1005,0.17761469241607897,0.11367084128879408,0.24391304347826087,0.5365610231548674,0,0.8034782608695652,0.10478260869565217,0.3834782608695652,0.011048897151628519
baseline_shifted_seeds,400,0.03,0.4,0.675,6,1006,0.4556487314410485,0.05846174003206822,1.8756521739130434,1.2759372551254287,2,0.28130434782608693,0.4508695652173913,0.08652173913043479,0.4134521523693849
baseline_shifted_seeds,400,0.03,0.4,0.675,7,1007,0.18606244431791313,0.08681282714669807,0.20565217391304347,0.4633181467458076,0,0.8191304347826087,0.11,0.21739130434782608,0.00921801677731674
baseline_shifted_seeds,400,0.03,0.4,0.675,8,1008,0.29408257103269386,0.07857284246243425,0.6169565217391304,0.9752454976662731,0,0.6143478260869565,0.2108695652173913,0.08826086956521739,0.0793092133947336
baseline_shifted_seeds,400,0.03,0.4,0.675,9,1009,0.2711931722269694,0.08424184392788528,0.46217391304347827,0.7064021303437961,0,0.6452173913043479,0.17956521739130435,0.09260869565217392,0.04500248969162147
baseline_shifted_seeds,400,0.03,0.4,0.7,0,1000,0.582268236704616,0.0298835701015697,4.301304347826087,1.5180359288519636,5,0.26304347826086955,0.5617391304347826,0.08652173913043479,0.6284324400658096
baseline_shifted_seeds,400,0.03,0.4,0.7,1,1001,0.4825533045856806,0.035016548638204366,2.2182608695652175,1.3049126313379493,2,0.3108695652173913,0.5,0.08652173913043479,0.4496275053928745
baseline_shifted_seeds,400,0.03,0.4,0.7,2,1002,0.5719726181460573,0.026914016083598655,3.5443478260869563,1.3721573812857668,3,0.2908695652173913,0.5482608695652174,0.08652173913043479,0.5334789682082001
baseline_shifted_seeds,400,0.03,0.4,0.7,3,1003,0.472068135497956,0.034767805280470965,2.143913043478261,1.321620346493141,2,0.2852173913043478,0.4656521739130435,0.08652173913043479,0.4398882170049339
baseline_shifted_seeds,400,0.03,0.4,0.7,4,1004,0.3456502988948182,0.08905629916952262,0.9008695652173913,1.0769114978915932,0,0.4678260869565217,0.29391304347826086,0.08652173913043479,0.1684428019401087
baseline_shifted_seeds,400,0.03,0.4,0.7,5,1005,0.23478580314973047,0.08483691748260962,0.3630434782608696,0.6613092073114197,0,0.7226086956521739,0.15565217391304348,0.12782608695652173,0.02855305655144852
baseline_shifted_seeds,400,0.03,0.4,0.7,6,1006,0.5437286126138472,0.01795585324789539,3.3404347826086958,1.2528991710042805,3,0.30869565217391304,0.5517391304347826,0.08652173913043479,0.47788037635328906
baseline_shifted_seeds,400,0.03,0.4,0.7,7,1007,0.23476557121780586,0.08058251595028239,0.35043478260869565,0.5903387256178296,0,0.7039130434782609,0.15,0.12478260869565218,0.02621873966255738
baseline_shifted_seeds,400,0.03,0.4,0.7,8,1008,0.29373787473760915,0.07077091962904307,0.6308695652173913,0.8417394673014058,0,0.5604347826086956,0.22826086956521738,0.12173913043478261,0.08445638331081294
baseline_shifted_seeds,400,0.03,0.4,0.7,9,1009,0.3869288625521379,0.049529834358873454,1.11,1.0204794269702673,1,0.37434782608695655,0.3456521739130435,0.08652173913043479,0.22068687527950875
baseline_shifted_seeds,400,0.03,0.4,0.725,0,1000,0.6348932633422788,0.020172999858629272,5.2095652173913045,1.5060731498513655,5,0.25608695652173913,0.5639130434782609,0.08652173913043479,0.6318011039060595
baseline_shifted_seeds,400,0.03,0.4,0.725,1,1001,0.5610524354886554,0.02891164598697703,3.681304347826087,1.4887105723551393,4,0.25043478260869567,0.551304347826087,0.08652173913043479,0.6151926192456871
