replication,K,R_mean_mean,R_mean_std,R_std_mean,R_std_std,cluster_mean_mean,cluster_mean_std,cluster_std_mean,cluster_std_std,dominant_fraction_mean,dominant_fraction_std,switching_rate_mean,switching_rate_std,memory_score_mean,memory_score_std,reorganization_score_mean,reorganization_score_std
higher_noise,0.575,0.10944375858307624,0.026733112732600213,0.04926186787190859,0.008128677538905695,0.05717391304347826,0.023352903846040822,0.2344779295430781,0.04609887720123843,0.9445652173913043,0.022372652988958106,0.04082608695652174,0.013226493814550364,0.5287826086956522,0.1730941833317851,0.0006659758319720756,0.0006290284953238615
higher_noise,0.6,0.11998839121628983,0.02709934877894566,0.05137573563498815,0.011364548088049068,0.06321739130434782,0.026343505010698313,0.2434493840089617,0.05408959400990811,0.9384347826086957,0.02507975097250128,0.04526086956521739,0.014281724470603413,0.5150434782608696,0.18063590443955163,0.0008479357245180348,0.0006767759497305341
higher_noise,0.625,0.1422333252817454,0.054920121868841806,0.05554334305087971,0.009008568491674371,0.10765217391304346,0.07726369547815713,0.3138186579542784,0.11094486982761115,0.9006521739130434,0.06450927975852189,0.064,0.03769665233337646,0.3814347826086956,0.21946614208945645,0.0037433888895530383,0.0067014556688005135
higher_noise,0.65,0.1866094422429867,0.08318770089650288,0.05462731231895991,0.012068975724144167,0.20530434782608697,0.1803649594254156,0.41124006335859536,0.19602665098131034,0.8259565217391305,0.13804757497059303,0.10700000000000001,0.07757250945987594,0.33569565217391306,0.2894402430110784,0.017502788450558505,0.02631714605391764
higher_noise,0.675,0.21183042995582899,0.12375171491610883,0.047634590846588644,0.011838481615011569,0.36978260869565216,0.4634212131009357,0.5061030893710277,0.3510684375830924,0.7649565217391304,0.2357760517224926,0.14469565217391306,0.13897754280424857,0.29839130434782607,0.2334631064091076,0.06126558857484378,0.10586495640297937
higher_noise,0.7,0.26077393026838863,0.1230493851515656,0.053316771229817136,0.012580996278796015,0.5382173913043478,0.5722954237890576,0.6211135491392474,0.341190972741534,0.6833913043478261,0.2398756766840904,0.1976521739130435,0.15125425346530377,0.22839130434782612,0.16348430582923845,0.0926895989712414,0.13372075503543404
higher_noise,0.725,0.31722704251506595,0.13391051970438791,0.04236972016083919,0.014712502125358363,0.8982173913043479,0.9149981710441135,0.7584665965412831,0.41219293358328396,0.5770869565217391,0.2709513256619477,0.2677826086956522,0.1791538198234129,0.15065217391304347,0.11575732570384596,0.1708183378899856,0.19790954493271112
higher_noise,0.75,0.3942239398044337,0.138788890504449,0.050444067908370346,0.023740814757843523,1.6538260869565218,1.3217738649135464,1.0380853530912604,0.42128125211499395,0.4733913043478261,0.2336034803065703,0.374,0.191403443811436,0.11100000000000002,0.0511119992069177,0.3081389852329334,0.25760360420125367
higher_noise,0.775,0.4489939558942499,0.1457787837475547,0.045229418787904443,0.020412454655621002,2.328173913043478,1.7504168051662563,1.1484974075965213,0.4763451526929201,0.4186521739130435,0.2336047076158566,0.42426086956521736,0.19307729172460994,0.0955217391304348,0.02846049894151542,0.404775156112981,0.30177944222275793
higher_noise,0.8,0.5075530474599297,0.13197508990189902,0.04838677035773083,0.04529630982022652,3.2276086956521737,2.079024037205915,1.3530872851823055,0.3859595758136551,0.3269565217391304,0.1222602717118992,0.49495652173913046,0.13806539823683614,0.09378260869565218,0.022960885619483448,0.5114958883547172,0.2664764679240707
higher_noise,0.825,0.5791808016163331,0.11222076191784995,0.03104075048484397,0.017087941140989455,4.315869565217391,2.157898425405313,1.4061030821826104,0.2235238430003116,0.2760869565217391,0.047444237601414786,0.5545217391304348,0.0847907093863217,0.08652173913043479,0.0,0.5821354828623992,0.17054682206871646
higher_noise,0.85,0.6255408119745314,0.10516443219449986,0.021079603803532753,0.00961562700889598,5.233260869565217,2.114113844426541,1.440425937599192,0.13872366243137133,0.2787391304347826,0.033677149353438886,0.5738260869565217,0.06267367803220451,0.08652173913043479,0.0,0.6040332444642286,0.11997194324273917
higher_noise,0.875,0.6797203012605064,0.0730182702837932,0.01727284019605795,0.007448532093123607,6.234565217391305,1.3288899061595403,1.4785762801853766,0.07292023135561758,0.2599130434782609,0.015389366400006741,0.580304347826087,0.04580813020753729,0.08652173913043479,0.0,0.6336414149633656,0.042503058296703713
higher_noise,0.9,0.7209254479074471,0.05062303294800245,0.014006587385868777,0.004393089085810502,6.992304347826087,0.7388806923913642,1.5110219225769286,0.08605028352261462,0.2594347826086957,0.01992007765556707,0.5613478260869564,0.06122033164326405,0.08652173913043479,0.0,0.6258355839411309,0.05561104811511606
higher_noise,0.925,0.7490525495961564,0.042461578426303104,0.012607234618558722,0.002990587860522993,7.203608695652174,0.42028505994266063,1.5365262665669173,0.09429727721886445,0.255,0.020089330014320558,0.5369565217391304,0.08496338957302653,0.08652173913043479,0.0,0.6105794471569462,0.08054303819007885
higher_noise,0.95,0.7731455739109245,0.03577664182999617,0.011494114718575425,0.0026916346156536618,7.537695652173913,0.5022088178261845,1.5616696835755042,0.09775591560817705,0.2590434782608696,0.01579882984827261,0.49543478260869567,0.08902285247603542,0.08652173913043479,0.0,0.5736920958277867,0.11129788899969358
higher_noise,0.975,0.7928373547751806,0.02969427707959506,0.01045140186326577,0.0016271647468382674,7.562739130434783,0.303514113436658,1.6601818290952148,0.15415051487762474,0.2360869565217391,0.02102898051318872,0.46921739130434786,0.07101532090614424,0.08652173913043479,0.0,0.5940540713713502,0.09941439456015096
higher_noise,1.0,0.8104058101843574,0.025926487234223663,0.010142874373884517,0.002124336364428376,7.330043478260869,0.40306280928580307,1.678129718160467,0.11249918513657929,0.22826086956521738,0.023550613154697118,0.418,0.0743903881336216,0.08652173913043479,0.0,0.5381435069305148,0.08312874015853061
higher_noise,1.025,0.8251742243959054,0.02318562369434139,0.009011009681668989,0.0014787265819195456,7.040478260869565,0.52183265868619,1.669205147653236,0.11438931853469378,0.24034782608695654,0.024251708138109514,0.37678260869565217,0.07512090653482381,0.08652173913043479,0.0,0.47573342702120325,0.09061598794235397
higher_noise,1.05,0.8386257753479051,0.020480580117064596,0.00762774076731255,0.0010194840180446853,7.012782608695652,0.6398364499070835,1.593860057317163,0.11523709846449716,0.2579130434782609,0.02782291648604687,0.337304347826087,0.07762484439358804,0.08652173913043479,0.0,0.3997022970298997,0.09926198173334794
higher_noise,1.075,0.8495395820132577,0.018674329400004266,0.007166888252936943,0.001247246823836408,7.009782608695652,0.7941916123708812,1.6254536446113281,0.12857161764473557,0.23669565217391306,0.025676480746318574,0.3166521739130435,0.09117544385796492,0.08652173913043479,0.0,0.3979487710641628,0.13161892554540108
higher_noise,1.1,0.8593761401517936,0.017673868093777356,0.006629828712072548,0.0012470597225920268,6.790086956521739,0.8233448463310111,1.6437248547919392,0.2052399598662795,0.24156521739130438,0.03115786986368522,0.28991304347826086,0.08634563195639955,0.08652173913043479,0.0,0.3725549847050277,0.14738705788654563
higher_noise,1.125,0.8690089364206243,0.015922058035591224,0.00634587521531611,0.0011734404979308025,6.4377826086956516,0.782083195819847,1.6289172965800538,0.2235182732527882,0.2608260869565217,0.03268907966625234,0.2457391304347826,0.07659164571437745,0.08652173913043479,0.0,0.30625537747545545,0.1274912977439739
higher_noise,1.15,0.8772018870085784,0.014546429249443254,0.005654839658044873,0.001048965528585677,6.018913043478261,0.8591532749902582,1.50870435713163,0.1829497339118868,0.27,0.03911755021367772,0.20317391304347826,0.07671885295451011,0.08652173913043479,0.0,0.23265731158421676,0.1110411905414219
lower_noise,0.45,0.12925074741781137,0.06853145710649255,0.047990410682324965,0.014555695306029293,0.09760869565217392,0.10844071552635999,0.2864795889832033,0.13202736644349936,0.9119130434782609,0.08679821338409487,0.05030434782608696,0.03893998203926437,0.47360869565217395,0.180260150635581,0.003834183234214471,0.009668138469919757
lower_noise,0.475,0.14186253627221027,0.070627410258309,0.05372240188753945,0.017272800027352438,0.12834782608695652,0.18439052463307096,0.32161636401914373,0.2043331360482567,0.8950434782608696,0.12207565633046998,0.05634782608695652,0.050224532608063,0.4482608695652174,0.22316666560783963,0.008298371092568441,0.02291174533453028
