seed,K,outsider_fraction,local_boost,R,state
10,1.075,0.05,3.0,0.9641339211116313,dual_cluster
10,1.1,0.05,3.0,0.9656639580817067,dual_cluster
10,1.125,0.05,3.0,0.967102737671967,dual_cluster
10,1.15,0.05,3.0,0.9684565491714816,dual_cluster
10,1.1749999999999998,0.05,3.0,0.9697313016822035,dual_cluster
10,1.2,0.05,3.0,0.9709325186126446,dual_cluster
11,0.4,0.05,3.0,0.8347962499301929,dual_cluster
11,0.42500000000000004,0.05,3.0,0.8742656952690461,dual_cluster
11,0.45,0.05,3.0,0.8413164005982442,dual_cluster
11,0.47500000000000003,0.05,3.0,0.9355948458973886,dual_cluster
11,0.5,0.05,3.0,0.8995324257217316,dual_cluster
11,0.525,0.05,3.0,0.870075734695818,dual_cluster
11,0.55,0.05,3.0,0.8578140136708284,dual_cluster
11,0.575,0.05,3.0,0.9438524386691276,dual_cluster
11,0.6,0.05,3.0,0.8908961742944783,dual_cluster
11,0.625,0.05,3.0,0.9166193069145839,dual_cluster
11,0.65,0.05,3.0,0.9159064311106605,dual_cluster
11,0.675,0.05,3.0,0.9201478388497366,dual_cluster
11,0.7,0.05,3.0,0.9241471254271466,dual_cluster
11,0.725,0.05,3.0,0.9279318382306,dual_cluster
11,0.75,0.05,3.0,0.9315196440504282,dual_cluster
11,0.7749999999999999,0.05,3.0,0.9349219277148889,dual_cluster
11,0.8,0.05,3.0,0.9381462169236373,dual_cluster
11,0.825,0.05,3.0,0.9411980395018462,dual_cluster
11,0.85,0.05,3.0,0.944082229280576,dual_cluster
11,0.875,0.05,3.0,0.9468037391906924,dual_cluster
11,0.8999999999999999,0.05,3.0,0.9493680567652588,dual_cluster
11,0.9249999999999999,0.05,3.0,0.9517813332252598,dual_cluster
11,0.95,0.05,3.0,0.9540503315429111,dual_cluster
11,0.975,0.05,3.0,0.9561822790071803,dual_cluster
11,1.0,0.05,3.0,0.9581846851091953,dual_cluster
11,1.025,0.05,3.0,0.9600651627139705,dual_cluster
11,1.0499999999999998,0.05,3.0,0.9618312726996853,dual_cluster
11,1.075,0.05,3.0,0.9634904000914292,dual_cluster
11,1.1,0.05,3.0,0.9650496623499529,dual_cluster
11,1.125,0.05,3.0,0.9665158466019266,dual_cluster
11,1.15,0.05,3.0,0.9678953709964007,dual_cluster
11,1.1749999999999998,0.05,3.0,0.9691942651007673,dual_cluster
11,1.2,0.05,3.0,0.9704181646653139,dual_cluster
12,0.4,0.05,3.0,0.8497864181128603,dual_cluster
12,0.42500000000000004,0.05,3.0,0.8302633574613053,dual_cluster
12,0.45,0.05,3.0,0.8339387051865038,dual_cluster
12,0.47500000000000003,0.05,3.0,0.8497291122849445,dual_cluster
12,0.5,0.05,3.0,0.8742805910128922,dual_cluster
12,0.525,0.05,3.0,0.8975121187693812,dual_cluster
12,0.55,0.05,3.0,0.90542593841733,dual_cluster
12,0.575,0.05,3.0,0.8914259178521237,dual_cluster
12,0.6,0.05,3.0,0.9066707990383277,dual_cluster
12,0.625,0.05,3.0,0.9114709752894015,dual_cluster
12,0.65,0.05,3.0,0.9163778735876678,dual_cluster
12,0.675,0.05,3.0,0.9209909403679083,dual_cluster
12,0.7,0.05,3.0,0.925336310719,dual_cluster
12,0.725,0.05,3.0,0.9294340746494996,dual_cluster
12,0.75,0.05,3.0,0.9332963066321943,dual_cluster
12,0.7749999999999999,0.05,3.0,0.9369309682323428,dual_cluster
12,0.8,0.05,3.0,0.9403446490668462,dual_cluster
12,0.825,0.05,3.0,0.9435442244852489,dual_cluster
12,0.85,0.05,3.0,0.9465376350379553,dual_cluster
12,0.875,0.05,3.0,0.9493340554423575,dual_cluster
12,0.8999999999999999,0.05,3.0,0.9519437088781789,dual_cluster
12,0.9249999999999999,0.05,3.0,0.954377524642905,dual_cluster
12,0.95,0.05,3.0,0.9566467677584893,dual_cluster
12,0.975,0.05,3.0,0.9587627099376028,dual_cluster
12,1.0,0.05,3.0,0.9607363701057385,dual_cluster
12,1.025,0.05,3.0,0.9625783282902651,dual_cluster
12,1.0499999999999998,0.05,3.0,0.9642986046101327,dual_cluster
12,1.075,0.05,3.0,0.9659065906870197,dual_cluster
12,1.1,0.05,3.0,0.9674110205293062,dual_cluster
12,1.125,0.05,3.0,0.9688199695527854,dual_cluster
12,1.15,0.05,3.0,0.9701408726148342,dual_cluster
12,1.1749999999999998,0.05,3.0,0.9713805541117279,dual_cluster
12,1.2,0.05,3.0,0.9725452650555383,dual_cluster
13,0.4,0.05,3.0,0.84737378794997,dual_cluster
13,0.42500000000000004,0.05,3.0,0.8489305120513829,dual_cluster
13,0.45,0.05,3.0,0.9375411899528684,absorbed
13,0.47500000000000003,0.05,3.0,0.929200654367963,dual_cluster
13,0.5,0.05,3.0,0.920882985821023,dual_cluster
13,0.525,0.05,3.0,0.9158449025199937,dual_cluster
13,0.55,0.05,3.0,0.9053175990478953,dual_cluster
13,0.575,0.05,3.0,0.8855434062791624,dual_cluster
13,0.6,0.05,3.0,0.9335142821431618,dual_cluster
13,0.625,0.05,3.0,0.9137082349823711,dual_cluster
13,0.65,0.05,3.0,0.9188807045149491,dual_cluster
13,0.675,0.05,3.0,0.9229342251414249,dual_cluster
13,0.7,0.05,3.0,0.9267709594395375,dual_cluster
13,0.725,0.05,3.0,0.9304119402370874,dual_cluster
13,0.75,0.05,3.0,0.9338705896035076,dual_cluster
13,0.7749999999999999,0.05,3.0,0.9371550305240063,dual_cluster
13,0.8,0.05,3.0,0.9402703783134091,dual_cluster
13,0.825,0.05,3.0,0.9432204515584861,dual_cluster
13,0.85,0.05,3.0,0.946008924222284,dual_cluster
13,0.875,0.05,3.0,0.9486399908391243,dual_cluster
13,0.8999999999999999,0.05,3.0,0.9511186531535891,dual_cluster
13,0.9249999999999999,0.05,3.0,0.9534507470764884,dual_cluster
13,0.95,0.05,3.0,0.955642816711504,dual_cluster
13,0.975,0.05,3.0,0.9577019177508937,dual_cluster
13,1.0,0.05,3.0,0.9596354056639798,dual_cluster
13,1.025,0.05,3.0,0.9614507409929919,dual_cluster
13,1.0499999999999998,0.05,3.0,0.9631553270966912,dual_cluster
13,1.075,0.05,3.0,0.9647563847119558,dual_cluster
13,1.1,0.05,3.0,0.9662608614785045,dual_cluster
13,1.125,0.05,3.0,0.96767537161732,dual_cluster
13,1.15,0.05,3.0,0.9690061600148779,dual_cluster
13,1.1749999999999998,0.05,3.0,0.9702590851350992,dual_cluster
13,1.2,0.05,3.0,0.971439615870353,dual_cluster
14,0.4,0.05,3.0,0.8525482504403241,dual_cluster
14,0.42500000000000004,0.05,3.0,0.8070836985915645,dual_cluster
14,0.45,0.05,3.0,0.8702418612679209,dual_cluster
14,0.47500000000000003,0.05,3.0,0.9264910103203565,dual_cluster
14,0.5,0.05,3.0,0.8721220967729634,dual_cluster
14,0.525,0.05,3.0,0.946587507681737,absorbed
14,0.55,0.05,3.0,0.8802878536294143,dual_cluster
14,0.575,0.05,3.0,0.9238253785161356,dual_cluster
14,0.6,0.05,3.0,0.9225811126282346,dual_cluster
14,0.625,0.05,3.0,0.9086342678411659,dual_cluster
14,0.65,0.05,3.0,0.9135036362665232,dual_cluster
14,0.675,0.05,3.0,0.9181926180687744,dual_cluster
14,0.7,0.05,3.0,0.922591611498645,dual_cluster
14,0.725,0.05,3.0,0.9267309430742052,dual_cluster
14,0.75,0.05,3.0,0.9306304772809929,dual_cluster
14,0.7749999999999999,0.05,3.0,0.9343035879410332,dual_cluster
14,0.8,0.05,3.0,0.9377601192870425,dual_cluster
14,0.825,0.05,3.0,0.9410084385182972,dual_cluster
14,0.85,0.05,3.0,0.9440566938293744,dual_cluster
14,0.875,0.05,3.0,0.9469134472344195,dual_cluster
14,0.8999999999999999,0.05,3.0,0.9495878723458684,dual_cluster
14,0.9249999999999999,0.05,3.0,0.9520896904462967,dual_cluster
14,0.95,0.05,3.0,0.9544289789552143,dual_cluster
14,0.975,0.05,3.0,0.9566159421199875,dual_cluster
14,1.0,0.05,3.0,0.9586606957482651,dual_cluster
14,1.025,0.05,3.0,0.9605730903276296,dual_cluster
14,1.0499999999999998,0.05,3.0,0.9623625795907732,dual_cluster
14,1.075,0.05,3.0,0.9640381321332777,dual_cluster
14,1.1,0.05,3.0,0.9656081794497097,dual_cluster
14,1.125,0.05,3.0,0.9670805925828366,dual_cluster
14,1.15,0.05,3.0,0.9684626800006948,dual_cluster
14,1.1749999999999998,0.05,3.0,0.9697612004151064,dual_cluster
14,1.2,0.05,3.0,0.9709823855259133,dual_cluster
15,0.4,0.05,3.0,0.803454938475215,dual_cluster
15,0.42500000000000004,0.05,3.0,0.9036683760967604,dual_cluster
15,0.45,0.05,3.0,0.8483549861911714,dual_cluster
15,0.47500000000000003,0.05,3.0,0.846984653050832,dual_cluster
15,0.5,0.05,3.0,0.9420541936794433,dual_cluster
15,0.525,0.05,3.0,0.9424791020210732,dual_cluster
15,0.55,0.05,3.0,0.9187341809682639,dual_cluster
15,0.575,0.05,3.0,0.8847533070422796,dual_cluster
15,0.6,0.05,3.0,0.9359049032629227,dual_cluster
15,0.625,0.05,3.0,0.9072509048813245,dual_cluster
15,0.65,0.05,3.0,0.9153227974636544,dual_cluster
15,0.675,0.05,3.0,0.9196503390764549,dual_cluster
15,0.7,0.05,3.0,0.9237254523091256,dual_cluster
15,0.725,0.05,3.0,0.927574810692935,dual_cluster
15,0.75,0.05,3.0,0.9312175943288616,dual_cluster
15,0.7749999999999999,0.05,3.0,0.9346664463105808,dual_cluster
15,0.8,0.05,3.0,0.9379299971345104,dual_cluster
15,0.825,0.05,3.0,0.9410147710580783,dual_cluster
15,0.85,0.05,3.0,0.943926509919617,dual_cluster
15,0.875,0.05,3.0,0.9466709882193078,dual_cluster
15,0.8999999999999999,0.05,3.0,0.9492544254830593,dual_cluster
15,0.9249999999999999,0.05,3.0,0.9516836133245214,dual_cluster
15,0.95,0.05,3.0,0.9539658650975511,dual_cluster
15,0.975,0.05,3.0,0.9561088737702395,dual_cluster
15,1.0,0.05,3.0,0.9581205378129384,dual_cluster
15,1.025,0.05,3.0,0.9600087917759004,dual_cluster
15,1.0499999999999998,0.05,3.0,0.9617814606326623,dual_cluster
15,1.075,0.05,3.0,0.9634461451495095,dual_cluster
15,1.1,0.05,3.0,0.9650101385025452,dual_cluster
15,1.125,0.05,3.0,0.9664803707414845,dual_cluster
15,1.15,0.05,3.0,0.9678633762639743,dual_cluster
15,1.1749999999999998,0.05,3.0,0.9691652792887713,dual_cluster
15,1.2,0.05,3.0,0.97039179277783,dual_cluster
16,0.4,0.05,3.0,0.8881740938027656,dual_cluster
16,0.42500000000000004,0.05,3.0,0.9261179120738827,absorbed
16,0.45,0.05,3.0,0.9301737597112852,dual_cluster
16,0.47500000000000003,0.05,3.0,0.9428250136067061,dual_cluster
16,0.5,0.05,3.0,0.9473824842336149,dual_cluster
16,0.525,0.05,3.0,0.8583627004450666,dual_cluster
16,0.55,0.05,3.0,0.8665510013496828,dual_cluster
16,0.575,0.05,3.0,0.9136823479303287,dual_cluster
16,0.6,0.05,3.0,0.9160614501277009,dual_cluster
16,0.625,0.05,3.0,0.9149892865293011,dual_cluster
16,0.65,0.05,3.0,0.9195696600084066,dual_cluster
16,0.675,0.05,3.0,0.9238929454598624,dual_cluster
16,0.7,0.05,3.0,0.9279873003543885,dual_cluster
16,0.725,0.05,3.0,0.9318658896540236,dual_cluster
16,0.75,0.05,3.0,0.935535427206054,dual_cluster
16,0.7749999999999999,0.05,3.0,0.9389996586102366,dual_cluster
16,0.8,0.05,3.0,0.9422618089357063,dual_cluster
16,0.825,0.05,3.0,0.9453260313194126,dual_cluster
16,0.85,0.05,3.0,0.9481980355091285,dual_cluster
16,0.875,0.05,3.0,0.9508851469714178,dual_cluster
16,0.8999999999999999,0.05,3.0,0.9533960405121469,dual_cluster
16,0.9249999999999999,0.05,3.0,0.9557403379627774,dual_cluster
16,0.95,0.05,3.0,0.9579281924914111,dual_cluster
16,0.975,0.05,3.0,0.9599699247215363,dual_cluster
16,1.0,0.05,3.0,0.9618757359398834,dual_cluster
16,1.025,0.05,3.0,0.963655500207188,dual_cluster
16,1.0499999999999998,0.05,3.0,0.9653186257305352,dual_cluster
16,1.075,0.05,3.0,0.9668739718564906,dual_cluster
16,1.1,0.05,3.0,0.9683298080478675,dual_cluster
16,1.125,0.05,3.0,0.9696938030013257,dual_cluster
16,1.15,0.05,3.0,0.9709730343994315,dual_cluster
16,1.1749999999999998,0.05,3.0,0.9721740120502378,dual_cluster
16,1.2,0.05,3.0,0.9733027090966908,dual_cluster
17,0.4,0.05,3.0,0.8744341760322266,dual_cluster
17,0.42500000000000004,0.05,3.0,0.910939210767622,dual_cluster
17,0.45,0.05,3.0,0.8832057926905332,dual_cluster
17,0.47500000000000003,0.05,3.0,0.8542983048024057,dual_cluster
17,0.5,0.05,3.0,0.9337112719901386,dual_cluster
17,0.525,0.05,3.0,0.8528033170220704,dual_cluster
17,0.55,0.05,3.0,0.923341966840278,dual_cluster
17,0.575,0.05,3.0,0.9016227891766838,dual_cluster
17,0.6,0.05,3.0,0.8838894254186598,dual_cluster
17,0.625,0.05,3.0,0.8998920043872624,dual_cluster
17,0.65,0.05,3.0,0.9142712218006618,dual_cluster
17,0.675,0.05,3.0,0.9186465663136951,dual_cluster
17,0.7,0.05,3.0,0.9226900272340646,dual_cluster
17,0.725,0.05,3.0,0.926507031870465,dual_cluster
17,0.75,0.05,3.0,0.9301197372283906,dual_cluster
17,0.7749999999999999,0.05,3.0,0.9335430368578859,dual_cluster
17,0.8,0.05,3.0,0.9367870681624882,dual_cluster
17,0.825,0.05,3.0,0.939859147942973,dual_cluster
17,0.85,0.05,3.0,0.9427651930060349,dual_cluster
17,0.875,0.05,3.0,0.9455106756063277,dual_cluster
17,0.8999999999999999,0.05,3.0,0.9481011891199803,dual_cluster
17,0.9249999999999999,0.05,3.0,0.9505427159462267,dual_cluster
17,0.95,0.05,3.0,0.952841690608777,dual_cluster
17,0.975,0.05,3.0,0.9550049389711274,dual_cluster
17,1.0,0.05,3.0,0.9570395557040052,dual_cluster
17,1.025,0.05,3.0,0.9589527625379629,dual_cluster
17,1.0499999999999998,0.05,3.0,0.9607517730655145,dual_cluster
17,1.075,0.05,3.0,0.9624436773430034,dual_cluster
17,1.1,0.05,3.0,0.9640353511943959,dual_cluster
17,1.125,0.05,3.0,0.9655333901354849,dual_cluster
17,1.15,0.05,3.0,0.9669440652499571,dual_cluster
17,1.1749999999999998,0.05,3.0,0.9682732973062905,dual_cluster
17,1.2,0.05,3.0,0.9695266452648511,dual_cluster
18,0.4,0.05,3.0,0.8000203877363473,dual_cluster
18,0.42500000000000004,0.05,3.0,0.8089115974666292,dual_cluster
18,0.45,0.05,3.0,0.831767614901881,dual_cluster
18,0.47500000000000003,0.05,3.0,0.8732343595026435,dual_cluster
18,0.5,0.05,3.0,0.9265312849314327,dual_cluster
18,0.525,0.05,3.0,0.8653396821122242,dual_cluster
18,0.55,0.05,3.0,0.8733852431308344,dual_cluster
18,0.575,0.05,3.0,0.9039807284342429,dual_cluster
18,0.6,0.05,3.0,0.9075193701675943,dual_cluster
18,0.625,0.05,3.0,0.9041471846340866,dual_cluster
18,0.65,0.05,3.0,0.9114752753015449,dual_cluster
18,0.675,0.05,3.0,0.9162285174279774,dual_cluster
18,0.7,0.05,3.0,0.9206843927509845,dual_cluster
18,0.725,0.05,3.0,0.9248778012252664,dual_cluster
18,0.75,0.05,3.0,0.9288309703729613,dual_cluster
18,0.7749999999999999,0.05,3.0,0.9325587040788994,dual_cluster
18,0.8,0.05,3.0,0.936071474660102,dual_cluster
18,0.825,0.05,3.0,0.9393776651868403,dual_cluster
18,0.85,0.05,3.0,0.9424850368052842,dual_cluster
18,0.875,0.05,3.0,0.9454015519683201,dual_cluster
18,0.8999999999999999,0.05,3.0,0.9481357201363273,dual_cluster
18,0.9249999999999999,0.05,3.0,0.9506966326729512,dual_cluster
18,0.95,0.05,3.0,0.953093826482436,dual_cluster
18,0.975,0.05,3.0,0.9553370771449244,dual_cluster
18,1.0,0.05,3.0,0.9574361848120828,dual_cluster
18,1.025,0.05,3.0,0.9594007866050803,dual_cluster
18,1.0499999999999998,0.05,3.0,0.9612402091987919,dual_cluster
18,1.075,0.05,3.0,0.9629633633291295,dual_cluster
18,1.1,0.05,3.0,0.9645786758520192,dual_cluster
18,1.125,0.05,3.0,0.9660940525758197,dual_cluster
18,1.15,0.05,3.0,0.9675168647705092,dual_cluster
18,1.1749999999999998,0.05,3.0,0.9688539529604488,dual_cluster
18,1.2,0.05,3.0,0.9701116426978945,dual_cluster
19,0.4,0.05,3.0,0.8805131415210227,dual_cluster
19,0.42500000000000004,0.05,3.0,0.8209833651845363,dual_cluster
19,0.45,0.05,3.0,0.8972258092231762,dual_cluster
19,0.47500000000000003,0.05,3.0,0.8613491547112626,dual_cluster
19,0.5,0.05,3.0,0.9138424298617582,dual_cluster
19,0.525,0.05,3.0,0.8559272436477466,dual_cluster
19,0.55,0.05,3.0,0.9324024779955085,dual_cluster
19,0.575,0.05,3.0,0.8751152505050747,dual_cluster
19,0.6,0.05,3.0,0.892965446418788,dual_cluster
19,0.625,0.05,3.0,0.9118958719159206,dual_cluster
19,0.65,0.05,3.0,0.9168259518724565,dual_cluster
19,0.675,0.05,3.0,0.921210363259703,dual_cluster
19,0.7,0.05,3.0,0.9253480945378436,dual_cluster
19,0.725,0.05,3.0,0.9292613390468757,dual_cluster
19,0.75,0.05,3.0,0.932963619025124,dual_cluster
19,0.7749999999999999,0.05,3.0,0.9364633141716752,dual_cluster
19,0.8,0.05,3.0,0.9397663076049318,dual_cluster
19,0.825,0.05,3.0,0.9428778084140569,dual_cluster
19,0.85,0.05,3.0,0.9458034339970468,dual_cluster
19,0.875,0.05,3.0,0.9485497053741849,dual_cluster
19,0.8999999999999999,0.05,3.0,0.9511241369013246,dual_cluster
19,0.9249999999999999,0.05,3.0,0.9535350881041665,dual_cluster
19,0.95,0.05,3.0,0.9557915072564623,dual_cluster
19,0.975,0.05,3.0,0.9579026525794156,dual_cluster
19,1.0,0.05,3.0,0.9598778394165608,dual_cluster
19,1.025,0.05,3.0,0.9617262348348793,dual_cluster
19,1.0499999999999998,0.05,3.0,0.9634567044089405,dual_cluster
19,1.075,0.05,3.0,0.965077707038893,dual_cluster
19,1.1,0.05,3.0,0.9665972298666418,dual_cluster
19,1.125,0.05,3.0,0.9680227545382343,dual_cluster
19,1.15,0.05,3.0,0.9693612467444339,dual_cluster
19,1.1749999999999998,0.05,3.0,0.970619162261197,dual_cluster
19,1.2,0.05,3.0,0.9718024641180202,dual_cluster
0,0.4,0.1,1.0,0.8802948550707849,dual_cluster
0,0.42500000000000004,0.1,1.0,0.7247855770531038,dual_cluster
0,0.45,0.1,1.0,0.890517203656831,dual_cluster
0,0.47500000000000003,0.1,1.0,0.7589954636980759,dual_cluster
0,0.5,0.1,1.0,0.877305600633327,dual_cluster
0,0.525,0.1,1.0,0.9227453450268527,dual_cluster
0,0.55,0.1,1.0,0.8512449997719419,dual_cluster
0,0.575,0.1,1.0,0.7823703541924901,dual_cluster
0,0.6,0.1,1.0,0.9378691275440298,dual_cluster
0,0.625,0.1,1.0,0.829586295877712,dual_cluster
0,0.65,0.1,1.0,0.8693619372887889,dual_cluster
0,0.675,0.1,1.0,0.8629444605573954,dual_cluster
0,0.7,0.1,1.0,0.8689102797775811,dual_cluster
0,0.725,0.1,1.0,0.8746834422590004,dual_cluster
0,0.75,0.1,1.0,0.8802787264713844,dual_cluster
0,0.7749999999999999,0.1,1.0,0.885698409503147,dual_cluster
0,0.8,0.1,1.0,0.8909383340404572,dual_cluster
0,0.825,0.1,1.0,0.8959906699522384,dual_cluster
0,0.85,0.1,1.0,0.9008463211778368,dual_cluster
0,0.875,0.1,1.0,0.9054968389330227,dual_cluster
0,0.8999999999999999,0.1,1.0,0.9099357575752086,dual_cluster
0,0.9249999999999999,0.1,1.0,0.9141593502270269,dual_cluster
0,0.95,0.1,1.0,0.918166879924382,dual_cluster
0,0.975,0.1,1.0,0.9219604714362509,dual_cluster
0,1.0,0.1,1.0,0.9255447418418262,dual_cluster
0,1.025,0.1,1.0,0.9289263124642082,dual_cluster
0,1.0499999999999998,0.1,1.0,0.9321132946276431,dual_cluster
0,1.075,0.1,1.0,0.9351148090461272,dual_cluster
0,1.1,0.1,1.0,0.9379405708143154,dual_cluster
0,1.125,0.1,1.0,0.9406005517415792,dual_cluster
0,1.15,0.1,1.0,0.9431047189606339,dual_cluster
0,1.1749999999999998,0.1,1.0,0.945462841806987,dual_cluster
0,1.2,0.1,1.0,0.947684356078461,dual_cluster
1,0.4,0.1,1.0,0.7696883279918708,dual_cluster
1,0.42500000000000004,0.1,1.0,0.8603925876764517,dual_cluster
1,0.45,0.1,1.0,0.9078380640792802,dual_cluster
1,0.47500000000000003,0.1,1.0,0.7612775085484695,dual_cluster
1,0.5,0.1,1.0,0.9294322044782589,dual_cluster
1,0.525,0.1,1.0,0.7824890102045587,dual_cluster
1,0.55,0.1,1.0,0.9517569891738087,absorbed
1,0.575,0.1,1.0,0.8304198071867498,dual_cluster
1,0.6,0.1,1.0,0.9440633484235297,dual_cluster
1,0.625,0.1,1.0,0.8084170731015963,dual_cluster
1,0.65,0.1,1.0,0.8472989247689169,dual_cluster
1,0.675,0.1,1.0,0.8637674350354829,dual_cluster
1,0.7,0.1,1.0,0.8695502282511602,dual_cluster
1,0.725,0.1,1.0,0.8751777164525738,dual_cluster
1,0.75,0.1,1.0,0.8806373404411132,dual_cluster
1,0.7749999999999999,0.1,1.0,0.8859326203672147,dual_cluster
1,0.8,0.1,1.0,0.8910603866326952,dual_cluster
1,0.825,0.1,1.0,0.8960134405167977,dual_cluster
1,0.85,0.1,1.0,0.9007828767363713,dual_cluster
1,0.875,0.1,1.0,0.905359985138215,dual_cluster
1,0.8999999999999999,0.1,1.0,0.909737639324685,dual_cluster
1,0.9249999999999999,0.1,1.0,0.9139111477743528,dual_cluster
1,0.95,0.1,1.0,0.9178786173208809,dual_cluster
1,0.975,0.1,1.0,0.9216409319951525,dual_cluster
1,1.0,0.1,1.0,0.9252014713071287,dual_cluster
1,1.025,0.1,1.0,0.9285656850181969,dual_cluster
1,1.0499999999999998,0.1,1.0,0.9317406176247481,dual_cluster
1,1.075,0.1,1.0,0.9347344465887298,dual_cluster
1,1.1,0.1,1.0,0.937556071650321,dual_cluster
1,1.125,0.1,1.0,0.9402147720077458,dual_cluster
1,1.15,0.1,1.0,0.9427199343530983,dual_cluster
1,1.1749999999999998,0.1,1.0,0.9450808466887706,dual_cluster
1,1.2,0.1,1.0,0.9473065489619653,dual_cluster
2,0.4,0.1,1.0,0.7831498352804668,dual_cluster
2,0.42500000000000004,0.1,1.0,0.6988914772101879,dual_cluster
2,0.45,0.1,1.0,0.8879061984792679,dual_cluster
2,0.47500000000000003,0.1,1.0,0.9135427555254534,dual_cluster
2,0.5,0.1,1.0,0.919793139153802,dual_cluster
2,0.525,0.1,1.0,0.9364408020530663,absorbed
2,0.55,0.1,1.0,0.8794302781354892,dual_cluster
2,0.575,0.1,1.0,0.7575095770683097,dual_cluster
2,0.6,0.1,1.0,0.7803897039429111,dual_cluster
2,0.625,0.1,1.0,0.7924817710671885,dual_cluster
2,0.65,0.1,1.0,0.8608917794819244,dual_cluster
2,0.675,0.1,1.0,0.8574192930110859,dual_cluster
2,0.7,0.1,1.0,0.8636470891588807,dual_cluster
2,0.725,0.1,1.0,0.8699088861643728,dual_cluster
2,0.75,0.1,1.0,0.8759528578947935,dual_cluster
2,0.7749999999999999,0.1,1.0,0.8817866377673605,dual_cluster
2,0.8,0.1,1.0,0.8874089219047756,dual_cluster
2,0.825,0.1,1.0,0.8928132426261016,dual_cluster
2,0.85,0.1,1.0,0.8979911840954866,dual_cluster
2,0.875,0.1,1.0,0.9029348813640447,dual_cluster
2,0.8999999999999999,0.1,1.0,0.9076387060374902,dual_cluster
2,0.9249999999999999,0.1,1.0,0.912100164369143,dual_cluster
2,0.95,0.1,1.0,0.9163201409235887,dual_cluster
2,0.975,0.1,1.0,0.9203026773310645,dual_cluster
2,1.0,0.1,1.0,0.9240544782919539,dual_cluster
2,1.025,0.1,1.0,0.9275843035081347,dual_cluster
2,1.0499999999999998,0.1,1.0,0.9309023565590948,dual_cluster
2,1.075,0.1,1.0,0.9340197361770177,dual_cluster
2,1.1,0.1,1.0,0.9369479799584696,dual_cluster
2,1.125,0.1,1.0,0.9396987069593182,dual_cluster
2,1.15,0.1,1.0,0.9422833521108558,dual_cluster
2,1.1749999999999998,0.1,1.0,0.94471297911542,dual_cluster
2,1.2,0.1,1.0,0.9469981567424007,dual_cluster
3,0.4,0.1,1.0,0.6931178804635127,dual_cluster
3,0.42500000000000004,0.1,1.0,0.7685130335068897,dual_cluster
3,0.45,0.1,1.0,0.7743504735060971,dual_cluster
3,0.47500000000000003,0.1,1.0,0.7375181015262273,dual_cluster
3,0.5,0.1,1.0,0.7789376597982123,dual_cluster
3,0.525,0.1,1.0,0.8577946173255452,dual_cluster
3,0.55,0.1,1.0,0.9244609576216696,dual_cluster
3,0.575,0.1,1.0,0.9382992540548974,dual_cluster
3,0.6,0.1,1.0,0.8998490475026488,dual_cluster
3,0.625,0.1,1.0,0.8915805294847021,dual_cluster
3,0.65,0.1,1.0,0.8548943296480119,dual_cluster
3,0.675,0.1,1.0,0.8611981709098098,dual_cluster
3,0.7,0.1,1.0,0.8676744130842875,dual_cluster
3,0.725,0.1,1.0,0.8739135912364737,dual_cluster
3,0.75,0.1,1.0,0.879928314388068,dual_cluster
3,0.7749999999999999,0.1,1.0,0.8857207477261109,dual_cluster
3,0.8,0.1,1.0,0.8912865659474906,dual_cluster
3,0.825,0.1,1.0,0.8966184084692115,dual_cluster
3,0.85,0.1,1.0,0.90170866841924,dual_cluster
3,0.875,0.1,1.0,0.9065514864812939,dual_cluster
3,0.8999999999999999,0.1,1.0,0.9111439267331433,dual_cluster
3,0.9249999999999999,0.1,1.0,0.9154864311365708,dual_cluster
3,0.95,0.1,1.0,0.9195827295233159,dual_cluster
3,0.975,0.1,1.0,0.923439405290238,dual_cluster
3,1.0,0.1,1.0,0.9270652945395493,dual_cluster
3,1.025,0.1,1.0,0.930470850548259,dual_cluster
3,1.0499999999999998,0.1,1.0,0.933667556213766,dual_cluster
3,1.075,0.1,1.0,0.9366674262091585,dual_cluster
3,1.1,0.1,1.0,0.9394826119342594,dual_cluster
3,1.125,0.1,1.0,0.9421251051223878,dual_cluster
3,1.15,0.1,1.0,0.9446065273587503,dual_cluster
3,1.1749999999999998,0.1,1.0,0.9469379897930658,dual_cluster
3,1.2,0.1,1.0,0.9491300075784396,dual_cluster
4,0.4,0.1,1.0,0.7154222811466051,dual_cluster
4,0.42500000000000004,0.1,1.0,0.8706950315969091,dual_cluster
4,0.45,0.1,1.0,0.7511941187698529,dual_cluster
4,0.47500000000000003,0.1,1.0,0.9044834765251916,dual_cluster
4,0.5,0.1,1.0,0.7895947682252977,dual_cluster
4,0.525,0.1,1.0,0.7982574738073127,dual_cluster
4,0.55,0.1,1.0,0.9409736160861795,dual_cluster
4,0.575,0.1,1.0,0.86011086163812,dual_cluster
4,0.6,0.1,1.0,0.7828726101511275,dual_cluster
4,0.625,0.1,1.0,0.8854169155165937,dual_cluster
4,0.65,0.1,1.0,0.8627238839742191,dual_cluster
4,0.675,0.1,1.0,0.8641624176210464,dual_cluster
4,0.7,0.1,1.0,0.8701339556566213,dual_cluster
4,0.725,0.1,1.0,0.8758898145109165,dual_cluster
4,0.75,0.1,1.0,0.8814672859474795,dual_cluster
4,0.7749999999999999,0.1,1.0,0.8868685243604042,dual_cluster
4,0.8,0.1,1.0,0.8920891284370159,dual_cluster
