delta,T_global,T_local,dT_global,dT_local,local_global_ratio
0.38814691151919867,0.041945098039215686,0.9620543593363925,0.1857723492081389,0.3902354086663138,22.936037923595745
0.39312186978297164,0.0428734693877551,0.9638192728556301,0.18506452245327765,0.37249743554512804,22.480552346689773
0.39809682804674457,0.043786474589835936,0.9657606777267914,0.18728452454807432,0.4611873011510994,22.056141463167062
0.40307178631051754,0.04473693477390956,0.9684080480056477,0.19494192307795633,0.44344932802991366,21.646723292504614
0.40804674457429047,0.04572613045218087,0.9701729615248853,0.20076540683387467,0.3902354086663138,21.21703612203673
0.41302170283806344,0.04673453381352541,0.9722908577479703,0.20099062443769355,0.4257113549087137,20.80454812339607
0.4179966611018364,0.047725970388155264,0.9744087539710554,0.1997358406449825,0.3015455430603282,20.416740530285505
0.42297161936560934,0.0487218887555022,0.9752912107306742,0.19951062304116274,0.28380756993912826,20.017516472419878
0.4279465776293823,0.04971108443377351,0.9772326156018355,0.20124801598491793,0.3547594624239281,19.658243764602076
0.43292153589315524,0.050724289715886356,0.9788210377691493,0.20713584762764103,0.2660695968179283,19.296889976215716
0.4378964941569282,0.05177206882753101,0.9798799858806918,0.21147932998702856,0.31928351618152817,18.92680760247343
0.44287145242070114,0.052828491396558624,0.9819978821037769,0.21633759544086129,0.37249743554511383,18.588414246630308
0.4478464106844741,0.05392460984393758,0.9835863042710907,0.21440715883668826,0.1951177043331569,18.240026346369003
0.4528213689482471,0.05496182472989196,0.9839392869749383,0.21102889477938813,0.1596417580907854,17.902231081491106
0.45779632721202,0.05602432973189276,0.9851747264384045,0.21196193913807093,0.2660695968179283,17.58476596066401
0.462771285475793,0.057070828331332535,0.9865866572537946,0.21469672432731546,0.2660695968179425,17.287056909810914
0.4677462437395659,0.05816054421768708,0.9878220967172608,0.22019846864920378,0.17737973121195694,16.98440257058077
0.4727212020033389,0.05926178471388555,0.9883515707730322,0.2199410771019803,0.14190378496957123,16.67772200153555
0.47769616026711187,0.06034893957583033,0.9892340275326509,0.21842890176204843,0.1596417580907712,16.391904058059666
0.4826711185308848,0.06143513405362145,0.989939992940346,0.2217106439891392,0.07095189248478562,16.113580741539725
0.48764607679465777,0.06255494197679072,0.989939992940346,0.22634369183915215,0.05321391936358566,15.825128465591668
0.4926210350584307,0.06368723489395758,0.9904694669961172,0.22917499885860337,0.08868986560597136,15.552087771518078
0.49759599332220367,0.06483521408563425,0.9908224496999647,0.22698717070720775,0.10642783872718553,15.282165157830557
0.5025709515859766,0.06594573829531812,0.9915284151076598,0.22808108478290734,0.12416581184838549,15.035519212286296
0.5075459098497496,0.0671046018407363,0.992057889163431,0.23081586997215275,0.08868986560598557,14.783753452824982
0.5125208681135225,0.06824233693477391,0.9924108718672785,0.2293680425190221,0.035475946242399914,14.542451452326812
0.5174958263772954,0.06938679471788715,0.9924108718672785,0.23351848121798824,0.08868986560597136,14.302589936633085
0.5224707846410684,0.07056582633053221,0.9932933286268972,0.2331002199537524,0.15964175809075698,14.076124099706348
0.5274457429048414,0.07170612244897959,0.9939992940345923,0.23075152208534355,0.10642783872718553,13.862125856015206
0.5324207011686144,0.07286178471388556,0.9943522767384398,0.2381837030114058,0.07095189248479983,13.647102944884937
0.5373956594323873,0.07407603041216487,0.9947052594422874,0.23905239948328472,0.08868986560598557,13.428166357020872
0.5423706176961602,0.07524033613445379,0.9952347334980586,0.2347410910673,0.12416581184837128,13.227409453881005
0.5473455759599332,0.07641168467386955,0.9959406989057537,0.2380228332943899,0.08868986560598557,13.033879610906352
0.5523205342237062,0.07760864345738296,0.9961171902576774,0.2400819656721742,0.08868986560598557,12.835132092015922
0.5572954924874791,0.07880048019207683,0.9968231556653724,0.23972805229474492,0.12416581184837128,12.64996296006836
0.562270450751252,0.07999391756702681,0.9973526297211437,0.2442002304277393,0.10642783872717132,12.467855807730169
0.5672454090150251,0.08123025210084034,0.9978821037769149,0.2467741458999697,0.0709518924847714,12.284611680610452
0.572220367278798,0.08244929971988796,0.9980585951288387,0.24709588533399973,0.05321391936358566,12.105119127992939
0.5771953255425709,0.08368883553421369,0.9984115778326862,0.24912284376837945,0.07095189248478562,11.930045046743604
0.582170283806344,0.0849280512204882,0.9987645605365337,0.25005588812706314,0.05321391936359987,11.760125732116057
0.5871452420701169,0.08617687074829931,0.9989410518884575,0.24899414799476816,0.05321391936358566,11.591753601800068
0.5921202003338898,0.08740552220888355,0.9992940345923049,0.24413588254093632,0.0354759462423857,11.432847826298334
0.5970951585976627,0.08860600240096038,0.9992940345923049,0.24320283818225263,0.05321391936357145,11.277949659327751
0.6020701168614357,0.08982537014805922,0.9998235086480762,0.2425915332575972,0.07095189248478562,11.130747438057494
0.6070450751252087,0.09101976790716286,1.0,0.24429675225795222,0.017737973121199957,10.986624367356844
0.6120200333889816,0.09225610244097639,1.0,0.2522758902218598,0.0,10.839391363186841
0.6169949916527546,0.09352989195678271,1.0,0.25060284516491116,0.0,10.691769006448434
0.6219699499165275,0.09474957983193277,1.0,0.24812545152289367,0.0,10.554136511990919
0.6269449081803005,0.09599871948779512,1.0,0.2532089345805417,0.0,10.416805612986701
0.6319198664440735,0.09726898759503802,1.0,0.2563941549774249,0.0,10.280769078869419
0.6368948247078464,0.09854981992797118,1.0,0.2580672000343771,0.0,10.147151975831994
0.6418697829716193,0.09983673469387755,1.0,0.2619280732427214,0.0,10.016353229762878
0.6468447412353923,0.10115598239295719,1.0,0.2636011182996665,0.0,9.885722785186685
0.6518196994991653,0.102459543817527,1.0,0.2627324218277902,0.0,9.759949759106163
0.6567946577629382,0.10377014805922369,1.0,0.25964372326111906,0.0,9.636682790789507
0.6617696160267111,0.10504297719087635,1.0,0.25906459227986467,0.0,9.519912960795788
0.6667445742904842,0.10634781912765107,1.0,0.26150981197847933,0.0,9.403107728985804
0.6717195325542571,0.10764497799119647,1.0,0.26160633380869314,0.0,9.289797059383327
0.67669449081803,0.10895078031212485,1.0,0.2634402485826559,0.0,9.178456520780996
0.6816694490818029,0.11026618647458984,1.0,0.26649677320592424,0.0,9.068963314791374
0.686644407345576,0.11160240096038415,1.0,0.26627155560210625,0.0,8.960380703233913
0.6916193656093489,0.1129155662264906,1.0,0.26524198941321764,0.0,8.85617486958494
0.6965943238731218,0.11424153661464585,1.0,0.26273242182778844,0.0,8.753383660910941
0.7015692821368948,0.1155297318927571,1.0,0.2678159048854436,0.0,8.655780495779831
0.7065442404006678,0.11690628251300521,1.0,0.27476547666046436,0.0,8.553860224652642
0.7115191986644407,0.11826362545018007,1.0,0.27206286541462177,0.0,8.455685306394244
0.7164941569282137,0.11961328531412566,1.0,0.2715480823201748,0.0,8.36027534377827
0.7214691151919866,0.12096550620248099,1.0,0.27084025556531444,0.0,8.266819454515622
0.7264440734557596,0.12230812324929972,1.0,0.2720306914712207,0.0,8.176071821179919
0.7314190317195325,0.12367218887555022,1.0,0.2734141710375404,0.0,8.085892301997562
0.7363939899833055,0.12502857142857143,1.0,0.27373591047156864,0.0,7.9981718464351
0.7413689482470784,0.12639583833533413,1.0,0.27614895622678937,0.0,7.9116528927713015
0.7463439065108514,0.12777623049219689,1.0,0.2745402590566428,0.0,7.826181725254985
0.7513188647746244,0.12912749099639856,1.0,0.2761489562267858,0.0,7.744284290538028
0.7562938230383973,0.13052388955582234,1.0,0.27756460973651365,0.0,7.6614327339082315
0.7612687813021702,0.1318892356942777,1.0,0.2769211308684536,0.0,7.582119910968497
0.7662437395659433,0.13327923169267708,1.0,0.2790767850764446,0.0,7.5030444526110225
0.7712186978297162,0.13466602641056422,1.0,0.27682460903824513,0.0,7.42577787920497
0.7761936560934891,0.13603361344537815,1.0,0.2800741773219375,0.0,7.351124289597233
0.781168614357262,0.13745274109643857,1.0,0.28284113645457865,0.0,7.275227776639154
0.7861435726210351,0.13884785914365746,1.0,0.28171504843548156,0.0,7.202127610519083
0.791118530884808,0.14025578231292518,1.0,0.2830341801150009,0.0,7.12983082415024
0.7960934891485809,0.1416640256102441,1.0,0.28541505192680816,0.0,7.058955127756071
0.801068447412354,0.1430956382553021,1.0,0.2894046209087655,0.0,6.988333202832247
0.8060434056761269,0.14454357743097238,1.0,0.29104549202231667,0.0,6.918328837388543
0.8110183639398998,0.14599151660664267,1.0,0.28814983711605535,0.0,6.84971307404378
0.8159933222036728,0.1474106442577031,1.0,0.2864124441722993,0.0,6.783770636344288
0.8209682804674457,0.14884129651860745,1.0,0.2905307089278679,0.0,6.718565501577612
0.8259432387312187,0.1503014005602241,1.0,0.2924289715886381,0.0,6.653297948473282
0.8309181969949916,0.15175094037615047,1.0,0.2906915786448785,0.0,6.589744996118405
0.8358931552587646,0.1531937575030012,1.0,0.290048099776822,0.0,6.527681129437726
0.8408681135225375,0.15463689475790315,1.0,0.29297592862648436,0.0,6.466762033508127
0.8458430717863105,0.15610884353741497,1.0,0.29532462649489055,0.0,6.405786996688164
0.8508180300500835,0.15757535014005603,1.0,0.29719071521225615,0.0,6.34617025512671
0.8557929883138564,0.1590658663465386,1.0,0.2993463694202525,0.0,6.286703885429539
0.8607679465776293,0.16055382152861145,1.0,0.2958394095893411,0.0,6.2284409706298725
0.8657429048414023,0.162009443777511,1.0,0.300086370118521,0.0,6.1724796819456325
0.8707178631051753,0.16353965586234495,1.0,0.30523420106298005,0.0,6.114724864296662
0.8756928213689482,0.1650464985994398,1.0,0.3048802876855419,0.0,6.058898604246999
0.8806677796327211,0.16657318927571027,1.0,0.30671420245950287,0.0,6.003367074546492
0.8856427378964942,0.1680982793117247,1.0,0.308548117233471,0.0,5.948900869744066
0.8906176961602671,0.16964321728691475,1.0,0.30729333344075727,0.0,5.89472432787405
0.89559265442404,0.17115582232893156,1.0,0.30430115670429103,0.0,5.842629169098173
0.900567612687813,0.17267098839535813,1.0,0.3041081130438741,0.0,5.791360837700995
0.905542570951586,0.17418167266906762,1.0,0.3131811650834848,0.0,5.741132144826319
0.9105175292153589,0.17578711484593837,1.0,0.3239272621800424,0.0,5.688699088533368
0.9154924874791318,0.1774047218887555,1.0,0.3179107347637036,0.0,5.636828542968919
0.9204674457429048,0.178950300120048,1.0,0.31353507846091233,0.0,5.5881437434257135
0.9254424040066778,0.18052436974789915,1.0,0.31700986434842804,0.0,5.539418314527241
0.9304173622704507,0.1821045218087235,1.0,0.31572290661230795,0.0,5.491351835021244
0.9353923205342237,0.18366578631452582,1.0,0.31691334251821246,0.0,5.44467219543824
0.9403672787979966,0.1852577831132453,1.0,0.3204846502359331,0.0,5.397883874000128
0.9453422370617696,0.1868545818327331,1.0,0.32013073685849847,0.0,5.351755307210885
0.9503171953255426,0.18844305722288915,1.0,0.318747257292177,0.0,5.30664283809197
0.9552921535893155,0.19002609043617447,1.0,0.3194550840470427,0.0,5.262435267202836
0.9602671118530884,0.19162160864345737,1.0,0.3185220396883608,0.0,5.218618124956146
0.9652420701168614,0.1931953581432573,1.0,0.32042030234912744,0.0,5.176107798917636
0.9702170283806344,0.19480976390556223,1.0,0.327305526237339,0.0,5.133212935285775
0.9751919866444073,0.19645202080832333,1.0,0.32814204876581954,0.0,5.090301417544042
0.9801669449081802,0.19807474989996,1.0,0.32926813678491484,0.0,5.048599079413514
0.9851419031719533,0.19972821128451382,1.0,0.33232466140818673,0.0,5.006803964090456
0.9901168614357262,0.2013813525410164,1.0,0.3351881423710452,0.0,4.965703067250602
0.9950918196994991,0.20306330532212885,1.0,0.33319335788006654,-1.4210854715202004e-14,4.924572651930653
1.000066777963272,0.20469659863945577,1.0,0.3319064001439571,0.0,4.885279025868716
1.005041736227045,0.20636574629851942,1.0,0.33386901069151875,0.0,4.845765433152094
1.010016694490818,0.20801856742697078,1.0,0.3322924874647839,0.0,4.807263180249863
1.0149916527545908,0.2096720288115246,1.0,0.33267857478562135,0.0,4.76935338332089
1.0199666110183638,0.21132869147659064,1.0,0.3384698845981262,0.0,4.731965134562773
1.0249415692821369,0.21303977591036413,1.0,0.3387594500887552,0.0,4.693959124425418
1.02991652754591,0.21469931972789116,1.0,0.33596031701271656,0.0,4.657676611492738
1.0348914858096827,0.21638255302120848,1.0,0.3422985838630801,0.0,4.62144468691053
1.0398664440734557,0.21810516206482594,1.0,0.34216988808945814,0.0,4.58494421009062
1.0448414023372288,0.21978711484593838,1.0,0.33879162403216156,0.0,4.549857259380098
1.0498163606010016,0.22147611044417767,1.0,0.33949945078702726,0.0,4.515159662116456
1.0547913188647746,0.22316510604241696,1.0,0.3388881458623665,0.0,4.480987273207175
1.0597662771285477,0.22484801920768308,1.0,0.34081858246654306,0.0,4.447448563361993
1.0647412353923205,0.2265562224889956,1.0,0.340464669089112,0.0,4.413915402604193
1.0697161936560935,0.22823561424569827,1.0,0.34101162612696356,0.0,4.381437153464965
1.0746911519198663,0.22994925970388155,1.0,0.3465133704488572,0.0,4.348785472446207
1.0796661101836393,0.23168339335734295,1.0,0.35159685350649994,0.0,4.316235123756254
1.0846410684474124,0.23344761904761904,1.0,0.35487859573359515,0.0,4.283616187989556
1.0896160267111852,0.23521440576230493,1.0,0.3529159851860264,0.0,4.251440283851264
1.0945909849749582,0.2369591036414566,1.0,0.3547498999599803,0.0,4.220137503191701
1.0995659432387312,0.23874413765506203,1.0,0.3585785992249235,0.0,4.188584523255611
1.104540901502504,0.2405269307723089,1.0,0.35787077247006494,0.0,4.157538604051928
1.109515859766277,0.24230492196878753,1.0,0.35751685909262676,0.0,4.127031311930241
1.1144908180300501,0.244084193677471,1.0,0.3548785957335987,0.0,4.096946979374602
1.119465776293823,0.2458359343737495,1.0,0.35320555067664827,0.0,4.06775357128905
1.124440734557596,0.24759855942376952,1.0,0.3555864224884502,0.0,4.038795711603804
1.129415692821369,0.24937398959583834,1.0,0.3578707724700614,0.0,4.010041310325527
1.1343906510851418,0.251159343737495,1.0,0.36066990554611067,0.0,3.981536124115586
1.1393656093489148,0.25296262505002,1.0,0.36182816750861235,0.0,3.953153157713569
1.1443405676126879,0.2547595038015206,1.0,0.3636299083391812,0.0,3.9252706379075275
1.1493155258764607,0.25658071228491397,1.0,0.3634046907353543,0.0,3.8974090885271755
1.1542904841402337,0.258375350140056,1.0,0.3718342639069121,0.0,3.870338248048569
1.1592654424040065,0.26028043217286917,1.0,0.37389339628469287,0.0,3.8420099108174024
1.1642404006677796,0.26209555822328934,1.0,0.3694855660384917,0.0,3.8154023165400663
1.1692153589315526,0.26395678271308526,1.0,0.37225252517113816,0.0,3.7884989721479374
1.1741903171953254,0.26579943977591036,1.0,0.37308904769961515,0.0,3.762235168151889
1.1791652754590984,0.267668987595038,1.0,0.37260643854856923,0.0,3.735957643000918
1.1841402337228715,0.26950684273709485,1.0,0.3734107871336505,0.0,3.710480928217116
1.1891151919866443,0.271384393757503,1.0,0.37334643924684485,0.0,3.6848102654478923
1.1940901502504173,0.2732216086434574,1.0,0.37254209066176003,0.0,3.6600326195464192
1.1990651085141903,0.27509115646258503,1.0,0.37238122094474946,0.0,3.6351586610746223
1.2040400667779632,0.2769267707082833,1.0,0.3725099167183714,0.0,3.6110629443384776
1.2090150250417362,0.2787975990396159,1.0,0.37723948639858307,0.0,3.5868314628416313
1.2139899833055092,0.28068027210884355,1.0,0.38151862087116584,0.0,3.5627726611730486
1.218964941569282,0.2825936774709884,1.0,0.38486471098507025,0.0,3.5386495867469003
1.223939899833055,0.284509643857543,1.0,0.38055340256907755,0.0,3.514819344755535
1.228914858096828,0.28638015206082434,1.0,0.373668178680866,0.0,3.4918621028862704
1.233889816360601,0.28822761104441774,1.0,0.37682122513435345,0.0,3.4694802360412775
1.238864774624374,0.2901294917967187,1.0,0.3803925328520634,0.0,3.4467368133007903
1.243839732888147,0.2920124849939976,1.0,0.3791699230027561,0.0,3.424511113011333
1.2488146911519198,0.2939022008803521,1.0,0.37659600753053013,0.0,3.4024923835364573
1.2537896494156928,0.2957595838335334,1.0,0.3792342708895653,0.0,3.3811245844964546
1.2587646076794656,0.297675550220088,1.0,0.3841247102868053,0.0,3.3593622293152547
1.2637395659432387,0.2995815926370548,1.0,0.3830951440979007,0.0,3.3379887969669317
1.2687145242070117,0.30148731492597036,1.0,0.3794916624367879,0.0,3.3168891375928973
1.2736894824707845,0.30335750300120046,1.0,0.37482644064337833,0.0,3.296440635575916
1.2786644407345575,0.3052168067226891,1.0,0.37563078922844184,0.0,3.2763595515517276
1.2836393989983306,0.3070949979991997,1.0,0.3784942701913039,0.0,3.2563213550049617
1.2886143572621034,0.3089827931172469,1.0,0.38367427507915863,0.0,3.236426177364961
1.2935893155258764,0.310912525010004,1.0,0.38447862366422214,0.0,3.216338743406441
1.2985642737896494,0.31280832332933173,1.0,0.38161514270137786,0.0,3.196845881070681
1.3035392320534223,0.3147095638255302,1.0,0.38155079481457577,0.0,3.177532922241866
1.3085141903171953,0.3166047218887555,1.0,0.37888035751212357,0.0,3.158512589560705
1.3134891485809683,0.3184793917567027,1.0,0.3809073159465157,0.0,3.1399205910438757
1.3184641068447411,0.32039471788715485,1.0,0.3864734081552115,0.0,3.1211500819817095
1.3234390651085142,0.32232476990796316,1.0,0.38499340675867444,0.0,3.102460913213529
1.3284140233722872,0.32422537014805924,1.0,0.38434992789062505,0.0,3.084274372308819
1.33338898163606,0.32614901960784315,1.0,0.3887255841934163,0.0,3.0660831088880336
1.338363939899833,0.32809315726290517,1.0,0.39001254192952217,0.0,3.0479148310877067
1.3433388981636059,0.3300296118447379,1.0,0.38750297434410896,0.0,3.0300311369346127
1.3483138564273789,0.33194877951180474,1.0,0.38711688702326086,0.0,3.012512958989319
1.353288814691152,0.3338813925570228,1.0,0.3883394968725682,0.0,2.9950755636351083
1.3582637729549247,0.335812725090036,1.0,0.3855725377399324,0.0,2.9778502280754435
1.3632387312186978,0.33771780712284916,1.0,0.3876960180045046,0.0,2.9610520348908853
1.3682136894824708,0.3396702681072429,1.0,0.39236123979793547,0.0,2.944031591497062
1.3731886477462436,0.341621768707483,1.0,0.38878993208022194,0.0,2.9272139295557005
1.3781636060100166,0.34353869547819127,1.0,0.39168558698646194,0.0,2.9108802390020214
1.3831385642737897,0.3455190076030412,1.0,0.39297254472258913,0.0,2.8941967822183514
1.3881135225375625,0.3474487394957983,1.0,0.38895080179723607,0.0,2.8781224000154793
1.3930884808013355,0.3493890356142457,1.0,0.3878568877215258,0.0,2.8621390429208615
1.3980634390651085,0.3513078831532613,1.0,0.38171166453157923,0.0,2.8465060078476543
1.4030383973288814,0.35318703481392555,1.0,0.3826768828336782,0.0,2.8313610111051895
1.4080133555926544,0.3551154861944778,1.0,0.38998036798611224,0.0,2.8159853311842147
1.4129883138564274,0.3570673069227691,1.0,0.38814645321215835,0.0,2.800592439050412
1.4179632721202002,0.3589775110044018,1.0,0.3860873208343776,0.0,2.7856898255326583
1.4229382303839733,0.360908843537415,1.0,0.3874386264572891,0.0,2.7707827555528746
1.4279131886477463,0.3628324929971989,1.0,0.3868916694194411,0.0,2.756092740590684
1.4328881469115191,0.3647583833533413,1.0,0.3857012335135508,0.0,2.7415408271269266
1.4378631051752921,0.3666701880752301,1.0,0.38367427507916574,0.0,2.7272465352291717
1.442838063439065,0.36857591036414566,1.0,0.38473601521145184,0.0,2.7131453029906916
1.447813021702838,0.3704982793117247,1.0,0.38962645460868117,0.0,2.6990678657339564
1.452787979966611,0.37245266106442576,1.0,0.39284384894897784,0.0,2.6849049679014723
1.4577629382303838,0.37440704281712683,1.0,0.38772819194792874,0.0,2.670889928981475
1.4627378964941569,0.37631052420968386,1.0,0.3889829757406318,0.0,2.6573798383666527
1.46771285475793,0.3782773909563826,1.0,0.39113862994862103,0.0,2.6435626973944775
1.4726878130217027,0.38020232092837136,1.0,0.3832560138149219,0.0,2.6301785784953062
1.4776627712854757,0.382090756302521,1.0,0.38463949338123626,0.0,2.6171792525863893
1.4826377295492488,0.3840294517807123,1.0,0.3873099306836849,0.0,2.6039669493136115
1.4876126878130216,0.38594445778311326,1.0,0.38946558489167415,0.0,2.591046405340438
1.4925876460767946,0.3879046018407363,1.0,0.39355167570383287,0.0,2.5779534330210767
