K,kick_strength,R_pre_mean_mean,R_pre_mean_std,R_post_mean_mean,R_post_mean_std,R_change_mean,R_change_std,cluster_change_mean,cluster_change_std,kick_distance_mean,kick_distance_std,recovery_similarity_mean,recovery_similarity_std,memory_loss_mean,memory_loss_std,core_overlap_mean,core_overlap_std,new_core_fraction_mean,new_core_fraction_std,irreversibility_score_mean,irreversibility_score_std,reversible_fraction,metastable_fraction,irreversible_fraction
0.7,0.0,0.7114909300727184,0.04496367111277284,0.7112152136024357,0.04526125525509218,0.0003067411819917598,0.00042241951132054536,0.1401333333333333,0.14366995966429977,0.0,0.0,0.9959607662875035,0.004437702278039354,0.004039233712496465,0.0044377022780393485,0.2758333333333333,0.33797102716753447,0.7241666666666666,0.3379710271675345,0.7633159190079943,0.34082349011600144,0.1,0.2,0.7
0.7,0.1,0.7114909300727184,0.04496367111277284,0.711232648599054,0.04525082542519034,0.00030189155653287945,0.00041277423879550125,0.12773333333333337,0.1175443477339959,0.0050052179181845294,0.0004168250027602328,0.9959934782973946,0.004408748566841099,0.004006521702605381,0.004408748566841092,0.4033333333333333,0.3726230712346919,0.5966666666666667,0.37262307123469185,0.6326819945917386,0.37360971627144846,0.25,0.25,0.5
0.7,0.2,0.7114909300727184,0.04496367111277284,0.7112613388003945,0.04522124609969413,0.00029928269716595344,0.000378659756065337,0.10600000000000001,0.08276762369528168,0.01987273902897569,0.0016425761674761917,0.9960610265118172,0.004355440258823058,0.003938973488182879,0.004355440258823061,0.485,0.39680375045388494,0.515,0.39680375045388494,0.5455137941624744,0.3945740236498601,0.4,0.2,0.4
0.7,0.3,0.7114909300727184,0.04496367111277284,0.711285237326948,0.04518985538096835,0.00028768446771211266,0.0003440896598472653,0.1102666666666667,0.09299573026732584,0.044165205345395635,0.0036050553681144697,0.9961488981994554,0.004279530098700175,0.0038511018005444988,0.0042795300987001905,0.6316666666666666,0.3090212808962898,0.3683333333333333,0.3090212808962898,0.3998230229174725,0.3093303939308194,0.5,0.3,0.2
0.7,0.4,0.7114909300727184,0.04496367111277284,0.7113106410315931,0.04516714018115493,0.0002618479263119922,0.0003105736080961878,0.11586666666666674,0.1029339423670738,0.07717671473485553,0.006190316533703958,0.996043254641396,0.004242402735626441,0.003956745358604003,0.004242402735626437,0.6900000000000001,0.29884768950163865,0.31,0.2988476895016387,0.34298887400684863,0.2966894691181914,0.6,0.25,0.15
0.7,0.5,0.7114909300727184,0.04496367111277284,0.711325633746392,0.045156092275801425,0.0002420867664184423,0.0002886152409898786,0.10533333333333335,0.08640825171771663,0.11796585834561298,0.009251582888256735,0.996003545879107,0.004282311625482733,0.003996454120892984,0.004282311625482727,0.7375,0.27278480475936034,0.2625,0.27278480475936034,0.2928903091458309,0.2634399559314025,0.65,0.25,0.1
0.7,0.6,0.7114909300727184,0.04496367111277284,0.7113252481214932,0.04516511602601612,0.0002384282426673323,0.00029595991690875735,0.1102666666666667,0.08285981962086529,0.16539907327823805,0.012620482702679164,0.9959963614175823,0.004361812876849212,0.004003638582417724,0.004361812876849236,0.7591666666666667,0.2352350448291867,0.24083333333333332,0.2352350448291867,0.27246324564308455,0.2296648650152999,0.65,0.25,0.1
0.7,0.7,0.7114909300727184,0.04496367111277284,0.7113219371383227,0.045175045740121766,0.00023934887071422884,0.00030842009286978674,0.11503333333333339,0.10110071985676242,0.21820165710832762,0.016119513763978195,0.9959919725198866,0.004396349489050372,0.004008027480113518,0.004396349489050392,0.7683333333333333,0.23637738683268322,0.23166666666666663,0.2363773868326832,0.2644928646977921,0.22937092962073188,0.7,0.2,0.1
0.7,0.8,0.7114909300727184,0.04496367111277284,0.7113336879851968,0.045154817577428494,0.0002261727644684741,0.0002728857038998274,0.10570000000000009,0.09847123247797301,0.27501336509577834,0.01957455219027117,0.9959380632045063,0.004384857968353233,0.004061936795493765,0.00438485796835325,0.7708333333333333,0.24482210990242698,0.22916666666666666,0.24482210990242698,0.2597101466532775,0.23726125029747946,0.7,0.2,0.1
0.7,0.9,0.7114909300727184,0.04496367111277284,0.7113365272878477,0.04514744764398188,0.00022154570712333842,0.0002618233629483908,0.10556666666666666,0.09792759588128219,0.3344453021287236,0.022826270986153887,0.9958923333998427,0.004346683246277356,0.0041076666001572445,0.00434668324627736,0.7925,0.2346750272633469,0.20750000000000002,0.2346750272633469,0.23805471969360475,0.22860143162631635,0.8,0.1,0.1
0.7,1.0,0.7114909300727184,0.04496367111277284,0.7113371591823775,0.04513924122054361,0.00021908501290094363,0.0002524960622909697,0.10276666666666665,0.10304924729672248,0.3951348454840403,0.02573953612169263,0.9958813186524246,0.004250873575293037,0.004118681347575337,0.004250873575293015,0.8108333333333333,0.2268056204631715,0.18916666666666668,0.2268056204631715,0.21903178593413392,0.2208358571439057,0.8,0.15,0.05
0.75,0.0,0.7841551083600098,0.02549533018097094,0.7841466316161505,0.02550709106422874,1.7281704519672703e-05,2.681727777105451e-05,0.058366666666666664,0.08234785013011955,0.0,0.0,0.9999758828193748,7.291055558674804e-05,2.411718062519386e-05,7.291055558676604e-05,0.35833333333333334,0.39475730941090037,0.6416666666666667,0.3947573094109003,0.6562867709400885,0.3953775841218641,0.2,0.25,0.55
0.75,0.1,0.7841551083600098,0.02549533018097094,0.7841478789963041,0.02550515850644428,1.600100677210392e-05,2.4096843059628955e-05,0.05143333333333333,0.07213284528161254,0.0050052179181845294,0.0004168250027602328,0.9999720158960834,7.947958378417163e-05,2.7984103916633973e-05,7.947958378417327e-05,0.5258333333333334,0.38705194809781773,0.4741666666666666,0.38705194809781773,0.4870569843556097,0.3876589779216155,0.45,0.2,0.35
0.75,0.2,0.7841551083600098,0.02549533018097094,0.7841491802369981,0.025503472761823413,1.466893501080313e-05,2.251745369243815e-05,0.042166666666666665,0.06069726431015523,0.01987273902897569,0.0016425761674761917,0.9999698958609053,8.176625038504667e-05,3.0104139094572213e-05,8.17662503850394e-05,0.5708333333333333,0.3795532538585592,0.4291666666666666,0.3795532538585592,0.43974210470618064,0.37691957368956663,0.5,0.2,0.3
0.75,0.3,0.7841551083600098,0.02549533018097094,0.784150277682355,0.025502429444770536,1.3547981354300464e-05,2.1793444399843486e-05,0.03380000000000001,0.04462978314824809,0.04416520534539563,0.0036050553681144684,0.9999690176507696,8.117628403629608e-05,3.0982349230340714e-05,8.117628403628714e-05,0.5733333333333334,0.3804583262483499,0.42666666666666664,0.3804583262483499,0.4351510360112356,0.37862144177052764,0.5,0.2,0.3
0.75,0.4,0.7841551083600098,0.02549533018097094,0.7841511641258154,0.02550193942283133,1.2738294012243356e-05,2.1361232705109608e-05,0.029133333333333334,0.03799667575487431,0.07717671473485552,0.006190316533703957,0.9999692594744477,7.869758218792764e-05,3.074052555223639e-05,7.869758218794352e-05,0.5708333333333333,0.3822018005900404,0.4291666666666667,0.38220180059004033,0.43648392509905526,0.38110185920530953,0.5,0.2,0.3
0.75,0.5,0.7841551083600098,0.02549533018097094,0.7841518554226411,0.025501813260444314,1.2309950647920732e-05,2.0989500431564757e-05,0.027233333333333352,0.03719351952607933,0.11796585834561298,0.009251582888256747,0.9999702528866102,7.535820265082367e-05,2.9747113389727575e-05,7.535820265081723e-05,0.5841666666666667,0.3674821473962657,0.41583333333333333,0.36748214739626567,0.4226744912677184,0.3670162786925287,0.5,0.2,0.3
0.75,0.6,0.7841551083600098,0.02549533018097094,0.7841523815844006,0.025501840470456526,1.197738019141914e-05,2.0772077225423644e-05,0.024866666666666648,0.03525088029260417,0.16539907327823805,0.012620482702679178,0.999971652370222,7.155323401167208e-05,2.8347629777947248e-05,7.155323401167746e-05,0.6258333333333334,0.34325050099416976,0.37416666666666665,0.34325050099416976,0.3804146753081591,0.34174228418971525,0.55,0.2,0.25
0.75,0.7,0.7841551083600098,0.02549533018097094,0.7841527483505023,0.025501873028688386,1.171635140287397e-05,2.0639801134498527e-05,0.022799999999999997,0.031781858814543935,0.21820165710832767,0.016119513763978195,0.9999731107540104,6.767016806156914e-05,2.688924598963083e-05,6.767016806156424e-05,0.6083333333333333,0.3546475064076577,0.39166666666666666,0.35464750640765763,0.39739648500050706,0.35226723050411934,0.55,0.2,0.25
0.75,0.8,0.7841551083600098,0.02549533018097094,0.7841530405643607,0.025501835918312784,1.1458962220534107e-05,2.0471211320580647e-05,0.021033333333333327,0.029308981119598905,0.27501336509577834,0.019574552190271162,0.9999742658190754,6.470078265158819e-05,2.5734180924497085e-05,6.470078265158621e-05,0.6591666666666667,0.32500449839441947,0.3408333333333333,0.32500449839441936,0.3461202655881463,0.3233286285064875,0.55,0.25,0.2
0.75,0.9,0.7841551083600098,0.02549533018097094,0.7841532994148329,0.025501715669060943,1.117746757244853e-05,2.0208494215310607e-05,0.019899999999999984,0.027107992822298758,0.3344453021287236,0.02282627098615389,0.999975292534446,6.209963530074174e-05,2.4707465554046905e-05,6.209963530075345e-05,0.6766666666666666,0.3235132434900468,0.32333333333333336,0.3235132434900468,0.32833583516578047,0.32241788133612215,0.65,0.15,0.2
0.75,1.0,0.7841551083600098,0.02549533018097094,0.784153549152728,0.025501507411142914,1.0861250034982505e-05,1.982300108667635e-05,0.019266666666666644,0.026134962355242475,0.3951348454840403,0.025739536121692618,0.9999762808497291,5.957770983731247e-05,2.3719150270862242e-05,5.957770983729591e-05,0.6858333333333333,0.32319109730949735,0.31416666666666665,0.3231910973094973,0.3190097677961129,0.3223493585581694,0.65,0.2,0.15
0.8,0.0,0.8264406029436291,0.018246661482092637,0.8264407361002089,0.01824666604669729,3.948759053129525e-07,6.209355947689424e-07,0.0,0.0,0.0,0.0,0.9999999997324911,1.1848170995147675e-09,2.675089150194765e-10,1.1848171165474507e-09,0.39666666666666667,0.3400894275237769,0.6033333333333333,0.3400894275237769,0.6033334323198185,0.3400893729209957,0.15,0.3,0.55
0.8,0.1,0.8264406029436291,0.018246661482092637,0.8264407478075994,0.01824666573484514,4.1777441558421555e-07,6.828884971271013e-07,0.0,0.0,0.0050052179181845294,0.0004168250027602328,0.9999999996735038,1.4457613241608492e-09,3.264961467852601e-10,1.445761309589299e-09,0.44416666666666665,0.4330051051115121,0.5558333333333334,0.43300510511151197,0.5558334381034333,0.43300507354418866,0.35,0.1,0.55
0.8,0.2,0.8264406029436291,0.018246661482092637,0.8264407569289165,0.01824666445037682,4.4006508625460403e-07,7.359346704410814e-07,0.0,0.0,0.01987273902897569,0.0016425761674761917,0.9999999996319182,1.6280804079819421e-09,3.6808167069857236e-10,1.628080369724007e-09,0.4491666666666666,0.40549857406315426,0.5508333333333333,0.40549857406315426,0.5508334437176866,0.4054985490229734,0.3,0.2,0.5
0.8,0.3,0.8264406029436291,0.018246661482092637,0.8264407637027299,0.01824666137115676,4.59829087662289e-07,7.779355694655731e-07,0.0,0.0,0.04416520534539563,0.003605055368114475,0.9999999996130977,1.7079392617990519e-09,3.869021825142482e-10,1.7079392828913098e-09,0.4616666666666667,0.4159854079761967,0.5383333333333333,0.4159854079761967,0.5383334486775074,0.4159854151943738,0.4,0.1,0.5
0.8,0.4,0.8264406029436291,0.018246661482092637,0.8264407680615493,0.018246656857017488,4.761129410224552e-07,8.083019976198048e-07,0.0,0.0,0.07717671473485552,0.0061903165337039495,0.9999999996152809,1.6938144263420209e-09,3.8471902330527995e-10,1.6938144385357291e-09,0.4408333333333333,0.40136736318978167,0.5591666666666667,0.4013673631897817,0.559166786079621,0.40136743086378707,0.35,0.1,0.55
0.8,0.5,0.8264406029436291,0.018246661482092637,0.8264407702431031,0.018246651682399154,4.882306432696381e-07,8.285979399364066e-07,0.0,0.0,0.11796585834561298,0.009251582888256745,0.999999999632666,1.6123852823211713e-09,3.673340076559839e-10,1.6123852925772137e-09,0.43833333333333335,0.3985023131266009,0.5616666666666666,0.3985023131266009,0.5616667890916615,0.3985023956381917,0.25,0.25,0.5
0.8,0.6,0.8264406029436291,0.018246661482092637,0.8264407721105561,0.018246646260947033,4.977995667676538e-07,8.450294586041607e-07,0.0,0.0,0.16539907327823802,0.012620482702679165,0.9999999996490914,1.5364889533738141e-09,3.509086854425192e-10,1.536488990493783e-09,0.4091666666666667,0.40769194166459266,0.5908333333333333,0.40769194166459266,0.5908334581341337,0.407692016839974,0.35,0.1,0.55
0.8,0.7,0.8264406029436291,0.018246661482092637,0.8264407737574999,0.01824664077944514,5.038257232081734e-07,8.560751285197504e-07,0.0,0.0,0.21820165710832767,0.016119513763978174,0.9999999996644717,1.4666009326889682e-09,3.3552829958871655e-10,1.4666009415019171e-09,0.4041666666666667,0.3994468031390559,0.5958333333333333,0.3994468031390559,0.5958334596252924,0.3994468793860429,0.3,0.15,0.55
0.8,0.8,0.8264406029436291,0.018246661482092637,0.8264407755958247,0.01824663504294177,5.070081060154496e-07,8.634146479899902e-07,0.0,0.0,0.27501336509577834,0.019574552190271176,0.9999999996747663,1.4204216717145146e-09,3.2523363446834707e-10,1.420421616653143e-09,0.38416666666666666,0.3985527546581682,0.6158333333333333,0.3985527546581682,0.6158334604105935,0.39855282504241,0.3,0.1,0.6
0.8,0.9,0.8264406029436291,0.018246661482092637,0.8264407785129331,0.018246628751869966,5.08658096926018e-07,8.689495303658834e-07,0.0,0.0,0.33444530212872353,0.022826270986153863,0.9999999996773807,1.4093372673966309e-09,3.2261925353438413e-10,1.4093372595782769e-09,0.4258333333333334,0.39774492252172483,0.5741666666666666,0.3977449225217248,0.5741667941538101,0.3977450055495881,0.3,0.15,0.55
0.8,1.0,0.8264406029436291,0.018246661482092637,0.8264407836895575,0.018246621254644622,5.099708929867663e-07,8.76237333174996e-07,0.0,0.0,0.3951348454840403,0.025739536121692618,0.9999999996679378,1.4526689681452051e-09,3.320622776747939e-10,1.452668972005736e-09,0.4425,0.40708186311214334,0.5575,0.40708186311214334,0.5575001278247855,0.4070819493029088,0.35,0.15,0.5
0.85,0.0,0.8553433286432297,0.014205062781945724,0.8553433395754888,0.014205065518974313,2.2565697788135e-08,5.4156702885412974e-08,0.0,0.0,0.0,0.0,1.0,3.593022754092908e-16,2.2204460492503132e-17,2.895107444979072e-16,0.2575,0.2077782077738929,0.7424999999999999,0.20777820777389286,0.7425000056414245,0.20777819749190105,0.05,0.1,0.85
0.85,0.1,0.8553433286432297,0.014205062781945724,0.8553433398818738,0.0142050654905818,2.313523224106717e-08,5.5637077615135455e-08,0.0,0.0,0.0050052179181845294,0.0004168250027602328,1.0,3.241835222882157e-16,2.7755575615628914e-17,2.6192298851714343e-16,0.35083333333333333,0.4082294891228139,0.6491666666666667,0.408229489122814,0.6491666724504748,0.4082294915262448,0.35,0.0,0.65
0.85,0.2,0.8553433286432297,0.014205062781945724,0.8553433401024616,0.014205065445068877,2.3677716121106585e-08,5.681291916580363e-08,0.0,0.0,0.01987273902897569,0.0016425761674761917,1.0,3.2217617467634145e-16,7.771561172376095e-17,2.721864374355952e-16,0.3408333333333333,0.42165349123025964,0.6591666666666667,0.4216534912302597,0.6591666725860958,0.42165349486469333,0.35,0.0,0.65
0.85,0.3,0.8553433286432297,0.014205062781945724,0.8553433402464663,0.014205065365231978,2.417545600374993e-08,5.765783392070551e-08,0.0,0.0,0.04416520534539563,0.003605055368114475,1.0,2.992078424671251e-16,2.2204460492503132e-17,2.9615684520549757e-16,0.34249999999999997,0.4202295042679773,0.6575,0.4202295042679773,0.657500006043864,0.4202295080348121,0.35,0.0,0.65
0.85,0.4,0.8553433286432297,0.014205062781945724,0.8553433403271695,0.014205065245181867,2.4610343790643086e-08,5.817902406433116e-08,0.0,0.0,0.07717671473485553,0.006190316533703958,1.0,3.1401849173675503e-16,1.1102230246251566e-17,3.0754749309801666e-16,0.37583333333333335,0.4222425164405622,0.6241666666666668,0.4222425164405622,0.6241666728192526,0.4222425207331531,0.35,0.05,0.6
0.85,0.5,0.8553433286432297,0.014205062781945724,0.8553433403607329,0.01420506509317239,2.497533014289566e-08,5.842567820910679e-08,0.0,0.0,0.11796585834561298,0.009251582888256745,1.0,3.3306690738754696e-16,4.9960036108132046e-17,2.8923050946514666e-16,0.36333333333333334,0.39822706502903266,0.6366666666666667,0.3982270650290327,0.6366666729104992,0.39822706923598333,0.3,0.1,0.6
0.85,0.6,0.8553433286432297,0.014205062781945724,0.8553433403999493,0.014205064919772416,2.53043127562691e-08,5.860344477763056e-08,0.0,0.0,0.16539907327823805,0.012620482702679186,1.0,3.3790122267015927e-16,2.7755575615628914e-17,2.6192298851714343e-16,0.36833333333333335,0.41442907956404806,0.6316666666666666,0.4144290795640481,0.6316666729927449,0.41442908360203906,0.35,0.05,0.6
0.85,0.7,0.8553433286432297,0.014205062781945724,0.8553433404532109,0.014205064735252026,2.5565440447961053e-08,5.868820431928172e-08,0.0,0.0,0.21820165710832762,0.01611951376397818,1.0,2.659173525349297e-16,4.9960036108132046e-17,2.634048842945395e-16,0.36583333333333334,0.41197268262358144,0.6341666666666667,0.41197268262358144,0.6341666730580269,0.41197268666269826,0.35,0.05,0.6
0.85,0.8,0.8553433286432297,0.014205062781945724,0.8553433405239149,0.01420506454273881,2.575632649381987e-08,5.8727739988799364e-08,0.0,0.0,0.27501336509577834,0.019574552190271183,1.0,3.098591227709771e-16,4.9960036108132046e-17,2.658563553205626e-16,0.38666666666666666,0.401590405514337,0.6133333333333333,0.40159040551433695,0.613333339772415,0.4015904099208407,0.35,0.1,0.55
0.85,0.9,0.8553433286432297,0.014205062781945724,0.855343340617873,0.014205064350779275,2.5883640059065625e-08,5.875488668548556e-08,0.0,0.0,0.33444530212872353,0.022826270986153897,1.0,2.429708234174724e-16,4.9960036108132046e-17,2.4021847498308324e-16,0.36833333333333335,0.4098530616742331,0.6316666666666666,0.40985306167423313,0.6316666731375767,0.40985306560029866,0.35,0.05,0.6
0.85,1.0,0.8553433286432297,0.014205062781945724,0.8553433407691852,0.01420506414785219,2.5988363033802032e-08,5.888428258903436e-08,0.0,0.0,0.3951348454840403,0.025739536121692618,1.0,2.597467360601521e-16,1.6653345369377347e-17,2.702129625568277e-16,0.4175,0.41282350419281494,0.5825,0.41282350419281494,0.5825000064970908,0.41282350867380396,0.4,0.05,0.55
0.9,0.0,0.8766413658478303,0.011560759343230347,0.8766413661865651,0.011560759595541878,1.1147047007664667e-09,2.6106491194636235e-09,0.0,0.0,0.0,0.0,1.0,1.7646315836095689e-16,-2.2204460492503132e-17,1.8225036628030617e-16,0.16833333333333333,0.11980735023190622,0.8316666666666667,0.11980735023190624,0.8316666669453427,0.11980735024835655,0.0,0.05,0.95
0.9,0.1,0.8766413658478303,0.011560759343230347,0.8766413661942718,0.011560759594661853,1.1278737221953605e-09,2.645520954952612e-09,0.0,0.0,0.0050052179181845294,0.0004168250027602328,1.0,1.2735131497718752e-16,1.6653345369377347e-17,1.261999484656919e-16,0.425,0.4319986192310617,0.575,0.4319986192310617,0.5750000002819684,0.43199861941223267,0.4,0.1,0.5
0.9,0.2,0.8766413658478303,0.011560759343230347,0.8766413661995113,0.011560759593545515,1.14048146482304e-09,2.672215677539149e-09,0.0,0.0,0.01987273902897569,0.0016425761674761917,1.0,1.5492956138548855e-16,3.8857805861880476e-17,1.4971229062208228e-16,0.4216666666666667,0.4265357529422495,0.5783333333333334,0.4265357529422495,0.5783333336184537,0.42653575312553066,0.4,0.1,0.5
0.9,0.3,0.8766413658478303,0.011560759343230347,0.8766413662025545,0.011560759591782594,1.1522246379236379e-09,2.6899893047222115e-09,0.0,0.0,0.04416520534539563,0.003605055368114475,1.0,1.194661229606476e-16,-2.2204460492503132e-17,1.1727389776759007e-16,0.4066666666666666,0.42265521042640036,0.5933333333333334,0.42265521042640036,0.5933333336213894,0.4226552106032753,0.4,0.05,0.55
0.9,0.4,0.8766413658478303,0.011560759343230347,0.8766413662038544,0.011560759589087252,1.162815266297912e-09,2.6990746842747813e-09,0.0,0.0,0.07717671473485552,0.006190316533703945,1.0,1.9229626863835638e-16,-6.106226635438361e-17,1.818048746184809e-16,0.38416666666666666,0.4208552625865377,0.6158333333333333,0.4208552625865377,0.615833333624037,0.4208552627502171,0.35,0.1,0.55
0.9,0.5,0.8766413658478303,0.011560759343230347,0.8766413662039534,0.011560759585383521,1.1720330428399706e-09,2.700720422287517e-09,0.0,0.0,0.11796585834561295,0.009251582888256737,1.0,1.4851587827545446e-16,3.8857805861880476e-17,1.45314491256713e-16,0.33999999999999997,0.4014738927373829,0.66,0.4014738927373829,0.6600000002930082,0.4014738928837964,0.25,0.15,0.6
0.9,0.6,0.8766413658478303,0.011560759343230347,0.8766413662045206,0.011560759580663214,1.1805941113607333e-09,2.7004797694711886e-09,0.0,0.0,0.16539907327823802,0.012620482702679205,1.0,1.4851587827545446e-16,-3.3306690738754695e-17,1.4453111902018695e-16,0.32416666666666666,0.3953115212467369,0.6758333333333333,0.39531152124673696,0.6758333336284819,0.3953115213847674,0.2,0.2,0.6
0.9,0.7,0.8766413658478303,0.011560759343230347,0.8766413662060655,0.011560759575051323,1.1875894878610183e-09,2.6980486527418537e-09,0.0,0.0,0.21820165710832762,0.016119513763978195,1.0,1.6701968379038557e-16,-3.3306690738754695e-17,1.65458717920196e-16,0.3466666666666667,0.37293681950838437,0.6533333333333333,0.37293681950838437,0.6533333336302307,0.37293681963815767,0.2,0.25,0.55
0.9,0.8,0.8766413658478303,0.011560759343230347,0.8766413662089494,0.011560759568454057,1.1925813059310285e-09,2.6950512883827526e-09,0.0,0.0,0.27501336509577834,0.019574552190271176,1.0,1.5492956138548855e-16,-1.6653345369377347e-17,1.53984539994846e-16,0.35333333333333333,0.38004308773876117,0.6466666666666667,0.38004308773876117,0.646666666964812,0.38004308784717955,0.2,0.2,0.6
0.9,0.9,0.8766413658478303,0.011560759343230347,0.8766413662131688,0.011560759561423726,1.1953560974387046e-09,2.6922085798809315e-09,0.0,0.0,0.3344453021287236,0.02282627098615389,1.0,1.506841079775381e-16,-5.551115123125783e-18,1.46204634290504e-16,0.35333333333333333,0.381041969415628,0.6466666666666667,0.38104196941562796,0.6466666669655057,0.3810419695168949,0.15,0.3,0.55
0.9,1.0,0.8766413658478303,0.011560759343230347,0.8766413662196543,0.011560759554094408,1.1966863666668105e-09,2.6930659230506943e-09,0.0,0.0,0.3951348454840403,0.025739536121692615,1.0,1.4408156546142918e-16,1.1102230246251566e-17,1.4363060483895744e-16,0.37,0.3886398534279708,0.63,0.38863985342797075,0.6300000002991716,0.38863985353089403,0.25,0.2,0.55
0.95,0.0,0.8930555501188395,0.009680692302740698,0.8930555501099955,0.009680692323821455,6.180093659047259e-11,9.995165432769096e-11,0.0,0.0,0.0,0.0,1.0,1.59061741425188e-16,5.551115123125783e-18,1.589597460691245e-16,0.16083333333333333,0.13989083045162198,0.8391666666666666,0.13989083045162196,0.8391666666821169,0.1398908304561195,0.0,0.1,0.9
0.95,0.1,0.8930555501188395,0.009680692302740698,0.8930555501101788,0.00968069232379961,6.209999181550074e-11,1.0072191386898583e-10,0.0,0.0,0.00500521791818454,0.0004168250027602412,1.0,2.115718943927004e-16,-5.551115123125783e-18,2.145406683502609e-16,0.4258333333333333,0.43230224833804487,0.5741666666666667,0.43230224833804487,0.5741666666821916,0.4323022483456265,0.3,0.2,0.5
0.95,0.2,0.8930555501188395,0.009680692302740698,0.8930555501102738,0.00968069232378556,6.240448158223444e-11,1.0127977048729106e-10,0.0,0.0,0.01987273902897569,0.0016425761674761917,1.0,1.59061741425188e-16,-7.216449660063518e-17,1.4971229062208228e-16,0.4125,0.43160502167704456,0.5875,0.43160502167704456,0.587500000015601,0.4316050216844497,0.3,0.2,0.5
0.95,0.3,0.8930555501188395,0.009680692302740698,0.8930555501102987,0.00968069232376307,6.269764152300184e-11,1.0160449756393626e-10,0.0,0.0,0.044165205345395635,0.0036050553681144775,1.0,1.727477283920418e-16,-3.3306690738754695e-17,1.693341546466881e-16,0.3875,0.4281018556727001,0.6125,0.4281018556727001,0.6125000000156744,0.4281018556790867,0.3,0.15,0.55
0.95,0.4,0.8930555501188395,0.009680692302740698,0.8930555501102733,0.009680692323718959,6.296894672352948e-11,1.0170644114615729e-10,0.0,0.0,0.07717671473485552,0.0061903165337039495,1.0,1.854263135156602e-16,-5.551115123125783e-18,1.853388276351048e-16,0.37916666666666665,0.4132624090253676,0.6208333333333333,0.41326240902536765,0.6208333333490755,0.413262409031756,0.25,0.2,0.55
0.95,0.5,0.8930555501188395,0.009680692302740698,0.8930555501102146,0.009680692323641583,6.321354550919978e-11,1.0161682747181788e-10,0.0,0.0,0.11796585834561295,0.009251582888256742,1.0,1.3716156391149031e-16,-2.7755575615628914e-17,1.4351764327619063e-16,0.33166666666666667,0.3873323066689295,0.6683333333333333,0.3873323066689295,0.6683333333491367,0.38733230667448404,0.2,0.15,0.65
0.95,0.6,0.8930555501188395,0.009680692302740698,0.8930555501101815,0.009680692323515873,6.34427899104395e-11,1.0145386032430526e-10,0.0,0.0,0.16539907327823802,0.012620482702679183,1.0,1.7085971838778703e-16,2.7755575615628914e-17,1.6846995428334678e-16,0.30833333333333335,0.3928639780676741,0.6916666666666667,0.39286397806767404,0.6916666666825273,0.39286397807243567,0.2,0.2,0.6
0.95,0.7,0.8930555501188395,0.009680692302740698,0.8930555501102072,0.00968069232333811,6.362798621317722e-11,1.0122866395773089e-10,0.0,0.0,0.21820165710832767,0.016119513763978178,1.0,1.506841079775381e-16,1.6653345369377347e-17,1.4971229062208228e-16,0.3308333333333333,0.386817688293346,0.6691666666666667,0.386817688293346,0.6691666666825736,0.38681768829849605,0.2,0.25,0.55
0.95,0.8,0.8930555501188395,0.009680692302740698,0.8930555501103272,0.009680692323080477,6.374066274794643e-11,1.0099182671354386e-10,0.0,0.0,0.27501336509577834,0.01957455219027119,1.0,1.9397574391993368e-16,-3.3306690738754695e-17,1.9094205271387844e-16,0.3675,0.3903992183747328,0.6325000000000001,0.3903992183747328,0.6325000000159351,0.3903992183781488,0.2,0.3,0.5
0.95,0.9,0.8930555501188395,0.009680692302740698,0.8930555501105586,0.009680692322756045,6.375528438518075e-11,1.0077966315057941e-10,0.0,0.0,0.3344453021287236,0.022826270986153887,1.0,1.2987336803007606e-16,1.6653345369377347e-17,1.261999484656919e-16,0.3625,0.38391926996173714,0.6375,0.3839192699617372,0.6375000000159388,0.3839192699646761,0.2,0.25,0.55
0.95,1.0,0.8930555501188395,0.009680692302740698,0.8930555501109365,0.009680692322387661,6.367985028177258e-11,1.0071477289597453e-10,0.0,0.0,0.3951348454840403,0.025739536121692618,1.0,2.0692139475111245e-16,-7.771561172376095e-17,1.4453111902018695e-16,0.3625,0.39576984717108576,0.6375,0.3957698471710857,0.6375000000159199,0.3957698471732425,0.25,0.15,0.6
1.0,0.0,0.9061009174512092,0.008273278687148144,0.9061009174481527,0.008273278689170493,4.517775042955918e-12,4.583064179335715e-12,0.0,0.0,0.0,0.0,1.0000000000000002,1.8189406023808036e-16,-9.43689570931383e-17,1.5398453999484599e-16,0.19416666666666665,0.1840317637215911,0.8058333333333334,0.18403176372159105,0.8058333333344626,0.18403176372157878,0.05,0.05,0.9
1.0,0.1,0.9061009174512092,0.008273278687148144,0.9061009174481567,0.008273278689170126,4.524941532579874e-12,4.594063491135943e-12,0.0,0.0,0.00500521791818454,0.0004168250027602412,1.0,2.1910348692387288e-16,-3.3306690738754695e-17,2.164223099578636e-16,0.3908333333333333,0.4077278002102966,0.6091666666666666,0.40772780021029653,0.6091666666677978,0.40772780021056626,0.35,0.1,0.55
1.0,0.2,0.9061009174512092,0.008273278687148144,0.906100917448156,0.008273278689171099,4.534200792605247e-12,4.6025621726830265e-12,0.0,0.0,0.01987273902897569,0.0016425761674761917,1.0,1.97291808809705e-16,-1.6653345369377347e-17,1.9819400012812296e-16,0.3625,0.3979800973600776,0.6375,0.39798009736007767,0.6375000000011335,0.3979800973603174,0.3,0.15,0.55
