K,kick_strength,R_pre_mean_mean,R_pre_mean_std,R_post_mean_mean,R_post_mean_std,R_change_mean,R_change_std,cluster_change_mean,cluster_change_std,kick_distance_mean,kick_distance_std,recovery_similarity_mean,recovery_similarity_std,memory_loss_mean,memory_loss_std,core_overlap_mean,core_overlap_std,new_core_fraction_mean,new_core_fraction_std,irreversibility_score_mean,irreversibility_score_std,reversible_fraction,metastable_fraction,irreversible_fraction,baseline_irreversibility_score,baseline_recovery_similarity,baseline_memory_loss,baseline_R_change,baseline_cluster_change,baseline_irreversible_fraction,excess_irreversibility_score,excess_memory_loss,excess_R_change,excess_cluster_change,excess_irreversible_fraction,global_state_irreversibility,baseline_global_state_irreversibility,excess_global_state_irreversibility
0.4,1.0,0.1058986195501665,0.0345282286641797,0.1184742005728896,0.0354900742304776,0.0232641822036373,0.0172677332977198,0.0234333333333333,0.0206052000477027,0.3951348454840403,0.0257395361216926,0.1357805779003887,0.0702194225440808,0.8642194220996112,0.0702194225440808,0.8233333333333333,0.1065679367642952,0.1766666666666666,0.1065679367642952,1.0525604676505207,0.0849934557922781,0.0,0.0,1.0,1.057194936907934,0.126038897798452,0.8739611022015479,0.0214353388255432,0.0248333333333333,1.0,-0.004634469257413398,-0.009741680101936656,0.0018288433780940978,-0.001400000000000002,0.0,0.8817098465347631,0.8908871049476529,-0.009177258412889744
0.45,0.0,0.1553425336827154,0.053707700655497,0.1502369533176819,0.0595205985513756,0.0308232532921742,0.0240358847846561,0.0525333333333333,0.0486320953872479,0.0,0.0,0.2285815660114609,0.1088971339128676,0.771418433988539,0.1088971339128676,0.6950000000000001,0.1543804823587921,0.305,0.1543804823587921,1.097257580644916,0.1398752193526967,0.0,0.0,1.0,1.097257580644916,0.2285815660114609,0.771418433988539,0.0308232532921742,0.0525333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.7999633939679595,0.7999633939679595,0.0
0.45,0.1,0.1553425336827154,0.053707700655497,0.1536966391185981,0.0582086471161474,0.0300594622083943,0.0234869599133167,0.0444333333333333,0.0344387073131891,0.0050052179181845,0.0004168250027602,0.2357333271492771,0.1096950864761556,0.7642666728507229,0.1096950864761555,0.7,0.1518886942421867,0.3,0.1518886942421867,1.0828898717361546,0.1375012134275631,0.0,0.0,1.0,1.097257580644916,0.2285815660114609,0.771418433988539,0.0308232532921742,0.0525333333333333,1.0,-0.01436770890876149,-0.007151761137816126,-0.0007637910837798995,-0.008100000000000003,0.0,0.7904047372882533,0.7999633939679595,-0.009558656679706123
0.45,0.2,0.1553425336827154,0.053707700655497,0.1531368376427228,0.0565241909166635,0.0287745577445405,0.0220689702017845,0.0420333333333333,0.0433559859819591,0.0198727390289756,0.0016425761674761,0.2268176892947267,0.1106129408803482,0.7731823107052733,0.1106129408803482,0.7025,0.1550584685045314,0.2975,0.1550584685045314,1.0883842834747417,0.1423005395454674,0.0,0.0,1.0,1.097257580644916,0.2285815660114609,0.771418433988539,0.0308232532921742,0.0525333333333333,1.0,-0.008873297170174377,0.0017638767167342806,-0.0020486955476336985,-0.010500000000000002,0.0,0.7980779229108769,0.7999633939679595,-0.0018854710570825883
0.45,0.3,0.1553425336827154,0.053707700655497,0.1552538065218111,0.0562437760754184,0.028638457806655,0.0204964353143733,0.0501,0.0495732785028433,0.0441652053453956,0.0036050553681144,0.2224579134686848,0.1143647782721634,0.7775420865313152,0.1143647782721634,0.7066666666666667,0.1456383408165221,0.2933333333333333,0.1456383408165222,1.0905600343163122,0.1369682661448912,0.0,0.0,1.0,1.097257580644916,0.2285815660114609,0.771418433988539,0.0308232532921742,0.0525333333333333,1.0,-0.006697546328603865,0.006123652542776137,-0.002184795485519201,-0.0024333333333333013,0.0,0.8043863154346427,0.7999633939679595,0.004422921466683216
0.45,0.4,0.1553425336827154,0.053707700655497,0.1575360362500434,0.0568591017760119,0.029588908380772,0.0220722511050415,0.0455333333333333,0.044592554383358,0.0771767147348555,0.0061903165337039,0.2201540848935677,0.1084042674687171,0.7798459151064323,0.1084042674687171,0.7133333333333334,0.1396109883575624,0.2866666666666667,0.1396109883575624,1.0852931422016252,0.1268367603791044,0.0,0.0,1.0,1.097257580644916,0.2285815660114609,0.771418433988539,0.0308232532921742,0.0525333333333333,1.0,-0.01196443844329087,0.008427481117893265,-0.0012343449114021986,-0.006999999999999999,0.0,0.8060237026301517,0.7999633939679595,0.006060308662192204
0.45,0.5,0.1553425336827154,0.053707700655497,0.1598591725434564,0.0553241234447861,0.0308532128406098,0.0223270778109697,0.0578333333333333,0.0495494908831929,0.1179658583456129,0.0092515828882567,0.2230379395708295,0.1115505265738865,0.7769620604291705,0.1115505265738865,0.7166666666666667,0.1161013874324621,0.2833333333333333,0.1161013874324621,1.0824670303059896,0.1104771197343274,0.0,0.0,1.0,1.097257580644916,0.2285815660114609,0.771418433988539,0.0308232532921742,0.0525333333333333,1.0,-0.014790550338926511,0.005543626440631444,2.995954843559856e-05,0.005299999999999999,0.0,0.8068470001828087,0.7999633939679595,0.006883606214849292
0.45,0.6,0.1553425336827154,0.053707700655497,0.1541789792097408,0.0566447632011899,0.028066694640884,0.0214121307251824,0.0462,0.0405864033926495,0.165399073278238,0.0126204827026791,0.2158710802307396,0.1086263831519677,0.7841289197692604,0.1086263831519677,0.7283333333333333,0.1125332959175127,0.2716666666666666,0.1125332959175126,1.074362260096148,0.1063991076747593,0.0,0.0,1.0,1.097257580644916,0.2285815660114609,0.771418433988539,0.0308232532921742,0.0525333333333333,1.0,-0.022895320548768083,0.012710485780721315,-0.0027565586512902016,-0.006333333333333302,0.0,0.8097122670897023,0.7999633939679595,0.009748873121742885
0.45,0.7,0.1553425336827154,0.053707700655497,0.1512069799041937,0.0589852557012637,0.029750081604463,0.0207223586166779,0.0496666666666666,0.0536047916161468,0.2182016571083276,0.0161195137639781,0.1974197468496252,0.116134413270716,0.8025802531503748,0.116134413270716,0.7391666666666666,0.1175125973090365,0.2608333333333333,0.1175125973090365,1.0832677735514906,0.1101478790382618,0.0,0.0,1.0,1.097257580644916,0.2285815660114609,0.771418433988539,0.0308232532921742,0.0525333333333333,1.0,-0.013989807093425455,0.031161819161835802,-0.0010731716877111983,-0.002866666666666698,0.0,0.8298719606192729,0.7999633939679595,0.029908566651313473
0.45,0.8,0.1553425336827154,0.053707700655497,0.1503435072619746,0.0568982965497749,0.0314746515298327,0.021685838117296,0.0534333333333333,0.0507355372184241,0.2750133650957783,0.0195745521902711,0.1968333196102556,0.1093945689143906,0.8031666803897443,0.1093945689143907,0.7358333333333333,0.1130743945968772,0.2641666666666666,0.1130743945968772,1.0885603432722024,0.1105696944599966,0.0,0.0,1.0,1.097257580644916,0.2285815660114609,0.771418433988539,0.0308232532921742,0.0525333333333333,1.0,-0.008697237372713662,0.031748246401205216,0.000651398237658498,0.000899999999999998,0.0,0.832262339487994,0.7999633939679595,0.03229894552003454
